,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"146,119","131,489","153,289","129,068","123,147","115,808","130,669","110,662","134,886","115,016","107,192","99,732","77,949","85,006","92,456","96,621","108,871","111,253","96,611","94,291","88,000","80,360","90,747","95,946","114,683","174,298","135,549","129,316","165,327","155,278","152,779","153,768","125,158","160,102","147,196","126,024","113,854","137,720","136,944","125,322"
Cash & Cash Equivalents,"146,119","131,489","153,289","129,068","123,147","115,808","130,669","110,662","134,886","115,016","107,192","99,732","77,949","85,006","92,456","96,621","108,871","111,253","96,611","94,291","88,000","80,360","90,747","95,946","114,683","174,298","135,549","129,316","165,327","155,278","152,779","153,768","125,158","160,102","147,196","126,024","113,854","137,720","136,944","125,322"
Cash Growth,5.31%,6.51%,21.43%,-10.50%,-15.72%,-11.93%,-14.76%,-14.26%,9.53%,-0.68%,-17.97%,-9.88%,-42.21%,-26.09%,-13.75%,-3.12%,39.67%,30.88%,4.49%,-2.41%,-19.17%,-27.77%,-6.07%,1.76%,30.32%,116.90%,49.37%,34.78%,44.16%,-10.91%,12.71%,18.91%,-24.30%,3.11%,-3.65%,-18.04%,-9.03%,-13.98%,-6.96%,-0.56%
"Property, Plant & Equipment","1,655","1,613","1,590","1,351","1,394","1,410","1,412","1,361","1,379","1,377","1,399","1,338","1,303","1,307","1,640","1,631","1,634","1,702","1,752","1,832","1,832","3,010","2,970","3,149","3,625","3,514","3,598","3,617","3,602","3,521","3,442","3,422","3,431","3,359","3,354","3,311","3,256","3,248","3,241","3,234"
Goodwill and Intangibles,"22,525","22,480","22,510","22,207","21,996","21,710","21,807","21,593","21,460","21,385","21,239","21,120","20,914","20,904","20,963","21,004","20,975","20,966","20,726","20,648","20,570","20,560","20,497","20,372","20,493","20,310","20,298","20,383","20,508","20,452","20,451","20,361","20,503","20,430","20,205","19,314","19,051","19,082","19,127","19,018"
Total Assets,"374,516","368,241","400,740","386,296","385,303","399,088","395,254","377,371","393,780","372,870","372,351","374,114","333,469","337,536","354,815","354,397","371,758","373,597","352,928","349,770","362,873","346,132","381,168","373,168","381,508","468,155","442,316","428,398","469,633","464,984","466,963","470,533","444,438","473,811","452,621","427,953","405,783","425,112","430,382","405,248"
Accounts Payable,"15,707","16,822","17,242","20,155","21,181","21,959","22,050","22,236","21,900","22,008","21,172","21,162","20,987","21,306","21,622","21,176","20,184","20,172","19,123","18,683","19,731","19,310","18,946","18,364","18,758","24,016","25,012","23,514","25,085","23,827","23,704","26,002","25,150","26,608","25,769","23,741","23,435","22,598","21,084","17,441"
Total Liabilities,"336,006","329,272","361,266","346,698","346,600","360,208","355,830","338,172","354,805","333,585","333,054","333,741","293,889","297,705","314,317","313,293","330,012","331,473","311,182","307,909","322,005","304,663","339,333","331,698","339,780","426,776","398,350","383,051","423,513","419,581","421,169","426,481","401,047","431,659","411,476","388,057","364,933","384,310","389,280","364,117"
Total Debt,"30,271","31,883","32,113","32,122","32,519","29,189","31,101","30,902","37,072","37,317","32,282","33,419","35,206","41,060","40,847","44,576","49,245","55,025","47,021","41,940","48,572","46,340","50,775","44,026","43,460","43,287","44,371","43,119","37,639","40,848","38,505","37,783","38,246","38,739","39,564","39,516","43,190","59,567","55,119","44,704"
Debt Growth,9.38%,8.73%,-0.43%,2.56%,7.43%,-8.45%,-3.15%,-3.80%,14.00%,27.85%,3.80%,8.15%,-5.03%,10.03%,26.53%,33.39%,39.88%,34.01%,15.11%,-5.91%,-1.37%,-15.78%,7.98%,4.97%,-10.52%,-6.59%,-12.61%,-2.06%,-13.39%,-5.63%,-13.22%,-12.38%,1.61%,-5.16%,2.75%,4.59%,12.93%,53.76%,39.32%,13.13%
Common Stock,"22,437","22,236","21,932","21,697","21,392","21,253","21,600","21,000","20,663","20,256","19,878","20,478","19,955","19,362","19,040","18,547","17,973","17,575","16,994","16,445","15,157","14,833","14,140","13,224","12,227","11,371","12,416","12,455","12,545","11,951","11,411","9,479","8,580","8,592","8,647","8,704","8,836","7,712","7,336","6,949"
Retained Earnings,"15,952","16,439","16,796","17,670","17,683","18,257","18,895","19,525","19,974","20,593","21,233","22,002","22,621","23,300","24,027","24,757","25,635","26,496","27,306","28,098","28,652","29,382","30,081","30,789","31,894","32,601","33,224","33,821","34,241","34,822","35,540","36,125","36,667","37,088","37,644","37,660","37,864","38,465","39,199","39,822"
Comprehensive Income,-892,-689,-402,-916,"-1,634","-2,182","-2,225","-2,355","-2,600","-2,390","-2,552","-2,785","-3,765","-3,524","-3,093","-2,781","-2,357","-2,343","-2,795","-2,983","-3,171","-2,990","-2,688","-2,893","-2,638","-2,827","-1,943","-1,359",-985,"-1,819","-1,670","-2,003","-2,213","-3,881","-5,307","-6,627","-5,966","-5,543","-5,602","-5,805"
Shareholders' Equity,"37,497","37,986","38,326","38,451","37,441","37,328","38,270","38,170","38,037","38,459","38,559","39,695","38,811","39,138","39,974","40,523","41,251","41,728","41,505","41,560","40,638","41,225","41,533","41,120","41,483","41,145","43,697","44,917","45,801","44,954","45,281","43,601","43,034","41,799","40,984","39,737","40,734","40,634","40,933","40,966"
Net Cash / Debt,"115,848","99,606","121,176","96,946","90,628","86,619","99,568","79,760","97,814","77,699","74,910","66,313","42,743","43,946","51,609","52,045","59,626","56,228","49,590","52,351","39,428","34,020","39,972","51,920","71,223","131,011","91,178","86,197","127,688","114,430","114,274","115,985","86,912","121,363","107,632","86,508","70,664","78,153","81,825","80,618"
Net Cash / Debt Growth,4.30%,5.82%,28.93%,-14.13%,-21.77%,-13.04%,-17.83%,-17.73%,7.93%,-10.30%,-24.76%,-16.86%,-56.30%,-43.44%,-31.11%,-21.52%,39.50%,27.95%,-3.91%,0.59%,-33.87%,-39.50%,-19.40%,-0.82%,80.64%,285.10%,128.10%,66.02%,79.28%,-12.66%,25.33%,34.56%,-31.93%,6.06%,-5.81%,-25.41%,-18.69%,-35.60%,-23.98%,-6.81%
Net Cash Per Share,101.01,87.03,106.31,85.42,80.15,76.91,88.73,72.14,89.24,71.59,69.47,62.11,40.45,41.94,49.53,49.99,57.87,55.03,48.89,52.16,39.87,35.22,41.90,55.49,77.69,146.11,102.38,96.73,143.20,129.20,130.83,136.61,106.32,149.10,132.29,106.21,86.61,96.76,103.48,103.12
Book Value Per Share,32.81,33.36,33.81,34.12,33.41,33.37,34.36,34.76,34.94,35.62,35.95,37.37,36.94,37.59,38.59,39.14,40.25,41.04,41.09,41.57,41.27,42.84,43.66,44.06,45.52,46.02,49.15,50.50,51.45,50.94,52.08,51.66,53.03,51.64,50.54,48.98,50.19,50.58,51.96,52.67
