,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"8,721","8,712","10,023","9,085","9,212","8,541","11,015","9,073","9,878","9,634","9,650","9,634","11,276","12,662","13,240","14,341","14,524","13,610","15,088","15,392","12,034","12,632","13,649","15,132","14,882","8,774","10,208","12,710","15,189","17,104","17,075","16,738","18,297","15,434","12,738","9,788","11,086","11,812","12,598","13,663","16,444"
Market Cap Growth,22.76%,23.88%,40.14%,7.85%,5.63%,-1.96%,9.89%,-0.13%,7.23%,12.79%,-12.39%,6.18%,14.15%,31.43%,37.19%,48.86%,28.81%,7.49%,13.96%,7.33%,-17.14%,-7.19%,-9.54%,-1.69%,23.66%,-30.54%,-25.21%,-16.00%,2.07%,94.94%,67.27%,31.69%,20.46%,-9.76%,-25.40%,-41.52%,-39.41%,-23.47%,-1.10%,39.59%,-
Enterprise Value,"10,760","10,709","11,958","10,943","11,123","10,325","12,673","11,095","11,862","11,490","11,463","11,363","13,616","15,088","16,014","17,238","17,557","16,856","17,942","18,083","15,095","16,031","17,086","18,518","18,465","12,446","13,850","16,349","17,632","19,801","19,829","19,394","21,928","19,035","15,999","12,659","24,621","25,786","26,045","26,339","29,144"
PE Ratio,7.92,7.54,7.83,6.67,14.76,12.86,18.06,17.52,32.49,29.64,28.30,21.80,12.53,15.33,15.84,17.93,17.23,13.30,13.28,11.74,9.97,10.70,13.05,16.67,17.47,11.97,16.18,22.11,7.65,8.19,6.78,5.94,9.68,7.46,6.48,5.93,5.85,7.97,9.93,6.73,8.14
PS Ratio,1.34,1.32,1.49,1.33,1.35,1.31,1.76,1.54,1.74,1.71,1.75,1.78,2.09,2.32,2.36,2.45,2.37,2.09,2.20,2.18,1.68,1.81,2.03,2.31,2.36,1.45,1.80,2.31,2.69,2.85,2.44,2.13,2.14,1.66,1.33,1.02,1.15,1.18,1.22,1.27,1.54
PB Ratio,3.23,3.10,3.39,3.09,3.27,2.99,3.58,3.28,4.15,3.64,3.71,3.56,4.36,4.85,4.92,5.28,5.03,4.18,4.46,4.35,4.03,4.15,4.77,5.51,5.94,3.58,4.10,5.07,4.31,4.83,4.50,4.27,4.37,3.35,2.61,1.98,1.97,2.09,2.24,2.11,2.54
P/FCF Ratio,22.65,26.32,32.54,24.29,32.44,22.72,30.10,36.73,28.88,21.36,15.47,12.03,17.43,22.61,25.81,31.31,27.10,29.40,20.81,16.69,9.86,9.07,10.96,12.91,13.73,8.81,11.00,13.08,15.52,19.82,19.21,15.82,14.18,10.68,8.50,7.54,8.69,14.11,11.63,13.30,16.04
P/OCF Ratio,11.44,11.18,12.48,9.56,9.58,8.00,10.03,10.17,11.46,10.96,10.21,8.95,12.63,15.87,17.72,20.55,18.09,18.05,14.49,12.28,7.72,7.34,8.74,10.15,10.24,6.24,7.50,9.11,11.31,14.25,13.68,11.57,10.41,7.89,6.29,5.26,6.09,8.39,7.53,8.49,10.23
Debt / Equity Ratio,1.14,1.08,1.03,1.16,0.97,0.93,0.87,1.09,1.25,0.98,0.99,1.11,1.16,1.13,1.23,1.25,1.26,1.16,1.06,0.97,1.18,1.27,1.38,1.42,1.63,1.75,1.70,1.71,1.11,1.08,1.01,1.03,0.99,0.91,0.83,2.53,2.67,2.67,2.62,2.16,2.16
Quick Ratio,1.45,1.51,1.54,1.26,1.39,1.58,1.67,1.32,1.28,1.63,1.64,2.09,1.57,1.61,1.23,1.12,1.18,1.08,1.36,1.37,1.01,1.00,1.29,1.18,0.96,0.92,0.71,0.57,1.38,1.36,1.35,1.71,0.88,0.99,1.01,4.05,0.88,0.90,0.83,0.90,0.90
