,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Net Income,67.7,63.32,65.66,62.46,65.19,55.6,55.39,49.76,60.04,69.38,64.72,72.7,86.59,53.31,116.75,-120.08,-3.69,102.47,79.41,254.33,153.51,118.21,99.93,160.71,104.06,109.92,252.91,197.46,162.35,195.08,198.65,201.45,313.69,294.78,222.63,153.5,271.54,272.91,336.25,349.19
Depreciation & Amortization,43.71,47.87,49.17,52.08,50.53,51.52,52.48,57.29,56.44,50.79,50.59,49.22,49.46,47.58,47.07,45.33,43.92,52.91,53.42,58.96,51.83,51.01,49.29,49.54,75.43,69.16,77.15,71.14,71.6,71.18,73.42,74.13,82.7,71.68,81.31,82.26,81.2,83.8,87.69,92.15
Share-Based Compensation,18.12,18.82,21.4,21.1,20.58,20.28,22.6,22.94,23.01,23.46,25.57,25.54,25.83,25.56,28.3,28.6,32.32,32.97,37.25,37.49,38.46,36.91,39.45,40.18,51.88,56.44,61.84,78.43,83.78,79.59,85.16,96.74,95.77,110.06,127.61,125.59,134.23,143.26,144.46,141.34
Other Operating Activities,-203.42,-18.21,203.91,37.28,-223.64,27.68,144.54,22.43,-174.65,78.81,110.83,0.21,-115,-3.47,87.73,228.93,-131.61,-124.98,119.09,-219.86,-387.82,146.69,181.79,-29.18,-221.56,144.41,7.53,-144.87,-143.77,180.5,64.54,-1.76,-336.41,273.44,8.15,32.16,-372.21,202.97,-8.88,-256.62
Operating Cash Flow,-73.89,111.8,340.13,172.91,-87.34,155.08,275.01,152.42,-35.17,222.43,251.71,147.66,46.88,122.98,279.85,182.77,-59.05,63.37,289.17,130.92,-144.02,352.82,370.46,221.25,9.82,379.92,399.42,202.15,173.96,526.34,421.77,370.56,155.74,749.96,439.69,393.51,114.75,702.94,559.52,326.06
Operating Cash Flow Growth,-,-16.40%,29.29%,-9.63%,-,38.71%,-19.15%,-11.85%,-,43.43%,-8.47%,-3.12%,-,-44.71%,11.18%,23.78%,-,-48.47%,3.33%,-28.37%,-,456.77%,28.11%,69.00%,-,7.68%,7.82%,-8.63%,1671.47%,38.54%,5.59%,83.31%,-10.47%,42.49%,4.25%,6.19%,-26.32%,-6.27%,27.25%,-17.14%
Capital Expenditures,-16.16,-15.62,-29.12,-46.02,-20.52,-25.33,-24.66,-20.14,-16.26,-14.62,-20.34,-19.83,-19.21,-14.05,-20.1,-20.2,-29.12,-19.59,-22.81,-28.74,-29.74,-40.71,-54.15,-77.79,-55.67,-27.12,-40.48,-35.49,-28.79,-16.53,-23.15,-27.27,-42.25,-26.19,-36.47,-34.18,-44.12,-48.49,-46.11,-53.1
Acquisitions,0,-367.97,-5.55,-21.11,0,-2.3,-124.58,-213.27,-18.94,-27.16,-13.96,0,-187.62,0,0,-71.58,-608.34,-35.19,-3.15,-5.96,0,0,0,-36.61,-75.39,-75.79,-49.87,0,-74.67,0.04,-89.43,-131.96,-19.99,-89.07,-307.26,-6.05,0,-41.32,-10,-246.37
Change in Investments,6.79,0.51,0.01,0.46,-120.42,-16.61,-0.22,7.52,5.72,-7.44,-12.63,2.78,1.95,-1.62,-6.45,147.49,12.45,0,-0.15,-2.92,0,4.18,2.19,-3.25,-2.5,-0.26,2.15,0,0,0,-152.55,-3.93,-5.19,-2.73,-0.98,-1.07,7.88,-1.65,2.27,-1.08
Other Investing Activities,-,-,-3,-0.49,-,0.9,-,-,-,-,-,-,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.8,-,-,-0.6,-,-0.6,-,-,-,-,-
