,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Net Income,53.9,28.3,31.3,10.7,11.5,19.1,-268.6,-43.8,-37.2,-167.7,-98.2,-142.8,-173.4,-129.6,-144,-119.8,-173.5,-82.4,-39.4,-23.7,64.7,-24.2,40.2,66.7,131.8,66.5,98.2,132.2,911.1,156,115,137,89,146,186,198,293,161,222,241
Depreciation & Amortization,33.2,36.1,37.2,36.6,36,37.8,36.2,35.7,36.1,37.4,33,34.1,34.7,28.4,28.4,24.7,26.9,24.1,22.2,23.5,25.4,32.7,32.1,31.6,30.9,30,30,32.2,31.8,33,39,42,34,38,38,37,37,33,33,36
Share-Based Compensation,26.2,33.6,39.8,43.1,49.1,50.2,40.7,50.2,56.1,51.6,54.3,56.6,59.3,66.8,67.6,65.1,61.9,54.4,56.9,64.2,74,75.2,88.2,94,105,98.2,95.9,97.4,106.5,116,150,144,145,152,170,171,164,165,197,182
Other Operating Activities,70.2,120.7,-12.1,45.6,161.1,-20.6,268.9,38.3,114.9,243.1,-7.1,59.8,95,79.6,-24.5,-21.1,164,-13,3.6,-24.8,147.4,137.5,58.8,84.1,430.5,132.6,-132.9,99.3,-392,31,-102,-52,454,98,-137,63,417,364,-317,-441
Operating Cash Flow,183.5,218.7,96.2,136,257.7,86.5,77.2,80.4,169.9,164.4,-18,7.7,15.6,45.2,-72.5,-51.1,79.3,-16.9,43.3,39.2,311.5,221.2,219.3,276.4,698.2,327.3,91.2,361.1,657.4,336,202,271,722,434,257,469,911,723,135,18
Operating Cash Flow Growth,17.93%,-2.41%,47.32%,50.11%,40.44%,-60.45%,-19.75%,-40.88%,-34.07%,90.06%,-,-90.42%,-90.82%,-72.51%,-,-,408.33%,-,-,-,292.81%,-,406.47%,605.10%,124.14%,47.97%,-58.41%,30.64%,-5.84%,2.66%,121.49%,-24.95%,9.83%,29.17%,27.23%,73.06%,26.18%,66.59%,-47.47%,-96.16%
Capital Expenditures,-9.2,-14.5,-17.1,-28.4,-15.5,-12.5,-17.3,-12,-30.6,-22.3,-20.3,-22.5,-10.9,-8.6,-17.8,-12.9,-11.4,-16.7,-20,-12.7,-17.6,-14.7,-14.8,-9.7,-14,-23.5,-28,-20.9,-18.6,-21,-23,-16,4,-12,-11,-9,-2,-9,-7,-5
Acquisitions,-108.1,-322.3,-226,-55.5,-26.2,-34.5,-3,-67.1,-43.9,-59.6,-25.6,0,0,0,0,0,0,0,-34.1,0,"-1,006.1",0,0,0,0,0,0,-44.8,-201.2,"-1,032",-123,-30,-65,-96,0,0,0,-26,0,-18
Change in Investments,309.7,-84.1,-65.7,34.7,-81,-195.3,-390.9,-8,50.1,-147.3,482.4,115.8,-3.9,263.2,-31.8,78.3,259.6,64.9,-28.4,84.4,271.9,-15.2,22.7,0,0,-11,5,2,0,4,0,-56,-221,173,-25,-45,-50,-179,-169,-67
Other Investing Activities,-2.9,-0.8,0.1,1.9,-5.2,-10.6,-2.5,-2.4,-29,-1,-5.7,-8.1,1,3.9,-8.2,-7.2,-0.7,-0.6,-5.4,8.3,1.7,0.7,-11.2,-0.5,-0.6,-43.5,-10.8,-1.2,-7.5,9,-,-11,-14,-34,-18,-7,-7,-16,-12,-16
Investing Cash Flow,189.5,-421.7,-308.7,-47.3,-127.9,-252.9,-413.7,-89.5,-53.4,-230.2,430.8,85.2,-13.8,258.5,-57.8,58.2,247.5,47.6,-87.9,80,-750.1,-29.2,-3.3,-10.2,-14.6,-78,-33.8,-64.9,-227.3,"-1,040",-146,-113,-296,31,-54,-61,-59,-230,-188,-106
Share Issuance / Repurchase,24.3,-40.3,-72.7,-65,-19,-38.2,-107.6,-112.6,-88.8,-48.9,-166.9,-79.6,-206.7,-145.8,-113.5,-85.4,-259.9,27.1,-131.4,-66.9,-31.4,-41.6,-43.3,-85.2,-178.7,-145.2,-5.3,-136,-151.5,-87,-47,-236,-595,-390,-251,-129,-207,-441,-104,-55
Debt Issued / Paid,0,0,0,0,0,0,748.3,0,0,0,0,0,0,0,96.9,0,0,0,0,0,500,-125,-125,-100,348.9,-450,0,0,0,0,0,997,0,0,0,0,-350,0,0,0
Other Financing Activities,-14.7,-,-1.7,-,-41.7,-23.1,-11.9,-13.6,-9.3,-18.3,-1.6,-39,-17.3,-33,-22.6,-70.8,-22.5,-38.8,-14.2,-67.7,-24.8,-25.8,-5.4,-48.7,-37,-35,-7.1,-65.4,-51.5,-55,-7,-92,-47,-70,-22,-35,-33,-82,-38,-33
Financing Cash Flow,9.6,-40.3,-74.4,-65,-60.7,-61.3,628.8,-126.2,-98.1,-67.2,-168.5,-118.6,-224,-178.8,-39.2,-156.2,-282.4,-11.7,-145.6,-134.6,443.8,-192.4,-173.7,-233.9,133.2,-630.2,-12.4,-201.4,-203,-142,-54,669,-642,-460,-273,-164,-590,-523,-142,-88
Exchange Rate Effect,-3,-0.1,0.4,-1.8,-3.5,-0.2,-1.9,-0.3,-2.9,3.4,-0.4,-5.1,-1.2,2.2,3.4,0.2,8.4,-4,-7.4,-4.3,5.1,-2.4,-1.6,0,1.7,-4.1,5.1,2.4,7.6,-3,-1,-2,-5,-15,-8,-19,20,-8,0,-12
Net Cash Flow,379.6,-243.4,-286.5,21.9,65.6,-227.9,290.4,-135.6,15.5,-129.6,243.9,-30.8,-223.4,127.1,-166.1,-148.9,52.8,15,-197.6,-19.7,10.3,-2.8,40.7,32.3,818.5,-385,50.1,97.2,234.7,-849,1,825,-221,-10,-78,225,282,-38,-195,-188
Free Cash Flow,174.3,204.2,79.1,107.6,242.2,74,59.9,68.4,139.3,142.1,-38.3,-14.8,4.7,36.6,-90.3,-64,67.9,-33.6,23.3,26.5,293.9,206.5,204.5,266.7,684.2,303.8,63.2,340.2,638.8,315,179,255,726,422,246,460,909,714,128,13
Free Cash Flow Growth,21.13%,2.98%,63.09%,37.60%,38.96%,-63.76%,-24.27%,-36.43%,-42.49%,92.03%,-,-,-96.63%,-74.24%,-,-,1344.68%,-,-,-,332.84%,-,777.68%,906.42%,132.80%,47.12%,-69.10%,27.56%,-6.64%,3.69%,183.23%,-25.04%,13.65%,33.97%,37.43%,80.39%,25.21%,69.19%,-47.97%,-97.17%
Free Cash Flow Margin,29.71%,34.46%,12.42%,17.41%,36.44%,11.45%,9.83%,11.40%,21.49%,27.76%,-6.95%,-3.02%,0.98%,7.54%,-18.00%,-12.42%,12.26%,-6.00%,3.81%,4.01%,39.86%,28.08%,25.67%,31.65%,76.08%,34.30%,6.92%,35.72%,61.49%,31.85%,16.89%,22.65%,59.95%,36.07%,19.89%,35.94%,68.97%,56.26%,9.52%,0.92%
Free Cash Flow Per Share,0.77,0.90,0.35,0.47,1.07,0.33,0.26,0.30,0.62,0.63,-0.17,-0.07,0.02,0.17,-0.41,-0.29,0.31,-0.15,0.11,0.12,1.34,0.94,0.93,1.21,3.11,1.39,0.29,1.55,2.93,1.43,0.81,1.16,3.30,1.95,1.13,2.13,4.27,3.32,0.60,0.06
