,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Revenue,"2,741","2,681","2,730","2,599","3,033","2,938","2,968","2,783","3,251","3,089","3,181","3,087","3,510","3,306","3,432","3,329","4,068","3,589","3,738","3,550","4,107","3,797","3,980","3,849","4,413","1,843","2,685","3,755","4,250","4,516","4,805","4,575","5,021","4,333","4,583","4,565","5,214","4,495","4,935","4,925"
Revenue Growth (YoY),-0.71%,5.54%,6.99%,8.37%,10.64%,9.61%,8.75%,7.08%,7.19%,5.13%,7.16%,10.92%,7.98%,7.04%,7.88%,7.85%,15.89%,8.53%,8.93%,6.63%,0.97%,5.80%,6.47%,8.44%,7.45%,-51.47%,-32.54%,-2.46%,-3.71%,145.08%,78.98%,21.84%,18.14%,-4.05%,-4.62%,-0.20%,3.86%,3.73%,7.68%,7.87%
Cost of Revenue,"1,992","1,908","1,944","1,882","2,204","2,067","2,119","2,003","2,387","2,176","2,252","2,206","2,540","2,330","2,421","2,369","2,923","2,522","2,667","2,547","2,990","2,702","2,844","2,766","3,224","1,890","2,080","2,711","3,157","3,198","3,411","3,326","3,774","3,196","3,400","3,424","3,926","3,293","3,569","3,564"
Gross Profit,748.94,772.41,785.55,716.64,829.13,870.69,848.79,779.51,864.14,912.79,929.07,880.6,970.6,976.46,"1,011",959.75,"1,145","1,066","1,071","1,002","1,118","1,095","1,136","1,083","1,189",-47.32,604.59,"1,043","1,093","1,318","1,394","1,249","1,247","1,137","1,183","1,141","1,288","1,202","1,366","1,361"
"Selling, General & Admin",401.35,379.8,395.23,410,430.34,409.3,435.23,443.35,450.88,436.92,469.51,490.17,493.8,474.82,498.28,517.3,553.31,524.42,554.58,561.58,575.97,558.25,591.97,604.61,601.88,415.31,519.5,877.86,690.62,675.05,717.79,725.76,755.87,669.5,667.06,693.37,729.34,746.22,807.9,810.47
Operating Expenses,401.35,379.8,395.23,410,430.34,409.3,435.23,443.35,450.88,436.92,469.51,490.17,493.8,474.82,498.28,517.3,553.31,524.42,554.58,561.58,575.97,558.25,591.97,604.61,601.88,415.31,519.5,877.86,690.62,675.05,717.79,725.76,755.87,669.5,667.06,693.37,729.34,746.22,807.9,810.47
Operating Income,347.59,392.61,390.32,306.63,398.79,461.4,413.56,336.15,413.26,475.87,459.56,390.42,476.79,501.64,512.39,442.45,591.92,541.98,516.36,440.7,541.68,536.72,544.05,478.08,587.33,-462.62,85.1,165.23,402,642.63,676.32,522.78,491.15,467.16,516.41,448.08,558.69,455.86,557.64,550.11
Interest Expense / Income,-0.13,-0.1,-0.1,0.78,2.41,2,1.65,4.43,4.53,4.36,4.21,4.16,3.76,3.17,2.34,1.78,0.39,0,0,0,-10.16,-5.64,-4.78,-4.4,-3.29,6.67,28.86,28.74,19.15,19.05,18.71,18.74,17.83,17.7,10.67,-2.8,-22.72,-31.4,-37.21,-43.32
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.5,-1.39,-2.95,4.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pretax Income,347.72,392.71,390.42,305.86,396.38,459.39,411.91,331.73,408.73,471.5,455.35,386.27,473.04,498.48,510.04,440.67,591.53,542.48,517.76,443.65,546.99,542.36,548.83,482.48,590.62,-469.29,56.24,136.49,382.85,623.58,657.61,504.03,473.32,449.46,505.74,450.88,581.41,487.26,594.85,593.43
