,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"8,573","7,393","8,783","10,808","8,127","8,074","10,216","12,752","13,290","17,067","15,883","12,651","17,411","17,319","13,023","12,701","13,927","16,312","12,490","15,821","14,506","18,435","19,452","16,598","24,094","24,289","24,405","19,795","19,635","25,037","18,956","20,047","23,488","20,548","22,200","20,195","18,456","15,417","14,912","20,639"
Cash & Cash Equivalents,"8,573","7,393","8,783","10,808","8,127","8,074","10,216","12,752","13,290","17,067","15,883","12,651","17,411","17,319","13,023","12,701","13,927","16,312","12,490","15,821","14,506","18,435","19,452","16,598","24,094","24,289","24,405","19,795","19,635","25,037","18,956","20,047","23,488","20,548","22,200","20,195","18,456","15,417","14,912","20,639"
Cash Growth,-14.12%,-19.50%,-22.79%,42.49%,-5.20%,9.21%,16.32%,17.99%,63.53%,111.38%,55.47%,-0.79%,31.01%,1.48%,-18.01%,0.40%,-20.01%,-5.81%,-4.09%,24.56%,4.16%,13.01%,55.74%,4.91%,66.10%,31.75%,25.46%,19.26%,-18.51%,3.08%,-22.33%,1.27%,19.62%,-17.93%,17.11%,0.74%,-21.42%,-24.97%,-32.83%,2.20%
Receivables,"23,031","23,730","23,814","22,244","24,190","24,872","25,808","22,702","27,843","26,035","26,178","15,445","25,916","26,487","18,588","18,423","19,368","19,608","19,820","19,644","20,615","20,425","20,723","20,443","21,224","20,848","20,712","17,870","18,727","18,236","17,816","17,149","17,926","17,769","17,666","17,364","18,692","18,530","19,002","28,971"
Goodwill and Intangibles,"10,433","10,430","10,216","9,872","9,717","9,644","9,546","9,477","9,729","9,852","9,592","9,220","9,350","9,385","9,556","9,590","9,733","9,499","9,440","9,422","9,418","9,408","9,278","9,308","9,159","9,245","9,360","10,112","9,944","9,768","9,638","9,535","9,510","9,151","9,005","9,297","9,379","9,261","9,109","9,236"
Total Assets,"890,903","911,120","908,627","902,337","919,790","898,409","882,460","877,933","917,428","942,567","952,904","898,764","914,687","925,199","720,515","719,892","712,584","706,333","698,451","687,538","713,188","732,167","742,812","740,463","737,741","767,583","780,492","795,146","769,814","773,253","761,664","759,708","724,284","662,893","650,104","663,072","674,266","677,279","652,120","687,584"
Accounts Payable,"32,469","33,187","33,776","35,326","37,312","35,532","37,991","36,871","41,165","45,790","44,422","25,873","32,899","33,725","27,132","25,723","26,151","27,030","26,075","24,794","25,084","25,354","28,443","26,745","35,530","34,133","34,772","29,475","28,694","30,620","31,382","31,920","30,481","23,819","24,890","20,937","19,863","18,806","17,797","17,524"
Total Liabilities,"824,464","840,838","837,226","829,678","845,381","828,420","811,393","809,437","841,463","863,194","874,438","831,062","846,579","855,530","663,571","661,022","656,076","652,501","646,642","634,580","654,450","668,121","674,193","674,081","667,278","691,643","706,923","720,329","703,677","703,830","692,331","691,959","670,047","625,526","624,774","632,947","641,843","646,787","626,225","657,331"
Total Debt,"24,282","24,272","23,878","23,775","25,203","24,227","24,201","25,456","25,310","23,970","24,006","21,126","23,999","24,147","21,266","20,428","20,486","19,246","17,917","17,304","17,335","17,679","17,747","17,844","18,940","18,935","18,966","18,994","18,797","18,883","18,317","18,196","18,081","17,771","18,590","18,696","18,653","18,574","19,447","19,465"
Debt Growth,-7.36%,-6.88%,-7.24%,-9.31%,3.79%,-0.19%,1.35%,7.07%,0.42%,-1.06%,-0.81%,-17.01%,-5.18%,0.74%,-11.41%,-3.30%,-14.64%,-20.30%,-15.75%,-15.29%,-15.38%,-8.14%,-0.95%,3.12%,9.26%,7.10%,6.87%,6.44%,-0.76%,-0.27%,-3.42%,-4.20%,-3.81%,-5.89%,1.49%,2.75%,3.16%,4.52%,4.61%,4.11%
Common Stock,"29,224","29,274","28,885","29,384","28,487","28,558","28,459","27,659","27,609","27,623","27,637","27,482","26,670","25,749","25,299","24,722","24,223","23,909","23,294","22,093","21,654","20,971","20,223","20,014","20,545","20,562","20,498","19,995","19,094","17,511","16,513","15,366","14,471","13,372","12,739","12,170","11,384","10,719","9,954","9,111"
Retained Earnings,"28,319","29,259","30,928","32,020","33,754","34,376","35,153","35,519","37,301","36,924","37,054","34,683","34,863","35,270","24,410","26,527","26,453","26,870","27,331","28,926","29,944","31,209","32,948","33,078","36,919","36,568","36,782","36,491","36,373","39,318","40,426","41,197","41,406","41,101","41,032","40,332","39,957","39,928","39,958","40,146"
Comprehensive Income,"8,215","11,058","10,992","10,649","11,529","6,443","6,891","4,771","10,865","14,632","13,595","5,366","6,396","8,436","7,005","7,427","5,634","2,854","1,000","1,722","6,911","11,631","15,197","13,052","12,757","18,563","16,036","18,072","10,397","12,309","12,111","10,919","-1,912","-17,372","-28,695","-22,621","-19,147","-20,386","-24,254","-19,242"
Shareholders' Equity,"65,758","69,591","70,805","72,053","73,770","69,377","70,503","67,949","75,775","79,179","78,286","67,531","67,929","69,455","56,714","58,676","56,310","53,633","51,625","52,741","58,509","63,811","68,368","66,144","70,221","75,693","73,316","74,558","65,864","69,138","69,050","67,482","53,965","37,101","25,076","29,881","32,194","30,261","25,658","30,015"
Net Cash / Debt,"-15,709","-16,879","-15,095","-12,967","-17,076","-16,153","-13,985","-12,704","-12,020","-6,903","-8,123","-8,475","-6,588","-6,828","-8,243","-7,727","-6,559","-2,934","-5,427","-1,483","-2,829",756,"1,705","-1,246","5,154","5,354","5,439",801,838,"6,154",639,"1,851","5,407","2,777","3,610","1,499",-197,"-3,157","-4,535","1,174"
Net Cash / Debt Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,608.20%,219.00%,-,-83.74%,14.94%,-88.25%,131.09%,545.23%,-54.87%,464.95%,-19.02%,-,-,-,-21.68%
Book Value Per Share,58.53,61.83,62.95,63.42,66.02,62.18,63.13,61.13,68.17,72.07,71.24,61.44,62.48,64.55,53.36,55.76,54.32,52.76,51.89,53.44,61.12,67.14,73.01,71.92,76.67,83.40,80.78,82.85,74.47,78.98,80.58,80.22,65.41,45.62,31.44,38.08,41.58,39.51,34.12,40.55
