,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,46.7,57.3,50.6,53.2,58.4,71.1,73.6,79.8,73.5,87.1,83.2,82.7,87.7,92.4,93.7,22.7,98.8,114.5,104.6,126.3,89.3,102.1,87.3,91.3,51.7,67.8,105.4,120,97.7,118.2,131.6,139.6,119.8,126.2,109.8,-120.1,126.9,157,135.4,137.3
Depreciation & Amortization,14.8,14.8,14.8,15.4,15.6,16,15.7,15.7,16.2,15.9,16.6,16.4,16.9,17.4,17.6,18.2,17.9,17.5,17.8,18.7,20.2,18.2,19.7,20.2,20.1,19.9,20.7,19.3,19.5,19.5,19,19.9,20.3,18,18.2,20.4,19.2,18.9,19.4,20.8
Share-Based Compensation,0,0,0,10.8,5.7,1.1,1,1,5.1,1.8,1.2,1.3,5.9,1.3,1.3,1.4,6.5,1.4,1.8,0.4,8.7,2.1,1.5,1,9,1.4,1.1,1.2,7.4,1.5,1.4,1.6,7.6,1.4,1.4,0.7,7,1.6,1.5,1.4
Other Operating Activities,-49.7,5.9,8.6,20.8,-80.1,-26.6,85.6,18.1,-68.3,23.8,7.5,82.6,-122,-26.4,-35.6,133.9,-80,-3.4,-8.2,14.3,-96.6,-0.3,27.8,63.7,-26.7,36.1,23.9,91.2,-20.2,-47.6,28.8,103.2,-131.2,-107.7,30.9,275.7,-33.2,-37.2,22.5,71.8
Operating Cash Flow,11.8,78,74,100.2,-0.4,61.6,175.9,114.6,26.5,128.6,108.5,183,-11.5,84.7,77,176.2,43.2,130,116,159.7,21.6,122.1,136.3,176.2,54.1,125.2,151.1,231.7,104.4,91.6,180.8,264.3,16.5,37.9,160.3,176.7,119.9,140.3,178.8,231.3
Operating Cash Flow Growth,-64.56%,8.79%,-10.84%,9.39%,-,-21.03%,137.70%,14.37%,-,108.77%,-38.32%,59.69%,-,-34.14%,-29.03%,-3.72%,-,53.48%,50.65%,-9.36%,-50.00%,-6.08%,17.50%,10.33%,150.46%,2.54%,10.86%,31.50%,92.98%,-26.84%,19.66%,14.07%,-84.20%,-58.62%,-11.34%,-33.14%,626.67%,270.18%,11.54%,30.90%
Capital Expenditures,-25.3,-25.5,-15.2,-20.1,-14.9,-16.1,-22.1,-19.6,-19.4,-18.3,-21,-22,-16.8,-19.5,-30.1,-27.8,-17.3,-22.2,-19,-26.7,-20.9,-15.6,-13.8,-14.1,-12.8,-12,-11.9,-20.1,-17.1,-13.6,-14.6,-29.8,-12.9,-17.8,-20.2,-19.4,-10.7,-13.5,-18.5,-29.9
Acquisitions,0,0,0,0,0,0,0,0,0,0,-90.5,-0.3,0,0,-43.1,0,0,0,0,0,0,-107,0,0,0,0,0,0,0,0,-9,-198.6,0,-8,0,0,0,0,-16.1,-0.7
Change in Investments,-0.1,0.2,-19.5,-100.5,-67.9,-13.7,-26.8,-5,-11.1,-54.8,-31.4,-31.4,-1.1,1.2,-2.1,-18.8,52.2,21.4,-0.7,-0.4,98.7,-7.2,-10,123.8,39.2,9.8,0.1,19.5,29.6,-48.9,-61.7,13.8,15,64.6,37.6,-30.8,0.9,57.1,-30,37.3
Investing Cash Flow,-25.4,-25.3,-34.7,-120.6,-82.8,-29.8,-48.9,-24.6,-30.5,-73.1,-142.9,-53.7,-17.9,-18.3,-75.3,-46.6,34.9,-0.8,-19.7,-27.1,77.8,-129.8,-23.8,109.7,26.4,-2.2,-11.8,-0.6,12.5,-62.5,-85.3,-214.6,2.1,38.8,17.4,-50.2,-9.8,43.6,-64.6,6.7
Dividends Paid,-13.8,-13.6,-13.6,-13.4,-17.1,-16.9,-16.9,-16.9,-21.2,-21,-21,-21,-24.4,-24.2,-24.2,-24.1,-31,-30.8,-30.7,-37.6,-37.1,-36.9,-36,-39.2,-39,-38.8,-38.7,-42.2,-42.2,-41.7,-41.5,-44.7,-44.2,-43.7,-43.2,-46.1,-45.4,-45.2,-45.1,-47.8
Share Issuance / Repurchase,-19.7,-37.5,-24.7,-17.2,-16.9,-26.2,-57.4,-21.2,-30.3,-47.3,-17.1,-34.8,-28.9,-34.6,-36.7,-39.8,-34.5,-35.3,-35.5,-96.4,-47.2,-85.9,-98.3,-56.8,-57.9,3.8,1.8,7,-62.5,-121.1,-12.7,-138.1,-110.6,-82.4,-90.6,-120.6,-48.4,-12.9,-88.8,-133
