,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"4,199","4,492","4,257","5,051","5,868","6,421","5,794","6,743","6,700","7,714","8,619","8,235","8,863","9,747","10,254","10,536","10,906","10,123","9,105","7,257","8,953","7,885","7,844","7,771","6,124","7,593","8,523","8,852","10,938","11,562","9,721","13,664","10,056","8,530","7,503","8,745","10,433","10,949","9,952","12,261","11,911"
Market Cap Growth,23.49%,33.54%,1.79%,2.66%,39.73%,42.93%,36.11%,33.50%,14.18%,20.14%,48.76%,22.12%,32.29%,26.36%,18.97%,27.94%,23.05%,3.86%,-11.20%,-31.12%,-17.91%,-22.11%,-13.86%,7.08%,-31.60%,-3.70%,8.66%,13.91%,78.61%,52.28%,14.06%,54.37%,-8.07%,-26.22%,-22.82%,-36.00%,3.76%,28.35%,32.64%,40.20%,-
Enterprise Value,"3,954","4,246","3,988","4,733","5,597","6,148","5,448","6,347","6,346","7,328","8,276","7,804","8,510","9,381","9,936","10,126","10,520","9,713","8,681","6,833","8,645","7,706","7,689","7,542","5,952","7,343","8,162","8,310","10,415","11,121","9,174","13,252","9,796","8,392","7,397","8,630","10,303","10,771","9,766","12,052","11,703"
PE Ratio,23.67,23.33,21.61,24.31,26.73,27.52,22.61,23.84,22.48,24.57,26.64,25.22,26.02,28.17,28.76,35.53,35.46,30.70,26.73,16.34,20.60,18.67,19.37,21.00,18.42,25.47,26.95,25.66,27.98,26.20,20.79,28.05,19.75,16.49,15.15,37.10,42.97,40.02,33.26,22.03,21.70
PS Ratio,1.91,2.00,1.86,2.14,2.42,2.59,2.30,2.66,2.62,3.00,3.28,3.07,3.18,3.41,3.50,3.52,3.58,3.22,2.90,2.28,2.84,2.56,2.57,2.60,2.13,2.73,3.03,3.06,3.61,3.59,2.88,3.86,2.68,2.21,1.97,2.33,2.79,2.93,2.62,3.18,3.09
PB Ratio,3.13,3.31,3.10,3.66,4.18,4.47,4.07,4.68,4.53,5.21,5.65,5.43,5.66,6.04,6.16,6.41,6.38,5.85,5.19,4.23,5.12,4.57,4.74,4.66,3.79,4.58,4.88,4.79,5.92,6.37,5.13,7.46,5.56,4.76,4.29,5.00,5.83,5.80,5.29,6.65,6.46
P/FCF Ratio,27.36,29.15,27.04,28.39,33.32,37.97,21.94,24.17,22.23,21.06,28.74,22.51,26.82,34.15,41.89,45.37,38.08,30.77,24.02,19.95,26.45,23.38,21.63,19.83,14.16,17.29,18.70,17.52,19.84,22.40,17.90,24.14,20.85,20.10,18.84,27.23,24.45,20.53,17.98,20.51,19.93
P/OCF Ratio,16.27,16.99,16.67,19.13,23.30,27.28,17.18,19.17,17.70,17.31,22.79,18.44,21.69,26.73,30.77,32.28,28.62,23.74,19.56,16.17,20.95,18.80,17.84,17.03,12.53,15.44,16.82,15.75,17.86,19.98,15.98,21.31,18.18,17.08,15.66,22.34,21.09,18.33,16.16,18.29,17.77
Debt / Equity Ratio,0.17,0.18,0.19,0.16,0.22,0.19,0.18,0.17,0.19,0.19,0.22,0.21,0.24,0.23,0.27,0.25,0.17,0.14,0.11,0.13,0.19,0.23,0.22,0.19,0.23,0.19,0.09,0.08,0.08,0.08,0.07,0.12,0.18,0.18,0.18,0.21,0.20,0.12,0.08,0.08,0.08
Quick Ratio,1.73,1.73,1.70,1.68,1.80,1.87,1.74,1.76,1.91,1.89,1.75,1.66,1.81,1.85,1.85,1.78,1.72,1.69,1.66,1.65,1.75,1.66,1.54,1.49,1.54,1.47,1.34,1.44,1.44,1.31,1.33,1.13,1.19,1.16,1.09,1.14,1.21,1.16,1.04,1.01,1.01
