,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,552.2,595.4,581.6,626.8,618.5,653.5,625.1,639.4,636.9,667,683.9,698.1,740,738.2,749.9,768.6,788,833.3,754.1,812.5,748.2,765.4,728.2,750.9,636.9,663.9,760,834.5,769,859.8,914.6,995.5,977.7,965.9,874.2,936.1,966.4,960.8,937.5,988.1
Revenue Growth (YoY),8.36%,8.43%,8.47%,12.15%,12.01%,9.76%,7.48%,2.01%,2.97%,2.07%,9.41%,9.18%,16.19%,10.67%,9.65%,10.10%,6.49%,12.88%,0.56%,5.71%,-5.05%,-8.15%,-3.43%,-7.58%,-14.88%,-13.26%,4.37%,11.13%,20.74%,29.51%,20.34%,19.29%,27.14%,12.34%,-4.42%,-5.97%,-1.16%,-0.53%,7.24%,5.55%
Cost of Revenue,356.3,379.2,366.3,394.9,389.3,391.1,369.5,376.8,374.2,383.3,400.6,413.6,439.1,434,444.9,446.3,466.5,492.3,448.1,475.5,455.4,456.7,444,455.9,397.4,416.4,462.9,510.4,480.4,538.4,574.3,634.9,636.1,631.5,569.2,587.5,592.3,576.1,581.3,618.3
Gross Profit,195.9,216.2,215.3,231.9,229.2,262.4,255.6,262.6,262.7,283.7,283.3,284.5,300.9,304.2,305,322.3,321.5,341,306,337,292.8,308.7,284.2,295,239.5,247.5,297.1,324.1,288.6,321.4,340.3,360.6,341.6,334.4,305,348.6,374.1,384.7,356.2,369.8
"Selling, General & Admin",130.9,137.4,145.5,158.3,147.2,159.4,149,155.1,159.4,160,164.7,178.4,183.2,178.3,176.8,184.5,192.9,197.2,177.6,186.1,184.7,178.7,172.3,179.9,173.8,155.9,159.4,171.2,166.5,173.1,177.6,184.2,179.8,166.7,155.5,168.9,187.2,180.3,174.9,185
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,6.1,1.6,0,0,0,0,0,0,0,0,0,15.6,0,0,3.2
Operating Expenses,130.9,137.4,145.5,158.3,147.2,159.4,149,155.1,159.4,160,164.7,178.4,183.2,178.3,176.8,184.5,199.6,197.2,177.6,186.1,184.7,178.7,172.3,179.9,173.8,162,161,171.2,166.5,173.1,177.6,184.2,179.8,166.7,155.5,168.9,202.8,180.3,174.9,188.2
Operating Income,65,78.8,69.8,73.6,82,103,106.6,107.5,103.3,123.7,118.6,106.1,117.7,125.9,128.2,137.8,121.9,143.8,128.4,150.9,108.1,130,111.9,115.1,65.7,85.5,136.1,152.9,122.1,148.3,162.7,176.4,161.8,167.7,149.5,179.7,171.3,204.4,181.3,181.6
Interest Expense / Income,1.4,1.4,1.5,1.4,1.9,2.5,1.6,1.4,1.7,1.9,2.1,1.6,2.2,2.5,2.5,2.9,2.3,2.3,2,1.8,2,3.4,3.1,2.5,2.2,2.5,1.6,1,1,0.9,1,1.4,1.5,2.1,2.4,3.4,4,4.5,2.4,1.1
Other Expense / Income,-1.3,-1.2,-1,-1.7,-2.7,-2.7,-2.2,-3.2,-2,-2.3,-1.9,-11.9,-4.9,-4.6,-5.9,-5.9,-5.8,-4.6,-5.1,-5.7,-5.5,-5.6,-4,-2.9,-4.2,-4,-2.8,-,-5,-3.9,-4.7,-6.8,3.7,0.3,2.4,419.2,-4,-9,2.5,3.6
Pretax Income,64.9,78.6,69.3,73.9,82.8,103.2,107.2,109.3,103.6,124.1,118.4,116.4,120.4,128,131.6,140.8,125.4,146.1,131.5,154.8,111.6,132.2,112.8,115.5,67.7,87,137.3,151.9,126.1,151.3,166.4,181.8,156.6,165.3,144.7,-242.9,171.3,208.9,176.4,176.9
Income Tax,18.2,21.3,18.7,20.7,24.4,32.1,33.6,29.5,30.1,37,35.2,33.7,32.7,35.6,37.9,118.1,26.6,31.6,26.9,28.5,22.3,30.1,25.5,24.2,16,19.2,31.9,31.9,28.4,33.1,34.8,42.2,36.8,39.1,34.9,-122.8,44.4,51.9,41,39.6
Net Income,46.7,57.3,50.6,53.2,58.4,71.1,73.6,79.8,73.5,87.1,83.2,82.7,87.7,92.4,93.7,22.7,98.8,114.5,104.6,126.3,89.3,102.1,87.3,91.3,51.7,67.8,105.4,120,97.7,118.2,131.6,139.6,119.8,126.2,109.8,-120.1,126.9,157,135.4,137.3
Net Income Growth,19.74%,36.10%,9.52%,25.47%,25.05%,24.08%,45.45%,50.00%,25.86%,22.50%,13.04%,3.63%,19.32%,6.08%,12.62%,-72.55%,12.66%,23.92%,11.63%,456.39%,-9.62%,-10.83%,-16.54%,-27.71%,-42.11%,-33.59%,20.73%,31.43%,88.97%,74.34%,24.86%,16.33%,22.62%,6.77%,-16.57%,-,5.93%,24.41%,23.32%,-
Shares Outstanding (Basic),182,181,180,179,179,178,178,176,176,175,174,174,173,173,173,172,172,171,171,170,168,167,164,163,162,161,161,161,162,160,159,159,157,156,154,153,151,150,150,149
Shares Change,-1.29%,-2.28%,-2.68%,-1.84%,-2.06%,-1.55%,-1.28%,-1.70%,-1.75%,-1.86%,-1.84%,-1.21%,-1.34%,-1.17%,-1.12%,-1.14%,-1.00%,-1.09%,-1.12%,-1.15%,-2.10%,-2.31%,-3.64%,-4.02%,-3.54%,-3.62%,-1.82%,-1.01%,-0.12%,-0.42%,-1.38%,-1.43%,-2.72%,-2.77%,-2.97%,-4.01%,-4.14%,-3.57%,-2.56%,-2.65%
EPS (Basic),0.26,0.32,0.28,0.29,0.33,0.40,0.41,0.45,0.42,0.51,0.48,0.48,0.51,0.53,0.54,0.14,0.58,0.67,0.61,0.74,0.53,0.61,0.53,0.56,0.32,0.42,0.65,0.74,0.60,0.74,0.83,0.88,0.76,0.81,0.71,-0.77,0.84,1.04,0.90,0.92
EPS (Diluted),0.26,0.32,0.28,0.29,0.33,0.40,0.41,0.45,0.41,0.49,0.47,0.47,0.50,0.53,0.54,0.13,0.57,0.66,0.61,0.74,0.53,0.61,0.53,0.56,0.32,0.42,0.65,0.74,0.60,0.73,0.82,0.87,0.76,0.81,0.71,-0.76,0.84,1.04,0.90,0.92
EPS Growth,21.43%,40.00%,12.00%,28.26%,27.45%,25.40%,46.43%,52.54%,26.15%,24.05%,14.63%,4.44%,21.95%,8.16%,14.89%,-72.34%,14.00%,24.53%,12.96%,469.23%,-7.02%,-7.58%,-13.11%,-24.32%,-39.62%,-31.15%,22.64%,32.14%,87.50%,73.81%,26.15%,17.57%,26.67%,10.96%,-13.41%,-,10.53%,28.40%,26.76%,-
