,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,369.8,393.7,400.5,319.4,284.1,248.1,282.9,323.6,305.5,287.4,269.3,330.4,293.4,306.6,321.9,346.6,241.9,260,233,259.7,337.8,281.6,219.4,374,416.1,442.7,377.9,573.1,578.5,444.8,486.1,443.3,405.8,359.4,358.8,391.2,406.2,378.9,281,339.9
Short-Term Investments,102.7,102.9,123.2,222.5,290.8,304.3,323.5,321.6,335.3,379.8,409.5,424.2,428.9,434.3,446,473.4,437.8,398.4,384.8,385.3,295.5,296.2,294.4,177.4,135.6,126,131.1,116.5,87,137.1,199.1,188.1,173.6,100,58.3,90.6,89.8,30.8,60.8,23.5
Cash & Cash Equivalents,472.5,496.6,523.7,541.9,574.9,552.4,606.4,645.2,640.8,667.2,678.8,754.6,722.3,740.9,767.9,820,679.7,658.4,617.8,645,633.3,577.8,513.8,551.4,551.7,568.7,509,689.6,665.5,581.9,685.2,631.4,579.4,459.4,417.1,481.8,496,409.7,341.8,363.4
Cash Growth,4.67%,7.05%,9.84%,11.50%,21.67%,11.24%,15.79%,19.06%,11.46%,20.78%,11.94%,16.96%,12.72%,11.05%,13.13%,8.67%,-5.90%,-11.14%,-19.55%,-21.34%,-6.83%,-12.24%,-16.83%,-14.51%,-12.88%,-1.57%,-0.93%,25.06%,20.63%,2.32%,34.62%,-8.44%,-12.94%,-21.05%,-39.13%,-23.69%,-14.39%,-10.82%,-18.05%,-24.57%
Receivables,455.6,457,474.3,475.4,495.9,528.5,479,501.4,506.9,493.9,517.3,518.7,584.1,566.8,587.1,592.7,638.8,644,606.6,647.3,658.8,634.8,614.1,589.5,524,515.9,572.9,585,534.5,607,623.8,634.4,608.3,621.5,564.2,581.2,586.8,588.9,587.4,596
Inventory,197.4,206.8,218.5,208.3,218.8,233.4,239,222.9,230.2,237.8,258.6,251.1,257.1,287,292.1,297,287.1,289,307.7,304.7,319.7,323.1,310,303,312.3,306,302.6,300.1,312.8,330.4,357.7,447.7,488.7,493,525.6,516.4,503.7,508.5,519,497.4
Other Current Assets,72.7,73.5,78.3,93.4,86.7,85.7,89.4,33.8,48,50.1,52.9,37.6,42,45.6,51,57.2,63.5,61.9,66.6,41.5,46.3,60.9,66.5,56.5,54.5,53.8,45.8,43.3,45.4,66.4,71.4,39.1,45,57.3,62.7,54.3,57.3,54.2,56.3,43.5
Total Current Assets,"1,198","1,234","1,295","1,319","1,376","1,400","1,414","1,403","1,426","1,449","1,508","1,562","1,606","1,640","1,698","1,767","1,669","1,653","1,599","1,639","1,658","1,597","1,504","1,500","1,443","1,444","1,430","1,618","1,558","1,586","1,738","1,753","1,721","1,631","1,570","1,634","1,644","1,561","1,505","1,500"
"Property, Plant & Equipment",402.3,416.5,421,427.7,430.4,433.4,438.8,442.7,450.6,451.7,458.4,461.9,467.6,475.8,501.7,528.9,538.1,532.8,526.3,540,599.6,602.3,591.9,592.3,582.2,579,579.3,582.9,583.3,581.7,578.8,639.2,636.7,623.8,614.9,620.5,617.8,609.4,614.4,634.8
Goodwill and Intangibles,751.9,750.9,743.6,737.3,727.9,725.3,717.6,711.9,711.9,708.8,803.6,799.8,796.9,795.4,828.6,825.4,820.4,815.5,812.6,806.1,803.8,891.6,886.9,884.4,875.7,873.5,870.6,870.7,868.2,865.9,867,992.6,989.2,984.9,969.1,967.6,964.7,964.9,969.1,970.1
Other Long-Term Assets,28.8,29.4,27.4,31.3,30.7,31.1,30,71.3,62.2,62.7,54.8,67.3,70.2,72.5,76.2,76.2,79.3,83.7,87.6,86.9,82,85.1,84.7,80.9,82.6,87.3,90.9,89.1,97.1,106.9,116.1,90,87.6,81.5,78.3,110.5,110,113.2,112.1,108.7
Total Long-Term Assets,"1,183","1,197","1,192","1,196","1,189","1,190","1,186","1,226","1,225","1,223","1,317","1,329","1,335","1,344","1,407","1,431","1,438","1,432","1,427","1,433","1,485","1,579","1,564","1,558","1,541","1,540","1,541","1,543","1,549","1,555","1,562","1,722","1,714","1,690","1,662","1,699","1,693","1,688","1,696","1,714"
Total Assets,"2,381","2,431","2,487","2,515","2,565","2,590","2,600","2,629","2,651","2,672","2,824","2,891","2,940","2,984","3,105","3,197","3,107","3,085","3,025","3,072","3,144","3,176","3,068","3,058","2,983","2,984","2,971","3,161","3,107","3,140","3,300","3,474","3,435","3,321","3,232","3,332","3,336","3,249","3,200","3,214"
Accounts Payable,341.4,356.9,374.8,393.8,368.4,369.2,395.8,424.9,389,402,455.8,528.6,493.5,493.1,500.1,535,522.1,532.8,508,543.8,492.4,488.4,483.1,509.6,442,435.7,516.9,595.2,547.4,612.4,649.6,745.9,658.7,624.5,595.6,625.8,550.4,545.1,561.8,600.4
