,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Revenue,868.08,713.77,734.24,745.72,"1,048",868.12,877,910.7,"1,268","1,074","1,069","1,131","1,581","1,315","1,290","1,342","1,938","1,544","1,488","1,560","2,125","1,743","1,667","1,683","2,306","1,173","1,228","1,552","2,199","1,939","1,967","1,996","2,729","2,346","2,297","2,339","3,227","2,634","2,530","2,489"
Revenue Growth (YoY),14.40%,22.49%,22.17%,20.51%,20.68%,21.62%,19.44%,22.12%,21.06%,23.68%,21.92%,24.22%,24.62%,22.46%,20.64%,18.65%,22.59%,17.40%,15.38%,16.23%,9.66%,12.91%,11.99%,7.85%,8.53%,-32.69%,-26.32%,-7.76%,-4.65%,65.23%,60.19%,28.59%,24.14%,21.02%,16.77%,17.19%,18.22%,12.29%,10.13%,6.42%
Cost of Revenue,574.52,467.82,474.89,463.97,697.9,564.94,570.52,575.06,829.26,683.29,684.38,704.18,"1,036",838.87,820.53,849.05,"1,279",982.95,952.76,987.73,"1,384","1,098","1,061","1,059","1,499",869.61,899,"1,007","1,428","1,185","1,169","1,206","1,702","1,405","1,369","1,376","2,014","1,579","1,536","1,497"
Gross Profit,293.56,245.95,259.34,281.76,349.74,303.18,306.48,335.64,439.04,390.43,384.84,427.05,544.91,476.01,469.33,493.13,658.35,560.71,535.46,572.28,740.86,644.85,605.9,623.43,806.89,303.61,329.01,545.52,771.03,753.79,797.96,789.47,"1,027",941.03,928.16,962.82,"1,213","1,055",993.61,992.07
"Selling, General & Admin",177.64,162.44,157.77,181.09,210.7,192.49,183.94,218.76,268.17,240.72,236.38,280.46,316.27,283.45,283.43,320.73,399.63,345.62,337.14,395.45,457.25,403.13,392.84,449.2,515.54,380.91,271.59,416.38,514.14,443.88,464.3,503.4,649.97,500.97,534.46,597.16,762.71,612.13,600.69,661.38
Other Operating Expenses,1.79,2.63,3.6,6.57,1.57,3.12,4.08,6.11,1.38,2.54,4.69,6.93,4.41,4.16,6.1,9.73,4.3,5.25,4.5,7.61,2.4,4.17,5.04,6.46,3.59,24.18,44.67,27.86,32.62,4.59,1.36,1.83,1.74,2.35,2.28,3.8,2.18,0.66,1.28,3.46
Operating Expenses,179.42,165.07,161.36,187.67,212.27,195.6,188.02,224.87,269.55,243.27,241.07,287.39,320.68,287.6,289.53,330.46,403.93,350.87,341.65,403.07,459.65,407.31,397.88,455.65,519.13,405.09,316.25,444.24,546.76,448.46,465.66,505.24,651.71,503.32,536.74,600.96,764.89,612.79,601.97,664.84
Operating Income,114.14,80.88,97.98,94.09,137.47,107.58,118.46,110.77,169.49,147.16,143.77,139.66,224.23,188.41,179.8,162.67,254.42,209.84,193.82,169.21,281.21,237.54,208.02,167.78,287.76,-101.48,12.76,101.28,224.27,305.32,332.31,284.24,375.62,437.71,391.43,361.86,447.62,442.07,391.64,327.23
Interest Expense / Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06,-2.05,-1.67,-0.9,-0.44,1.27,2.62,1.38,0.46,0.36,0.43,0.41,0.47,0.4,-0.11,0,-4.38,-7.35,-4.45,0
Other Expense / Income,-0.07,-0.2,-0.21,-0.25,-0.23,-0.31,-0.28,-0.28,-0.27,-0.32,-0.25,-0.21,-0.12,-0.34,-0.56,-0.32,-0.36,-1.33,-1.14,-1.32,3.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.85,-,-,-,-2.5
