,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,364,329,355,819,378,382,383,390,414,401,408,414,431,418,468,489,"1,174",131,162,162,178,111,150,168,496,871,860,732,492,319,210,192,241,183,278,168,242,367,518,355
Cash & Cash Equivalents,364,329,355,819,378,382,383,390,414,401,408,414,431,418,468,489,"1,174",131,162,162,178,111,150,168,496,871,860,732,492,319,210,192,241,183,278,168,242,367,518,355
Cash Growth,-13.95%,10.03%,9.91%,140.18%,3.85%,16.11%,7.89%,-52.38%,9.52%,4.97%,6.53%,6.15%,4.11%,4.24%,14.71%,18.12%,172.39%,-68.66%,-65.38%,-66.87%,-84.84%,-15.27%,-7.41%,3.70%,178.65%,684.68%,473.33%,335.71%,-0.81%,-63.38%,-75.58%,-73.77%,-51.02%,-42.63%,32.38%,-12.50%,0.41%,100.55%,86.33%,111.31%
Receivables,551,546,455,473,528,519,472,474,530,569,494,514,568,565,531,536,595,600,568,528,587,631,556,544,726,648,685,616,643,604,654,569,660,681,612,600,678,688,581,679
Inventory,447,386,397,446,440,385,408,450,460,443,465,501,510,459,462,494,508,506,519,578,556,512,504,514,457,454,534,609,688,752,785,818,803,755,755,741,735,696,710,655
Other Current Assets,158,134,144,167,149,143,147,176,186,72,49,120,94,72,59,161,96,74,68,97,72,51,56,77,71,47,65,146,139,154,171,162,165,106,118,113,90,77,102,115
Total Current Assets,"1,520","1,395","1,351","1,905","1,495","1,429","1,410","1,490","1,590","1,485","1,416","1,549","1,603","1,514","1,520","1,680","2,373","1,311","1,317","1,365","1,393","1,305","1,266","1,303","1,750","2,020","2,144","2,103","1,962","1,829","1,820","1,741","1,869","1,725","1,763","1,622","1,745","1,828","1,911","1,804"
"Property, Plant & Equipment",970,977,947,933,917,918,885,878,887,906,917,904,903,931,934,935,933,996,988,992,"1,000","1,034","1,346","1,355","1,344","1,394","1,457","1,543","1,579","1,634","1,611","1,608","1,623","1,676","1,658","1,671","1,674","1,691","1,645","1,668"
Goodwill and Intangibles,"1,710","1,712","1,686","1,672","1,654","1,652","1,634","1,630","1,632","1,932","1,929","1,917","1,918","1,918","1,923","1,922","1,918","2,531","2,527","2,505","2,504","2,503","2,492","2,493","2,464","2,471","2,844","2,852","2,514","2,493","2,475","2,465","2,466","2,442","2,421","2,421","1,972","1,964","1,949","1,950"
Other Long-Term Assets,174,174,166,164,162,165,166,177,175,187,204,198,205,210,223,221,220,222,226,211,265,274,293,308,292,328,332,357,386,378,368,376,364,315,311,331,427,462,486,486
