,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,063","1,016","1,010","1,263","1,180","1,096","1,187","1,219","1,554","1,504","1,416","1,497","1,471","1,496","1,435","1,441","1,580","1,556","1,463","1,677","1,583","1,634","1,663","1,667","2,115","1,966","1,930","2,233","2,429","2,134","2,277","2,328","2,459","2,413","2,387","2,377","2,472","2,336","2,429","2,666"
Revenue Growth (YoY),201.99%,173.12%,198.82%,89.07%,11.01%,7.87%,17.52%,-3.48%,31.69%,37.23%,19.29%,22.81%,-5.34%,-0.53%,1.34%,-3.74%,7.41%,4.01%,1.95%,16.38%,0.19%,5.01%,13.67%,-0.60%,33.61%,20.32%,16.06%,33.95%,14.85%,8.55%,17.98%,4.25%,1.24%,13.07%,4.83%,2.10%,0.53%,-3.19%,1.76%,12.16%
Cost of Revenue,266,266,265,463,330,299,371,344,400,375,338,346,305,316,289,295,355,310,263,369,313,336,327,369,556,571,519,562,632,427,475,488,560,599,576,609,576,448,426,465
Gross Profit,797,750,745,800,850,797,816,875,"1,154","1,129","1,078","1,151","1,166","1,180","1,146","1,146","1,225","1,246","1,200","1,308","1,270","1,298","1,336","1,298","1,559","1,395","1,411","1,671","1,797","1,707","1,802","1,840","1,899","1,814","1,811","1,768","1,896","1,888","2,003","2,201"
"Selling, General & Admin",326,342,332,311,299,274,282,359,427,432,423,448,450,429,422,423,437,448,450,475,447,461,472,487,520,494,604,634,650,657,671,710,653,689,640,641,667,666,849,897
Other Operating Expenses,80,81,83,89,89,93,94,98,143,146,181,140,134,142,128,131,138,143,148,157,158,157,158,189,157,157,180,257,255,251,253,250,254,256,258,263,260,267,309,379
Operating Expenses,406,423,415,400,388,367,376,457,570,578,604,588,584,571,550,554,575,591,598,632,605,618,630,676,677,651,784,891,905,908,924,960,907,945,898,904,927,933,"1,158","1,276"
Operating Income,391,327,330,400,462,430,440,418,584,551,474,563,582,609,596,592,650,655,602,676,665,680,706,622,882,744,627,780,892,799,878,880,992,869,913,864,969,955,845,925
Interest Expense / Income,27,23,22,23,23,23,21,30,46,44,44,44,45,45,47,50,52,55,66,71,71,71,72,71,72,84,89,112,107,106,108,102,103,161,176,176,176,175,206,251
Other Expense / Income,2,-15,12,-29,6,15,-,-,6,-3,-7,-18,-180,5,-8,-123,-9,-4,-11,-125,-24,-13,2,-31,-18,-8,-41,-4,-44,"-1,238",-50,"-1,329",67,-20,"1,080",139,-37,-51,-25,175
Pretax Income,362,319,296,406,433,392,419,388,532,510,437,537,717,559,557,665,607,604,547,730,618,622,632,582,828,668,579,672,829,"1,931",820,"2,107",822,728,-343,549,830,831,664,499
Income Tax,101,93,90,118,118,109,113,18,163,153,93,177,214,140,186,-568,143,149,89,119,134,150,103,134,178,145,189,146,183,679,187,580,165,173,-152,124,175,32,123,126
Net Income,261,226,206,288,315,283,306,370,369,357,344,360,503,419,371,"1,233",464,455,458,611,484,472,529,448,650,523,390,526,646,"1,252",633,"1,527",657,555,-191,425,655,799,541,373
Net Income Growth,93.33%,46.75%,46.10%,-,20.69%,25.22%,48.54%,28.47%,17.14%,26.15%,12.42%,-2.70%,36.31%,17.37%,7.85%,242.50%,-7.75%,8.59%,23.45%,-50.45%,4.31%,3.74%,15.50%,-26.68%,34.30%,10.81%,-26.28%,17.41%,-0.62%,139.39%,62.31%,190.30%,1.70%,-55.67%,-,-72.17%,-0.30%,43.96%,-,-12.24%
Shares Outstanding (Basic),575,575,570,555,560,555,550,559,595,595,596,595,594,591,588,583,582,578,572,569,568,563,559,555,552,546,548,561,562,563,563,559,561,558,558,559,559,560,563,573
Shares Outstanding (Diluted),580,580,570,567,560,560,555,556,598,599,600,599,599,595,592,591,586,581,576,573,570,566,563,562,555,549,551,564,565,565,566,565,564,560,560,561,561,561,565,574
Shares Change,58.90%,58.90%,54.05%,43.54%,-3.45%,-3.45%,-2.63%,-1.94%,6.79%,6.96%,8.11%,7.73%,0.17%,-0.67%,-1.33%,-1.34%,-2.17%,-2.35%,-2.70%,-3.05%,-2.73%,-2.58%,-2.26%,-1.92%,-2.63%,-3.00%,-2.13%,0.36%,1.80%,2.91%,2.72%,0.18%,-0.18%,-0.88%,-1.06%,-0.71%,-0.53%,0.18%,0.89%,2.32%
EPS (Basic),0.46,0.39,0.36,0.51,0.56,0.51,0.55,0.66,0.62,0.60,0.58,0.60,0.85,0.71,0.63,2.10,0.80,0.79,0.80,1.07,0.85,0.84,0.95,0.80,1.18,0.96,0.71,0.94,1.15,2.23,1.12,2.72,1.17,0.99,-0.34,0.76,1.17,1.43,0.96,0.64
EPS (Diluted),0.45,0.39,0.36,0.51,0.56,0.51,0.55,0.66,0.62,0.60,0.57,0.60,0.84,0.71,0.63,2.08,0.79,0.78,0.79,1.06,0.85,0.84,0.94,0.80,1.17,0.95,0.71,0.94,1.14,2.22,1.12,2.70,1.16,0.99,-0.34,0.76,1.17,1.42,0.96,0.64
EPS Growth,22.70%,-6.70%,-6.25%,-,23.35%,30.26%,53.33%,30.43%,10.71%,18.11%,3.26%,-9.09%,35.48%,18.33%,10.53%,246.67%,-5.95%,9.86%,25.40%,-49.04%,7.59%,7.69%,18.99%,-24.53%,37.65%,13.10%,-24.47%,17.50%,-2.56%,133.68%,57.75%,187.23%,1.75%,-55.41%,-,-71.85%,0.86%,43.43%,-,-15.79%
Free Cash Flow,474,319,19,452,405,229,64,336,541,405,308,530,545,404,221,558,522,606,446,679,589,659,431,675,461,773,313,924,618,749,435,869,653,868,616,935,568,"1,034",645,806
Free Cash Flow Per Share,0.82,0.56,0.03,0.81,0.72,0.41,0.12,0.60,0.91,0.68,0.52,0.89,0.92,0.68,0.38,0.96,0.90,1.05,0.78,1.19,1.04,1.17,0.77,1.22,0.83,1.42,0.57,1.65,1.10,1.33,0.77,1.55,1.16,1.56,1.10,1.67,1.02,1.85,1.15,1.41
Dividend Per Share,0.130,0.130,0.130,0.130,0.130,0.150,0.150,0.150,0.170,0.170,0.170,0.170,0.200,0.200,0.200,0.200,0.240,0.240,0.240,0.240,0.275,0.275,0.275,0.275,0.300,0.300,0.300,0.300,0.330,0.330,0.330,0.330,0.380,0.380,0.380,0.380,0.420,0.420,0.420,0.420
Dividend Growth,-,-,-,0%,0%,15.38%,15.38%,15.38%,30.77%,13.33%,13.33%,13.33%,17.65%,17.65%,17.65%,17.65%,20.00%,20.00%,20.00%,20.00%,14.58%,14.58%,14.58%,14.58%,9.09%,9.09%,9.09%,9.09%,10.00%,10.00%,10.00%,10.00%,15.15%,15.15%,15.15%,15.15%,10.53%,10.53%,10.53%,10.53%
Gross Margin,74.98%,73.82%,73.76%,63.34%,72.03%,72.72%,68.74%,71.78%,74.26%,75.07%,76.13%,76.89%,79.27%,78.88%,79.86%,79.53%,77.53%,80.08%,82.02%,78.00%,80.23%,79.44%,80.34%,77.86%,73.71%,70.96%,73.11%,74.83%,73.98%,79.99%,79.14%,79.04%,77.23%,75.18%,75.87%,74.38%,76.70%,80.82%,82.46%,82.56%
Operating Margin,36.78%,32.19%,32.67%,31.67%,39.15%,39.23%,37.07%,34.29%,37.58%,36.64%,33.47%,37.61%,39.56%,40.71%,41.53%,41.08%,41.14%,42.10%,41.15%,40.31%,42.01%,41.62%,42.45%,37.31%,41.70%,37.84%,32.49%,34.93%,36.72%,37.44%,38.56%,37.80%,40.34%,36.01%,38.25%,36.35%,39.20%,40.88%,34.79%,34.70%
Profit Margin,24.55%,22.24%,20.40%,22.80%,26.69%,25.82%,25.78%,30.35%,23.75%,23.74%,24.29%,24.05%,34.19%,28.01%,25.85%,85.57%,29.37%,29.24%,31.31%,36.43%,30.57%,28.89%,31.81%,26.87%,30.73%,26.60%,20.21%,23.56%,26.60%,58.67%,27.80%,65.59%,26.72%,23.00%,-8.00%,17.88%,26.50%,34.20%,22.27%,13.99%
Free Cash Flow Margin,44.59%,31.40%,1.88%,35.79%,34.32%,20.89%,5.39%,27.56%,34.81%,26.93%,21.75%,35.40%,37.05%,27.01%,15.40%,38.72%,33.04%,38.95%,30.49%,40.49%,37.21%,40.33%,25.92%,40.49%,21.80%,39.32%,16.22%,41.38%,25.44%,35.10%,19.10%,37.33%,26.56%,35.97%,25.81%,39.34%,22.98%,44.26%,26.55%,30.23%
Effective Tax Rate,27.90%,29.15%,30.41%,29.06%,27.25%,27.81%,26.97%,4.64%,30.64%,30.00%,21.28%,32.96%,29.85%,25.04%,33.39%,-85.41%,23.56%,24.67%,16.27%,16.30%,21.68%,24.12%,16.30%,23.02%,21.50%,21.71%,32.64%,21.73%,22.07%,35.16%,22.80%,27.53%,20.07%,23.76%,-,22.59%,21.08%,3.85%,18.52%,25.25%
EBITDA,469,423,401,518,545,508,534,516,721,700,662,721,896,746,732,846,797,802,761,958,847,850,862,842,"1,057",909,848,"1,041","1,191","2,288","1,181","2,459","1,179","1,145",91,988,"1,266","1,273","1,179","1,129"
EBITDA Margin,44.12%,41.63%,39.70%,41.01%,46.19%,46.35%,44.99%,42.33%,46.40%,46.54%,46.75%,48.16%,60.91%,49.87%,51.01%,58.71%,50.44%,51.54%,52.02%,57.13%,53.51%,52.02%,51.83%,50.51%,49.98%,46.24%,43.94%,46.62%,49.03%,107.22%,51.87%,105.63%,47.95%,47.45%,3.81%,41.56%,51.21%,54.49%,48.54%,42.35%
Depreciation & Amortization,80,81,83,89,89,93,94,98,143,146,181,140,134,142,128,131,138,143,148,157,158,157,158,189,157,157,180,257,255,251,253,250,254,256,258,263,260,267,309,379
EBIT,389,342,318,429,456,415,440,418,578,554,481,581,762,604,604,715,659,659,613,801,689,693,704,653,900,752,668,784,936,"2,037",928,"2,209",925,889,-167,725,"1,006","1,006",870,750
EBIT Margin,36.59%,33.66%,31.49%,33.97%,38.64%,37.86%,37.07%,34.29%,37.19%,36.84%,33.97%,38.81%,51.80%,40.37%,42.09%,49.62%,41.71%,42.35%,41.90%,47.76%,43.52%,42.41%,42.33%,39.17%,42.55%,38.25%,34.61%,35.11%,38.53%,95.45%,40.76%,94.89%,37.62%,36.84%,-7.00%,30.50%,40.70%,43.07%,35.82%,28.13%
