,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"3,276","3,171","3,522","3,997","4,334","3,763","3,888","4,580","4,505","4,387","4,696","5,377","5,307","4,813","5,559","5,560","5,617","6,269","7,073","6,415","8,144","9,271","9,958","9,985","9,624","10,730","11,435","12,022","11,089","11,534","10,727","11,353","11,705","11,944","12,220","13,820","12,261","14,600","14,319","16,677","18,890"
Market Cap Growth,67.18%,24.55%,23.73%,40.47%,32.29%,18.65%,10.39%,14.57%,3.95%,16.58%,20.78%,17.41%,17.79%,9.72%,18.38%,3.40%,5.84%,30.25%,27.24%,15.39%,45.00%,47.88%,40.79%,55.64%,18.17%,15.73%,14.83%,20.40%,15.22%,7.49%,-6.19%,-5.57%,5.55%,3.56%,13.92%,21.73%,4.74%,22.23%,17.17%,20.67%,-
Enterprise Value,"4,675","4,507","4,925","5,436","5,740","5,228","5,302","6,000","5,915","5,815","5,952","6,591","6,753","6,338","7,076","7,103","7,148","7,924","8,518","7,977","9,620","11,081","11,615","11,704","11,388","12,487","12,872","13,378","12,773","14,076","13,080","13,828","14,109","14,516","14,562","16,526","14,917","17,510","17,418","19,709","21,922"
PE Ratio,14.11,13.61,15.28,16.93,18.64,16.67,17.94,16.84,15.32,14.74,15.44,21.36,20.35,18.26,20.26,18.93,18.62,18.70,19.96,15.59,19.46,21.48,21.97,23.04,19.94,21.70,22.15,21.91,18.21,20.17,18.17,19.74,25.08,23.29,23.10,32.06,45.11,49.51,48.59,40.74,46.81
PS Ratio,0.60,0.59,0.66,0.75,0.82,0.71,0.73,0.86,0.83,0.80,0.85,0.95,0.91,0.81,0.92,0.91,0.91,1.00,1.11,0.98,1.22,1.35,1.41,1.37,1.29,1.41,1.47,1.53,1.41,1.46,1.35,1.40,1.40,1.39,1.39,1.53,1.32,1.51,1.43,1.62,1.83
PB Ratio,19.09,13.80,21.43,20.47,23.24,18.12,14.45,12.03,11.03,9.49,9.09,9.44,9.25,8.04,10.37,9.85,9.99,10.32,10.94,9.50,12.06,12.38,11.85,10.91,11.24,12.16,11.77,11.20,10.35,11.27,10.24,10.60,11.19,10.88,10.05,11.46,12.36,14.36,13.36,15.35,17.39
P/FCF Ratio,10.51,9.63,9.50,16.49,15.82,19.72,27.49,23.07,24.67,24.09,14.43,17.93,16.16,15.26,20.78,21.41,19.32,25.00,18.39,19.32,19.85,19.25,26.05,21.66,22.73,20.63,15.36,13.42,17.48,23.32,19.99,35.94,17.83,19.36,28.83,25.53,23.28,28.97,78.25,60.22,68.21
P/OCF Ratio,9.85,9.05,8.95,14.89,13.98,15.86,19.62,17.42,18.08,18.14,12.43,15.31,13.88,12.85,16.19,16.06,15.22,18.54,15.19,15.82,16.30,16.05,20.25,17.13,17.45,16.74,13.44,12.22,15.43,20.32,17.52,28.32,15.89,17.03,24.25,22.25,20.34,25.31,55.76,47.35,53.63
Debt / Equity Ratio,9.67,7.20,10.01,8.38,8.65,7.79,5.96,4.17,3.91,3.48,3.03,2.75,2.90,3.11,3.44,3.25,3.23,2.97,2.76,2.63,2.61,3.28,2.90,2.64,2.93,2.69,2.79,2.51,2.50,3.09,3.00,2.91,2.96,2.80,2.55,2.55,3.09,3.07,3.41,3.35,3.35
Quick Ratio,1.28,1.42,1.28,1.29,1.25,1.25,1.31,1.28,1.15,1.27,1.33,1.36,1.10,1.49,1.40,1.40,1.38,1.39,1.36,1.39,1.37,1.70,1.74,1.84,1.66,1.73,1.96,1.94,1.86,1.67,1.60,1.62,1.51,1.53,1.61,1.38,1.15,1.16,1.60,1.61,1.61
Current Ratio,1.37,1.52,1.42,1.43,1.35,1.38,1.46,1.43,1.27,1.35,1.43,1.48,1.18,1.59,1.50,1.49,1.45,1.48,1.45,1.51,1.44,1.75,1.79,1.93,1.75,1.81,2.01,1.99,2.04,1.81,1.68,1.69,1.59,1.60,1.81,1.44,1.21,1.21,1.68,1.68,1.68
Interest Coverage,4.88,7.31,6.89,5.85,5.35,7.21,6.14,5.95,6.15,7.36,7.63,7.53,8.85,6.70,6.28,6.17,5.83,6.95,6.39,7.37,6.32,7.19,6.73,7.06,6.94,9.44,9.86,8.95,8.38,6.62,9.29,7.72,6.39,8.29,8.84,2.30,-1.15,6.66,6.04,5.45,4.46
Return on Capital (ROIC),Upgrade,15.36%,14.94%,15.28%,15.41%,15.36%,14.69%,13.87%,16.49%,17.23%,16.82%,17.15%,13.70%,13.87%,12.87%,13.82%,14.81%,15.33%,16.75%,17.53%,19.95%,20.08%,15.62%,15.94%,14.99%,16.59%,17.42%,16.17%,16.63%,18.50%,15.68%,15.85%,15.46%,12.76%,13.90%,13.52%,11.29%,8.20%,8.74%,8.27%,11.04%
Dividend Yield,10.90%,11.30%,14.60%,9.20%,5.00%,5.90%,1.90%,1.70%,1.80%,1.90%,1.80%,1.70%,1.80%,2.00%,1.80%,1.80%,1.80%,1.60%,1.50%,1.70%,1.40%,1.30%,1.20%,1.30%,1.50%,1.40%,1.40%,1.40%,1.60%,1.60%,1.80%,1.70%,1.80%,1.80%,1.80%,1.60%,1.90%,1.60%,1.70%,1.50%,1.40%
Payout Ratio,354.80%,22.40%,258.10%,31.40%,43.30%,29.50%,34.20%,18.10%,34.10%,32.60%,35.70%,40.50%,34.70%,36.20%,34.00%,33.30%,33.30%,26.40%,29.20%,20.70%,35.40%,27.70%,28.40%,34.20%,31.30%,33.30%,31.60%,29.80%,25.50%,54.40%,32.50%,38.50%,62.30%,41.30%,33.60%,187.00%,-92.20%,38.50%,36.40%,42.30%,65.59%
Buyback Yield / Dilution,-2.13%,-1.92%,-2.15%,-1.40%,-0.57%,0.15%,1.44%,1.48%,0.65%,0.73%,-0.15%,-0.42%,-0.78%,0.05%,-0.08%,2.19%,3.26%,3.08%,4.14%,2.38%,3.43%,2.33%,1.62%,1.38%,-0.09%,1.49%,1.72%,1.77%,1.79%,1.83%,1.90%,2.90%,3.23%,2.38%,2.11%,1.25%,0.74%,1.03%,0.97%,1.40%,1.40%
Total Shareholder Return,8.77%,9.38%,12.45%,7.80%,4.43%,6.05%,3.34%,3.18%,2.45%,2.63%,1.65%,1.28%,1.02%,2.05%,1.72%,3.99%,5.06%,4.68%,5.64%,4.08%,4.83%,3.63%,2.82%,2.68%,1.41%,2.89%,3.12%,3.17%,3.39%,3.43%,3.70%,4.60%,5.03%,4.18%,3.91%,2.85%,2.64%,2.63%,2.67%,2.90%,2.80%
