,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,400","1,322","1,305","1,305","1,343","1,352","1,322","1,308","1,424","1,423","1,395","1,405","1,587","1,523","1,543","1,471","1,631","1,647","1,614","1,663","1,780","1,825","1,820","1,849","1,970","1,956","2,019","1,904","1,979","1,989","2,106","2,031","2,238","2,250","2,299","2,277","2,433","2,654","2,666","2,570"
Revenue Growth (YoY),-9.41%,-7.38%,-5.31%,2.48%,-4.06%,2.22%,1.33%,0.23%,6.06%,5.26%,5.50%,7.42%,11.44%,7.05%,10.61%,4.70%,2.76%,8.13%,4.61%,13.08%,9.14%,10.83%,12.74%,11.20%,10.65%,7.19%,10.97%,2.95%,0.49%,1.67%,4.30%,6.64%,13.08%,13.10%,9.16%,12.14%,8.72%,18.00%,15.98%,12.86%
Cost of Revenue,"1,071",995.97,990.08,"1,008","1,006","1,022",989.85,985.59,"1,096","1,089","1,068","1,081","1,192","1,187","1,180","1,122","1,238","1,263","1,227","1,261","1,354","1,392","1,384","1,414","1,488","1,498","1,546","1,444","1,495","1,518","1,588","1,551","1,717","1,749","1,742","1,754","1,868","2,064","2,058","1,981"
Gross Profit,329.16,326.32,314.77,296.77,336.53,329.92,332.31,322.07,328.33,333.5,326.79,323.72,395.69,335.55,362.56,349.12,392.79,383.6,387.08,402.39,425.84,433.35,435.79,435.42,481.69,458.47,472.94,460.19,483.92,470.8,518.23,479.4,521.55,500.36,556.59,523.07,565.22,590.27,608.78,588.94
"Selling, General & Admin",221.97,171.07,176.97,176.33,228.54,188.66,208.14,200.81,208.9,189.7,194.46,201.18,228.8,193.44,213.62,203.95,244.53,205.84,226.9,222.67,272.53,234.28,244.12,245.72,311.84,245.86,244.7,254.82,291.46,301.8,262.26,262.61,332.38,253.06,293.61,422.39,563.85,314,300.89,300.27
Other Operating Expenses,17.95,16.23,15.81,15.19,15.43,15.12,15.35,16.15,14.92,14.5,14.68,14.41,15.96,15.45,16.05,16.7,16.56,16.15,16.43,17.78,18.22,20.02,19.63,20.66,20.77,20.73,21.02,21.11,21.46,27.75,37.6,39.58,40.82,40.1,39.05,42.05,44.28,41.85,40.91,41.11
Operating Expenses,239.92,187.3,192.78,191.52,243.97,203.78,223.49,216.96,223.82,204.2,209.13,215.59,244.76,208.89,229.67,220.65,261.09,221.99,243.33,240.45,290.74,254.3,263.75,266.37,332.62,266.59,265.72,275.93,312.91,329.55,299.86,302.19,373.21,293.17,332.66,464.43,608.13,355.85,341.79,341.39
Operating Income,89.24,139.02,121.98,105.26,92.56,126.14,108.82,105.12,104.51,129.3,117.66,108.12,150.93,126.67,132.89,128.47,131.7,161.61,143.75,161.93,135.1,179.05,172.04,169.05,149.08,191.89,207.22,184.26,171.01,141.26,218.37,177.21,148.35,207.2,223.92,58.64,-42.91,234.42,266.99,247.56
Interest Expense / Income,18.27,18.86,17.82,17.86,17.29,17.49,17.69,17.76,17.88,17.83,14.75,14.18,15.54,18.75,20.96,20.6,21.96,23.07,22.25,22.04,22.16,25.19,25.86,24.23,21.68,20.24,19.79,20.88,20.37,21.27,24.25,23.68,23.15,24.66,28.34,32.03,34.82,35.47,44.76,46.58
Other Expense / Income,0.18,1.11,-0.81,0.78,-0.01,0.07,0.18,-0.56,-5.38,-1.89,5.16,1.33,13.46,1.14,1.34,1.37,3.57,1.17,1.62,-0.37,-4.94,-1.97,-2.01,-1.91,-1.31,0.84,12.03,-2.6,0.4,0.53,-6.85,-5.49,0.42,2.77,-26.61,-14.93,-2.76,-1.92,-3.56,-6.41
Pretax Income,70.79,119.05,104.97,86.62,75.28,108.59,90.95,87.91,92.01,113.36,97.75,92.62,121.93,106.78,110.59,106.5,106.17,137.37,119.89,140.27,117.88,155.83,148.18,146.72,128.7,170.82,175.4,165.98,150.24,119.45,200.96,159.02,124.77,179.77,222.19,41.54,-74.97,200.87,225.79,207.38
Income Tax,23.9,47.93,39.69,33.81,31.92,44.28,34.74,-20.15,26.5,45.55,34.92,37.03,47.34,36.17,36.95,31.57,23.66,33.16,27.17,8.23,28.31,38.44,33.85,34.7,-10.16,41.49,39.32,21.61,-48.94,27.35,46.13,30.09,33.9,41.49,51.26,10.54,-6.55,39.48,55.07,61.74
Net Income,46.9,71.12,65.28,52.81,43.36,64.31,56.22,108.06,65.52,67.82,62.83,55.59,74.59,70.61,73.65,74.93,82.51,104.2,92.71,132.04,89.58,117.39,114.33,112.03,138.87,129.33,136.08,144.37,199.18,92.1,154.83,128.93,90.87,138.28,170.93,31,-68.42,161.39,170.72,145.64
Net Income Growth,-14.45%,1.14%,-3.73%,11.96%,-7.53%,-9.57%,-13.89%,104.62%,51.09%,5.46%,11.77%,-48.55%,13.85%,4.12%,17.22%,34.79%,10.62%,47.57%,25.89%,76.22%,8.57%,12.65%,23.31%,-15.16%,55.03%,10.17%,19.03%,28.87%,43.43%,-28.78%,13.78%,-10.69%,-54.38%,50.14%,10.40%,-75.96%,-,16.71%,-0.13%,369.86%
Shares Outstanding (Basic),149,149,151,151,150,149,148,148,149,148,149,149,150,148,149,146,145,143,143,142,140,140,140,140,140,138,138,138,138,135,135,134,133,132,132,132,132,131,131,130
