,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,46.9,71.12,65.28,52.81,43.36,64.31,56.22,108.06,65.52,67.82,62.83,55.59,74.59,70.61,73.65,74.93,82.51,104.2,92.71,132.04,89.58,117.39,114.33,112.03,138.87,129.33,136.08,144.37,199.18,92.1,154.83,128.93,90.87,138.28,170.93,31,-68.42,161.39,170.72,145.64
Depreciation & Amortization,17.95,16.23,15.81,15.19,15.43,15.12,15.35,16.15,14.92,14.5,14.68,14.41,15.96,15.45,16.05,16.7,16.56,16.15,16.43,17.78,18.22,33.99,33.37,34.79,34.02,33.97,34.66,35.08,33.8,41.33,51.69,53.63,54.99,53.89,52.82,56.12,58.6,55.46,55.36,53.61
Share-Based Compensation,4.61,4.4,-28.82,-4.08,3.86,2.59,-9.26,-5.58,5.31,2.34,-0.08,-1.79,2.6,-1.62,3.92,4.24,16.77,6.12,7.15,9.97,8.04,6.44,9.36,10.99,16.49,10.83,14.8,15.34,18.87,12.44,15.98,16.76,24.6,13.7,18.53,18.77,29.28,17.69,19.83,23.77
Other Operating Activities,-29.07,-0.03,56.53,-36.39,19.25,-62.92,7.29,-26.32,-17.51,-73.01,128.01,-2.25,6.09,-80.45,80.45,-27.01,6.39,-153.51,185.32,-151.15,100.57,-106.84,58.63,-58.02,-4.41,-33.72,240.06,38.14,-332.12,-156.53,247.91,-177.92,84.92,-251.5,30.45,32.7,217.69,-306.06,-293.28,10.96
Operating Cash Flow,40.38,91.73,108.8,27.53,81.9,19.1,69.59,92.31,68.24,11.65,205.44,65.96,99.24,4,174.07,68.86,122.22,-27.04,301.6,8.64,216.41,50.98,215.7,99.78,184.97,140.42,425.61,232.94,-80.28,-10.66,470.41,21.41,255.38,-45.63,272.73,138.58,237.15,-71.53,-47.39,233.99
Operating Cash Flow Growth,-38.55%,24.21%,65.45%,-81.97%,102.80%,-79.18%,-36.04%,235.32%,-16.68%,-39.01%,195.20%,-28.55%,45.43%,-65.70%,-15.27%,4.40%,23.17%,-,73.27%,-87.46%,77.06%,-,-28.48%,1055.40%,-14.53%,175.42%,97.32%,133.45%,-,-,10.53%,-90.81%,-,-,-42.02%,547.43%,-7.14%,-,-,68.84%
Capital Expenditures,-8.56,-2.65,-6.28,-8.54,-18.58,-13.14,-16.42,-16.27,-20.81,-6.17,-8.97,-15.41,-23.37,-11.54,-25.45,-26.08,-15.37,-20.47,-19.21,-18.4,-31.14,-27.34,-32.64,-30.73,-37.37,-20.06,-18.03,-12.62,-33.41,-9.01,-20.67,-21.93,-28.36,-13.73,-16,-21.66,-24.73,-10.49,-16.95,-23.1
Acquisitions,0,0,0,-23.91,-0.63,0,-1,-49.62,-0.5,-0.85,0,0,-246.78,-0.2,0,-18.91,0,-0.02,0,0,0.02,0,0,0,0,0,0,-72.15,-2.02,-665.58,-114,-0.63,-0.12,0,44.06,-430.72,-0.23,-0.41,0,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-1,-4,0,0,-2,-3,-4.16,-5,-8.16
Other Investing Activities,0.5,-,-,-,-,-,-,-,-,-,0.65,-,-,-,-,0.81,0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.43,-,-,-,-,-,-,-,-
Investing Cash Flow,-8.06,-2.65,-6.28,-32.44,-19.2,-13.14,-17.42,-65.89,-21.31,-7.02,-8.32,-15.41,-270.14,-11.74,-25.45,-44.18,-15.08,-20.49,-19.21,-18.4,-31.12,-27.34,-32.64,-30.73,-37.37,-20.06,-18.03,-84.77,-35.43,-676.59,-134.67,-23.99,-32.48,-13.73,28.06,-454.39,-27.96,-15.05,-21.95,-31.25
Dividends Paid,-163.05,-20.52,-205.77,-16.64,-19.27,-22.65,-19.22,-47.52,-22.43,-24.51,-22.44,-22.52,-25.71,-26.3,-25.45,-24.88,-26.77,-27.71,-26.95,-27.15,-32.43,-32.41,-32.44,-38.1,-43.66,-43.83,-43,-43.03,-51.2,-51.64,-50.23,-49.8,-57.39,-58.9,-57,-57.32,-62.51,-63.03,-62.09,-61.67
Share Issuance / Repurchase,0.52,-3.36,-2.43,-23.89,-27.45,-33.22,1.49,1.5,-26.94,-3,-0.77,1.48,-37.95,-46.65,-117.82,-28.22,-68.72,-51.26,-41.89,-80.16,-68.25,-8.8,1.19,-18.75,-140.88,-81.48,-25.72,-22.21,-164.58,-118.05,-102.81,-77.05,-97.58,-67.32,-23.9,-4.86,-103.12,-121.47,-73.78,-87.52
Debt Issued / Paid,-16.16,-8.61,-10.38,-10.38,-10.38,-10.38,-15.56,-15.56,19.44,9.44,-55.91,0,97.54,197.5,-15.79,-15.79,-15.4,-15.78,-23.7,-14.48,-14.48,380.52,-19.48,-20.6,80.53,-119.47,313.06,-19.47,-19.47,486.05,-17.09,-17.1,-17.1,-17.1,35.4,-10.31,-10.31,64.69,550.9,-10.31
Other Financing Activities,3.19,2.87,38.42,11.44,4.18,4.54,17.05,14.86,3.43,5.88,9.26,12.9,4.82,3.26,3,3.66,1.22,5.03,3.01,0.83,2,2.16,0.12,-76.33,1.49,3.13,2.67,2.65,0.61,1.79,1.22,0.54,2.37,4.6,3.4,2.71,0.68,11.18,1.96,1.28
Financing Cash Flow,-175.5,-29.62,-180.15,-39.47,-52.92,-61.7,-16.24,-46.72,-26.51,-12.18,-69.87,-8.15,38.7,127.82,-156.06,-65.23,-109.68,-89.71,-89.53,-120.96,-113.16,341.46,-50.61,-153.77,-102.52,-241.65,247,-82.05,-234.64,318.16,-168.91,-143.4,-169.7,-138.71,-42.1,-69.78,-175.27,-108.64,416.99,-158.22
Net Cash Flow,-143.17,59.45,-77.62,-44.38,9.77,-55.74,35.93,-20.3,20.43,-7.56,127.25,42.4,-132.21,120.07,-7.44,-40.55,-2.54,-137.24,192.86,-130.73,72.13,365.11,132.45,-84.73,45.08,-121.29,654.58,66.11,-350.35,-369.09,166.84,-145.99,53.2,-198.08,258.69,-385.58,33.92,-195.22,347.66,44.52
Free Cash Flow,31.82,89.07,102.52,18.99,63.33,5.96,53.17,76.04,47.43,5.48,196.46,50.55,75.87,-7.54,148.61,42.78,106.85,-47.5,282.4,-9.77,185.27,23.65,183.05,69.05,147.6,120.36,407.58,220.32,-113.69,-19.67,449.74,-0.53,227.02,-59.37,256.73,116.92,212.42,-82.02,-64.33,210.89
Free Cash Flow Growth,-40.25%,24.72%,66.78%,-87.09%,98.99%,-93.31%,-48.14%,300.35%,-25.10%,-8.06%,269.51%,-33.53%,59.96%,-,-24.36%,-15.37%,40.84%,-,90.02%,-,73.39%,-,-35.18%,-,-20.33%,408.99%,122.66%,219.09%,-,-,10.34%,-,-,-,-42.92%,-,-6.43%,-,-,80.37%
Free Cash Flow Margin,2.27%,6.74%,7.86%,1.46%,4.72%,0.44%,4.02%,5.82%,3.33%,0.38%,14.08%,3.60%,4.78%,-0.50%,9.63%,2.91%,6.55%,-2.88%,17.50%,-0.59%,10.41%,1.30%,10.06%,3.73%,7.49%,6.15%,20.19%,11.57%,-5.74%,-0.99%,21.35%,-0.03%,10.14%,-2.64%,11.17%,5.13%,8.73%,-3.09%,-2.41%,8.21%
Free Cash Flow Per Share,0.21,0.60,0.68,0.13,0.42,0.04,0.36,0.51,0.32,0.04,1.32,0.34,0.51,-0.05,1.00,0.29,0.74,-0.33,1.98,-0.07,1.32,0.17,1.30,0.49,1.05,0.87,2.96,1.60,-0.83,-0.14,3.33,-0.00,1.70,-0.45,1.94,0.88,1.61,-0.63,-0.49,1.62
