,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,578.5,584.5,613.9,613.4,624.6,651.8,678.1,667.4,666.3,728.3,811.3,804.1,801.2,832.2,856.7,834.8,838.5,865.7,876.9,834.2,835.3,846.1,880,875.7,905.8,957.9,982.8,"1,068","1,119","1,213","1,235","1,223","1,253","1,363","1,317","1,244","1,198","1,302","1,318","1,319"
Revenue Growth (YoY),8.37%,3.18%,4.60%,7.24%,7.97%,11.51%,10.46%,8.80%,6.68%,11.74%,19.64%,20.48%,20.25%,14.27%,5.60%,3.82%,4.66%,4.03%,2.36%,-0.07%,-0.38%,-2.26%,0.35%,4.97%,8.44%,13.21%,11.68%,21.99%,23.48%,26.63%,25.64%,14.47%,12.04%,12.38%,6.63%,1.75%,-4.40%,-4.49%,0.07%,6.01%
Cost of Revenue,197.2,206.8,212.3,211,214.6,215.1,220.8,226.5,225,253.3,285.8,288,286.3,300.8,293.7,297.3,318.9,342.8,348.6,376.7,372.3,387.5,376.9,374.5,382.8,414.1,409.3,433.2,480.8,483.3,483,489,525.6,553.4,542.1,542.5,539.2,580.4,588,585.2
Gross Profit,381.3,377.7,401.6,402.4,410,436.7,457.3,440.9,441.3,475,525.5,516.1,514.9,531.4,563,537.5,519.6,522.9,528.3,457.5,463,458.6,503.1,501.2,523,543.8,573.5,635.1,637.7,729.7,751.8,733.9,727.6,809.8,774.6,701.8,658.8,721.6,729.6,733.9
"Selling, General & Admin",181.4,175.4,183.5,197.8,195,232.9,218.7,217.2,215.5,243.1,231.6,233.4,232.9,241.5,226.6,310.4,253.5,300.5,257.5,317.5,337.8,998.9,306.8,295.5,389,316,309.9,330,366.6,308.8,328.4,344.2,343.2,340.3,330.2,318,340.4,366.1,343.1,333.1
Other Operating Expenses,45.8,50.4,50.7,50.9,49.8,49.6,50.1,49.4,48.9,55.7,68.2,70.6,70.9,71.3,70.5,72.4,73.6,78.2,77.2,75.9,79.1,77.6,82.5,84.1,86.9,91.9,96.8,100.7,101.6,114.3,117.4,116.5,132.2,137.1,139.8,140.9,142.3,150.1,149.6,154.4
Operating Expenses,227.2,225.8,234.2,248.7,244.8,282.5,268.8,266.6,264.4,298.8,299.8,304,303.8,312.8,297.1,382.8,327.1,378.7,334.7,393.4,416.9,"1,077",389.3,379.6,475.9,407.9,406.7,430.7,468.2,423.1,445.8,460.7,475.4,477.4,470,458.9,482.7,516.2,492.7,487.5
Operating Income,154.1,151.9,167.4,153.7,165.2,154.2,188.5,174.3,176.9,176.2,225.7,212.1,211.1,218.6,265.9,154.7,192.5,144.2,193.6,64.1,46.1,-617.9,113.8,121.6,47.1,135.9,166.8,204.4,169.5,306.6,306,273.2,252.2,332.4,304.6,242.9,176.1,205.4,236.9,246.4
Interest Expense / Income,17.4,17.3,17.4,17.1,16.8,16.1,16.2,15.8,15.7,20.1,23.6,24.3,24.1,24.2,24.6,21.4,22.6,23.9,26.4,26.7,26.5,26.7,27.6,28,29.4,30.7,36.6,37.4,36.9,37.2,34.9,35,38.5,39.7,41.6,47.1,54.6,57.6,60.7,62.8
Other Expense / Income,17,4.5,1.2,-1.5,-2.2,1.8,15.4,-12.6,-5.4,2.4,2.9,-0.3,6.1,0.8,0.9,1.5,-0.2,-,-0.9,-0.1,-18.4,-0.6,-1.3,-1.5,-23.9,-49.2,2,-138.3,41.4,2.2,-5.2,-26,76.5,-10.1,-1,-22.7,-18.9,-3.3,-14.8,-5
Pretax Income,119.7,130.1,148.8,138.1,150.6,136.3,156.9,171.1,166.6,153.7,199.2,188.1,180.9,193.6,240.4,131.8,170.1,120.3,168.1,37.5,38,-644,87.5,95.1,41.6,154.4,128.2,305.3,91.2,267.2,276.3,264.2,137.2,302.8,264,218.5,140.4,151.1,191,188.6
Income Tax,43,46.2,56,45.4,52.6,48,45.9,53.2,54.7,51.6,68.3,55.3,57.9,40.3,75,35.5,-2.2,29.4,23.3,-0.9,1.6,-88.1,20.7,14,17.7,37.5,28,76.8,16.7,65.6,61.2,58.8,15.1,81,63.4,52.8,32.3,38.7,52.7,26.4
Net Income,76.7,83.9,92.8,92.7,98,88.3,111,117.9,111.9,102.1,130.9,132.8,123,153.3,165.4,96.3,172.3,90.9,144.8,38.4,36.4,-555.9,66.8,81.1,23.9,116.9,100.2,228.5,74.5,201.6,215.1,205.4,122.1,221.8,200.6,165.7,108.1,112.4,138.3,162.2
Net Income Growth,65.66%,-17.01%,2.54%,11.02%,27.77%,5.24%,19.61%,27.18%,14.18%,15.63%,17.93%,12.64%,9.92%,50.15%,26.36%,-27.48%,40.08%,-40.70%,-12.45%,-60.12%,-78.87%,-,-53.87%,111.20%,-34.34%,-,50.00%,181.75%,211.72%,72.46%,114.67%,-10.11%,63.89%,10.02%,-6.74%,-19.33%,-11.47%,-49.32%,-31.06%,-2.11%
Shares Outstanding (Basic),121,122,122,121,121,119,119,118,119,119,119,120,119,120,120,120,120,120,120,121,120,121,121,121,121,121,121,122,122,122,122,122,122,122,122,122,122,123,123,123
Shares Outstanding (Diluted),124,124,124,124,124,122,121,121,121,121,121,121,121,122,122,121,122,121,121,122,121,122,122,122,122,123,123,123,123,123,124,124,124,124,123,123,123,124,124,124
Shares Change,0.98%,1.06%,0.57%,-0.32%,-0.16%,-2.17%,-2.74%,-2.35%,-2.11%,-0.74%,0.17%,0.58%,0.17%,0.91%,0.66%,0.08%,0.33%,-0.49%,-0.41%,0.16%,-0.08%,0.25%,0.49%,0.58%,0.49%,0.82%,0.57%,0.57%,0.66%,0.49%,0.65%,0.57%,0.65%,0.24%,-0.16%,-0.32%,-0.24%,-,0.41%,0.49%
EPS (Basic),0.62,0.69,0.76,0.77,0.81,0.74,0.94,1.00,0.93,0.86,1.10,1.11,1.03,1.28,1.37,0.80,1.44,0.76,1.20,0.32,0.30,-4.60,0.55,0.67,0.20,0.96,0.83,1.88,0.61,1.66,1.77,1.68,1.00,1.82,1.64,1.35,0.88,0.92,1.13,1.32
EPS (Diluted),0.62,0.67,0.75,0.75,0.80,0.73,0.92,0.98,0.92,0.85,1.08,1.09,1.02,1.26,1.36,0.79,1.42,0.75,1.19,0.32,0.30,-4.57,0.55,0.66,0.21,0.95,0.82,1.86,0.61,1.64,1.74,1.66,0.98,1.80,1.63,1.34,0.88,0.91,1.12,1.31
EPS Growth,63.16%,-18.29%,2.74%,11.94%,29.03%,8.96%,22.67%,30.67%,15.00%,16.44%,17.39%,11.22%,10.87%,48.24%,25.93%,-27.52%,39.22%,-40.48%,-12.50%,-59.49%,-78.87%,-,-53.78%,106.25%,-30.00%,-,49.09%,181.82%,190.48%,72.63%,112.20%,-10.75%,60.66%,9.76%,-6.32%,-19.28%,-10.20%,-49.44%,-31.29%,-2.24%
Free Cash Flow,170.1,53.3,133.6,162.6,180.3,81.3,153.1,208.8,179.7,67.9,147.8,197.5,236.3,53.4,175.8,222,146.6,63.4,172.7,63.2,51,-83.8,123.3,-262.1,136.8,-57.2,146.4,250.3,185.4,30.4,285.2,301,249.2,-355,116.4,201.9,169.3,-7.4,99.1,247.4
Free Cash Flow Per Share,1.40,0.44,1.09,1.34,1.49,0.68,1.29,1.76,1.51,0.57,1.24,1.65,1.98,0.45,1.46,1.85,1.22,0.53,1.44,0.52,0.42,-0.69,1.02,-2.17,1.13,-0.47,1.21,2.06,1.53,0.25,2.34,2.47,2.04,-2.90,0.95,1.65,1.38,-0.06,0.81,2.01
Dividend Per Share,0.220,0.250,0.250,0.250,0.250,0.290,0.290,0.290,0.290,0.330,0.330,0.330,0.330,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390
Dividend Growth,22.22%,13.64%,13.64%,13.64%,13.64%,16.00%,16.00%,16.00%,16.00%,13.79%,13.79%,13.79%,13.79%,18.18%,18.18%,18.18%,18.18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Gross Margin,65.91%,64.62%,65.42%,65.60%,65.64%,67.00%,67.44%,66.06%,66.23%,65.22%,64.77%,64.18%,64.27%,63.85%,65.72%,64.39%,61.97%,60.40%,60.25%,54.84%,55.43%,54.20%,57.17%,57.23%,57.74%,56.77%,58.35%,59.45%,57.01%,60.16%,60.88%,60.01%,58.06%,59.40%,58.83%,56.40%,54.99%,55.42%,55.37%,55.64%
Operating Margin,26.64%,25.99%,27.27%,25.06%,26.45%,23.66%,27.80%,26.12%,26.55%,24.19%,27.82%,26.38%,26.35%,26.27%,31.04%,18.53%,22.96%,16.66%,22.08%,7.68%,5.52%,-73.03%,12.93%,13.89%,5.20%,14.19%,16.97%,19.13%,15.15%,25.28%,24.78%,22.34%,20.12%,24.38%,23.13%,19.52%,14.70%,15.78%,17.98%,18.68%
Profit Margin,13.26%,14.35%,15.12%,15.11%,15.69%,13.55%,16.37%,17.67%,16.79%,14.02%,16.13%,16.52%,15.35%,18.42%,19.31%,11.54%,20.55%,10.50%,16.51%,4.60%,4.36%,-65.70%,7.59%,9.26%,2.64%,12.20%,10.20%,21.39%,6.66%,16.62%,17.42%,16.80%,9.74%,16.27%,15.24%,13.32%,9.02%,8.63%,10.50%,12.30%
Free Cash Flow Margin,29.40%,9.12%,21.76%,26.51%,28.87%,12.47%,22.58%,31.29%,26.97%,9.32%,18.22%,24.56%,29.49%,6.42%,20.52%,26.59%,17.48%,7.32%,19.69%,7.58%,6.11%,-9.90%,14.01%,-29.93%,15.10%,-5.97%,14.90%,23.43%,16.58%,2.51%,23.10%,24.61%,19.89%,-26.04%,8.84%,16.23%,14.13%,-0.57%,7.52%,18.76%
Effective Tax Rate,35.92%,35.51%,37.63%,32.87%,34.93%,35.22%,29.25%,31.09%,32.83%,33.57%,34.29%,29.40%,32.01%,20.82%,31.20%,26.93%,-1.29%,24.44%,13.86%,-2.40%,4.21%,-,23.66%,14.72%,42.55%,24.29%,21.84%,25.16%,18.31%,24.55%,22.15%,22.26%,11.01%,26.75%,24.02%,24.16%,23.01%,25.61%,27.59%,14.00%
EBITDA,182.8,198.3,217.2,206.5,218.4,202.7,223.6,236.5,231.9,230.6,290.7,283.1,278.3,289.9,336.4,226.4,266.9,223.2,273,142,145.1,-538.1,199,208.8,159.5,279.4,262.6,445.8,232.2,421.1,430.9,417.7,310.4,481.8,447.5,408.5,339.5,360.9,403.8,408.1
EBITDA Margin,31.60%,33.93%,35.38%,33.66%,34.97%,31.10%,32.97%,35.44%,34.80%,31.66%,35.83%,35.21%,34.74%,34.84%,39.27%,27.12%,31.83%,25.78%,31.13%,17.02%,17.37%,-63.60%,22.61%,23.84%,17.61%,29.17%,26.72%,41.73%,20.76%,34.72%,34.90%,34.16%,24.77%,35.34%,33.99%,32.83%,28.34%,27.72%,30.65%,30.94%
Depreciation & Amortization,45.7,50.9,51,51.3,51,50.3,50.5,49.6,49.6,56.8,67.9,70.7,73.3,72.1,71.4,73.2,74.2,79,78.5,77.8,80.6,79.2,83.9,85.7,88.5,94.3,97.8,103.1,104.1,116.7,119.7,118.5,134.7,139.3,141.9,142.9,144.5,152.2,152.1,156.7
EBIT,137.1,147.4,166.2,155.2,167.4,152.4,173.1,186.9,182.3,173.8,222.8,212.4,205,217.8,265,153.2,192.7,144.2,194.5,64.2,64.5,-617.3,115.1,123.1,71,185.1,164.8,342.7,128.1,304.4,311.2,299.2,175.7,342.5,305.6,265.6,195,208.7,251.7,251.4
EBIT Margin,23.70%,25.22%,27.07%,25.30%,26.80%,23.38%,25.53%,28.00%,27.36%,23.86%,27.46%,26.41%,25.59%,26.17%,30.93%,18.35%,22.98%,16.66%,22.18%,7.70%,7.72%,-72.96%,13.08%,14.06%,7.84%,19.32%,16.77%,32.08%,11.45%,25.09%,25.20%,24.47%,14.02%,25.12%,23.21%,21.35%,16.28%,16.03%,19.10%,19.06%
