,2014-01-25,2014-04-30,2014-08-02,2014-11-01,2015-01-31,2015-04-30,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-30,2017-07-29,2017-10-28,2018-01-27,2018-04-30,2018-07-28,2018-10-27,2019-01-26,2019-04-30,2019-07-27,2019-10-26,2020-01-25,2020-04-30,2020-08-01,2020-10-31,2021-01-30,2021-04-30,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-30,2023-07-29,2023-10-28
Revenue,69.22,73.5,51.87,52.66,68.4,86.47,47.05,64.73,67.56,54.4,36.22,50.12,53.16,93.61,34.36,65.8,54.63,113.63,78.04,72.98,75.32,87.93,86.91,83.27,61.89,135.22,87.45,92.67,78.78,136.02,101.01,122.01,90.09,132.62,108.52,111.58,134.4,186.04,152.35,180.82
Revenue Growth (YoY),47.01%,35.83%,17.56%,-18.81%,-1.19%,17.65%,-9.29%,22.91%,-1.22%,-37.09%,-23.02%,-22.58%,-21.31%,72.08%,-5.13%,31.30%,2.77%,21.39%,127.13%,10.91%,37.87%,-22.62%,11.36%,14.10%,-17.83%,53.78%,0.62%,11.28%,27.29%,0.59%,15.50%,31.67%,14.36%,-2.49%,7.43%,-8.54%,49.17%,40.28%,40.39%,62.04%
Cost of Revenue,42.17,43.36,37.81,34.79,41.4,41.12,31.03,33.2,40.94,23,29.54,32.7,33.81,40.19,25.66,35.66,36.38,63.04,45.45,44.58,44.93,50.91,45.64,48.11,38.4,82.06,52.04,51.81,50.14,76.36,72.29,79.55,68.66,84,74.8,85.69,88.89,117.64,86.69,105.47
Gross Profit,27.05,30.14,14.05,17.87,26.99,45.35,16.02,31.53,26.63,31.39,6.68,17.42,19.35,53.42,8.7,30.14,18.25,50.59,32.59,28.4,30.39,37.02,41.27,35.17,23.5,53.17,35.41,40.85,28.64,59.66,28.72,42.46,21.44,48.62,33.71,25.89,45.51,68.4,65.66,75.35
"Selling, General & Admin",13.17,16.97,13.4,13.47,13.27,15.62,15.26,14.73,13.31,7.16,13.66,13.39,12.79,7.8,11.29,12.77,11.48,15.29,11.96,13.65,14.46,20.28,13.67,16.26,13.22,16.34,12.01,14.98,15.65,24.84,27.13,24.82,22.55,21.94,21.94,23.61,24.75,61.6,23.83,28.15
Research & Development,5.24,6.22,7.12,8.53,8.58,22.26,9.83,9.9,8.25,7.07,8.6,8.52,7.99,3.36,5.54,6.84,6.61,7.44,6.44,8.11,8.09,11.6,8.71,10.86,11.38,15.53,11.1,11.98,13.63,17.05,13.71,14.3,13.01,13.67,15.05,16.59,16.16,16.46,15.47,22.03
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.02,0,0
Operating Expenses,18.41,23.19,20.53,22,21.85,37.88,25.09,24.63,21.56,14.23,22.26,21.9,20.78,11.16,16.83,19.61,18.09,22.73,18.39,21.76,22.55,31.88,22.38,27.11,24.6,31.87,23.11,26.95,29.28,41.9,40.84,39.12,35.56,35.61,36.99,40.2,40.9,234.08,39.29,50.17
Operating Income,8.64,6.95,-6.47,-4.13,5.15,7.47,-9.06,6.9,5.07,17.17,-15.58,-4.49,-1.43,42.26,-8.13,10.53,0.16,27.87,14.2,6.64,7.84,5.14,18.9,8.05,-1.11,21.3,12.3,13.9,-0.64,17.76,-12.11,3.34,-14.13,13.01,-3.27,-14.31,4.61,-165.68,26.37,25.18
Interest Expense / Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67,0,0,0,-4.83,-0.21,-0.12,-0.09,1.04,1.28,1.38,1.51,1.28,1.6,2.31,2.81,2.65,2.01,1.95
Other Expense / Income,-4.87,-2.91,-0.8,0.39,0.06,0.47,2.17,-0.08,0.03,6,-0.08,-0.27,-0.34,3.59,0.95,-0.55,0.1,2.26,-15.7,-0.62,-1.47,4.22,-0.35,-0.56,-0.06,6.01,1.22,9.43,0.17,8.01,1.55,8.95,-0.25,-11.02,0.91,0.5,3,-1.57,1.15,4.25
