,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,007","2,292","2,239","2,032","1,923","2,172","2,097","1,805","1,756","2,030","2,815","2,516","2,473","2,855","2,908","2,747","2,785","3,101","2,946","2,803","2,785","3,017","2,953","2,719","2,785","2,801","3,093","3,102","3,125","3,459","3,553","3,674","3,716","4,134","3,951","3,548","3,489","3,566","3,571","3,403"
Revenue Growth (YoY),0.79%,4.06%,-1.71%,1.78%,-4.17%,-5.22%,-6.34%,-11.21%,-8.69%,-6.55%,34.24%,39.42%,40.83%,40.64%,3.30%,9.18%,12.62%,8.62%,1.31%,2.04%,0%,-2.71%,0.24%,-3.00%,0%,-7.16%,4.74%,14.09%,12.21%,23.49%,14.87%,18.44%,18.91%,19.51%,11.20%,-3.43%,-6.11%,-13.74%,-9.62%,-4.09%
Cost of Revenue,"1,613","1,846","1,807","1,637","1,561","1,775","1,690","1,434","1,416","1,596","2,338","2,000","1,975","2,270","2,338","2,134","2,237","2,484","2,362","2,246","2,253","2,428","2,363","2,159","2,215","2,230","2,430","2,448","2,493","2,760","2,851","2,981","3,016","3,445","3,275","3,030","2,845","2,916","2,894","2,704"
Gross Profit,393.9,445.5,431.6,395.5,362.2,397.2,406.7,370.6,340,434,477,516,498,585,570,613,548,617,584,557,532,589,590,560,570,571,663,654,632,699,702,693,700,689,676,518,644,650,677,699
Other Operating Expenses,68.8,69.6,71.3,71.2,68.3,71.3,71.9,74,75,78,147,154,148,229,162,190,180,178,171,173,170,171,169,168,169,170,160,169,168,172,175,185,185,168,157,162,0,0,0,0
Operating Expenses,176.5,181,194.4,195.5,184.3,189,178.7,184.8,183,183,282,318,291,357,289,306,292,305,284,299,297,282,259,257,300,281,281,331,325,338,323,307,371,329,316,282,310,326,349,392
Operating Income,217.4,264.5,237.2,200,177.9,208.2,228,185.8,157,251,195,198,207,228,281,307,256,312,300,258,235,307,331,303,270,290,382,323,307,361,379,376,329,358,360,220,347,315,369,392
Interest Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
Interest Expense,40.2,40.6,40.1,39,38.5,31,37.5,36.2,38,41,80,70,68,74,74,69,73,77,76,75,77,81,79,80,71,67,68,69,67,66,68,69,69,68,79,96,113,115,122,0
Other Expense / Income,44.1,10.6,9.9,74.7,118.2,-61.6,177,95.2,329,29,43,32,49,33,155,-38,24,70,25,67,31,-2,128,65,180,106,-,20,8,-23,134,-,-286,467,-149,49,16,-9,42,303
