,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"5,803","5,280","6,805","6,305","7,489","7,663","6,527","6,540","5,703","7,172","8,442","9,880","8,557","9,407","9,075","10,285","10,072","9,375","10,010","9,878","9,276","10,155","8,979","9,299","9,151","6,839","7,514","7,719","8,495","10,674","12,219","12,577","15,152","16,059","14,147","12,781","14,492","15,391","16,570","17,351","19,849"
Market Cap Growth,8.34%,-23.53%,34.12%,22.10%,29.04%,45.15%,-4.08%,3.72%,-23.84%,-6.41%,29.34%,51.07%,50.03%,31.16%,7.50%,4.10%,17.70%,-0.34%,10.30%,-3.96%,-7.90%,8.31%,-10.30%,-5.86%,-1.35%,-32.65%,-16.32%,-16.99%,-7.17%,56.09%,62.62%,62.93%,78.36%,50.45%,15.78%,1.62%,-4.36%,-4.16%,17.12%,35.75%,-
Enterprise Value,"9,821","9,420","10,980","10,480","11,945","12,246","11,199","11,221","10,421","12,076","14,421","15,881","14,571","15,455","15,236","16,827","16,189","17,091","17,908","17,911","17,254","20,141","18,987","19,355","19,351","17,282","18,039","18,398","19,038","21,513","22,957","23,713","26,340","28,295","26,454","25,342","27,348","28,722","30,181","31,316","33,814"
PE Ratio,60.16,44.61,18.71,17.52,22.96,23.54,60.87,50.20,46.28,49.49,108.76,160.41,81.63,93.91,47.08,48.97,59.21,59.84,58.95,46.74,26.21,29.97,26.45,24.39,34.23,22.66,37.15,58.05,24.79,32.91,20.14,19.78,33.66,35.93,38.06,25.76,26.02,26.57,43.69,62.37,71.56
PS Ratio,1.92,1.73,2.21,2.03,2.40,2.48,2.13,2.16,1.90,2.38,2.69,2.97,2.44,2.54,2.41,2.72,2.62,2.37,2.47,2.38,2.19,2.40,2.12,2.19,2.15,1.60,1.79,1.85,2.05,2.57,2.84,2.86,3.37,3.45,2.93,2.56,2.84,2.98,3.16,3.25,3.72
PB Ratio,5.57,5.06,5.28,13.83,8.74,10.32,9.21,10.77,11.21,14.45,3.80,4.65,4.42,4.94,4.89,5.51,4.38,4.15,4.87,5.10,4.98,5.77,5.42,6.16,6.25,6.09,7.34,8.24,7.47,11.12,10.65,12.91,17.70,21.19,21.87,24.15,22.76,28.22,39.81,66.10,75.62
P/FCF Ratio,26.10,29.77,36.15,47.41,48.16,63.35,37.90,28.15,22.47,22.20,32.97,31.56,38.33,34.64,26.47,31.30,26.01,29.76,25.02,24.79,16.52,19.62,18.13,20.08,20.81,12.74,12.97,11.38,7.63,10.46,10.46,13.40,35.56,41.26,60.19,51.15,65.06,69.18,-1896.10,-155.72,-155.72
P/OCF Ratio,11.43,11.56,13.91,13.28,15.83,18.12,14.28,13.31,10.53,11.62,14.84,15.34,15.73,16.09,13.82,16.07,13.97,13.57,12.60,11.95,9.92,10.57,9.24,9.70,9.47,7.01,7.70,8.16,8.60,11.46,13.03,15.27,19.97,21.57,19.77,14.93,15.62,15.36,16.12,16.78,19.20
Debt / Equity Ratio,4.01,4.17,3.38,9.64,5.39,6.36,6.76,8.52,9.52,10.12,2.80,3.04,3.23,3.33,3.48,3.69,3.07,3.61,3.93,4.25,4.38,5.77,6.13,6.78,7.10,9.43,11.16,11.55,9.46,11.44,9.63,11.60,13.37,16.41,19.25,24.03,20.42,24.71,33.06,53.85,53.85
Quick Ratio,0.80,0.96,0.91,0.52,0.89,1.01,0.95,1.17,0.82,0.93,0.96,1.13,0.89,0.72,0.69,0.91,1.32,1.06,0.83,0.84,0.68,0.66,0.63,0.55,0.54,0.62,0.72,0.50,0.53,0.49,0.67,0.57,0.60,0.74,0.71,0.75,0.69,0.66,0.65,0.67,0.67
Current Ratio,0.96,1.14,1.07,0.61,1.07,1.23,1.16,1.35,1.02,1.11,1.31,1.43,1.06,0.85,0.82,1.08,1.47,1.24,0.98,0.98,0.81,0.80,0.75,0.66,0.63,0.76,0.80,0.60,0.64,0.61,0.80,0.70,0.71,0.90,0.87,0.90,0.81,0.80,0.78,0.81,0.81
Interest Coverage,1.31,2.15,2.43,1.87,1.19,1.88,1.92,1.41,1.24,2.11,0.96,1.37,1.56,1.78,2.07,1.30,1.03,1.47,2.15,1.77,2.45,1.39,1.98,2.21,1.52,1.70,1.03,1.50,3.32,1.58,4.67,1.92,1.81,1.46,2.90,2.77,2.02,1.59,1.03,1.66,1.57
Return on Capital (ROIC),Upgrade,6.77%,7.31%,13.78%,15.65%,11.92%,12.36%,6.16%,7.75%,6.93%,6.81%,4.25%,3.27%,4.67%,4.86%,5.34%,6.55%,9.98%,9.26%,9.68%,9.66%,7.22%,5.71%,5.88%,6.13%,5.21%,5.30%,0.71%,0.67%,3.10%,3.16%,7.83%,7.39%,5.03%,5.07%,5.50%,6.38%,6.75%,6.65%,4.71%,4.36%
Dividend Yield,3.60%,3.90%,3.00%,15.00%,13.90%,15.30%,18.60%,6.90%,7.10%,5.70%,4.80%,5.20%,6.20%,5.80%,6.20%,5.70%,5.90%,6.90%,6.60%,6.80%,7.30%,6.80%,7.70%,7.50%,7.70%,10.30%,9.40%,9.20%,8.40%,6.70%,5.80%,5.70%,4.70%,4.50%,5.10%,5.60%,5.00%,4.70%,4.40%,4.20%,3.82%
Payout Ratio,112.50%,122.70%,19.00%,-,1825.00%,237.50%,182.70%,431.80%,2425.00%,161.70%,-538.90%,2425.00%,305.60%,250.00%,177.40%,550.00%,1960.00%,367.50%,183.70%,217.80%,115.30%,611.00%,190.90%,165.10%,442.10%,281.40%,-3095.00%,476.20%,72.00%,386.90%,65.20%,269.10%,281.40%,412.70%,89.70%,95.20%,147.40%,281.40%,-,209.70%,273.68%
Buyback Yield / Dilution,-5.90%,-0.50%,-0.50%,-1.37%,-2.10%,-9.93%,-9.59%,-8.73%,-7.81%,-0.10%,-16.74%,-24.81%,-16.57%,-24.63%,-7.00%,-0.62%,-7.92%,-8.00%,-8.17%,-7.83%,-7.42%,-0.52%,-0.32%,-0.25%,-0.36%,-0.30%,-0.21%,-0.39%,-0.33%,-0.41%,-1.04%,-0.92%,-0.81%,-0.80%,-0.48%,-0.28%,-0.50%,-0.41%,-0.36%,-0.45%,-0.45%
Total Shareholder Return,-2.30%,3.40%,2.50%,13.63%,11.80%,5.37%,9.01%,-1.83%,-0.71%,5.60%,-11.94%,-19.61%,-10.37%,-18.83%,-0.80%,5.08%,-2.02%,-1.10%,-1.57%,-1.03%,-0.12%,6.28%,7.38%,7.25%,7.34%,10.00%,9.19%,8.81%,8.07%,6.29%,4.76%,4.78%,3.89%,3.70%,4.62%,5.32%,4.50%,4.29%,4.04%,3.75%,3.37%
