,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,46.47,41.67,271.64,0.07,12.75,41.1,53.33,23.11,5.71,62.77,-13.97,7.08,48.94,58.13,78.63,24.35,9.01,44.68,91.76,65.87,151.62,29.56,92.44,107.68,37.7,63.98,-7.09,38.39,247.41,45.6,275.29,67.68,61.65,42.3,200.08,192.16,122.44,64.6,0.11,91.04
Depreciation & Amortization,85.22,74.71,104.36,91.03,91.05,74.79,103.07,88.58,88.28,89.95,117.93,128.26,129.34,128.61,73.29,100.57,234.86,164.13,60.8,112.99,317.27,166.59,61.74,108.15,338.46,167.1,59.53,108.15,334.67,169.77,57.17,120.33,349.7,188,48.49,114.13,395.01,186.43,67.97,132.93
Share-Based Compensation,7.34,7.14,7.32,8.67,6.5,6.86,7.92,6.16,6.65,6.89,9.03,5.96,7.11,6.55,8.54,7.76,7.17,7.38,8.69,7.28,7.82,8.52,12.5,7.12,7.51,6.53,20.15,8.95,2.06,10.95,22.7,13.2,14.15,11.34,20.26,14.33,10.94,12.51,22.37,18.31
Other Operating Activities,33.94,-67.88,-243.36,6.49,60.8,-117.23,9.91,22.51,121.03,-78.49,12.65,74.55,-64.08,-71.45,37.37,66.51,-48.94,-124.63,140.51,45.08,-165.69,-87.6,145.98,-4.53,-65.16,-112.18,241.07,32.65,-223.69,-157.5,-34.78,-127.08,-129.93,-187.14,22.59,-106.19,-161.05,-134.72,226.83,-22.01
Operating Cash Flow,172.96,55.64,139.96,106.25,171.1,5.51,174.23,140.36,221.67,81.12,125.63,215.84,121.3,121.84,197.84,199.19,202.1,91.57,301.76,231.21,311.01,117.07,312.66,218.41,318.51,125.42,313.66,188.14,360.44,68.83,320.37,74.14,295.57,54.51,291.42,214.43,367.34,128.81,317.29,220.28
Operating Cash Flow Growth,31.03%,-47.81%,30.44%,-11.96%,-1.08%,-90.09%,24.48%,32.10%,29.56%,1371.66%,-27.89%,53.78%,-45.28%,50.20%,57.48%,-7.71%,66.61%,-24.84%,52.53%,16.08%,53.89%,27.85%,3.61%,-5.54%,2.41%,7.13%,0.32%,-13.86%,13.16%,-45.12%,2.14%,-60.60%,-18.00%,-20.81%,-9.04%,189.24%,24.28%,136.32%,8.88%,2.73%
Capital Expenditures,-82.74,-89.96,-81.17,-87.94,-58.36,-74.37,-64.19,-62,-87.43,-80.68,-82.61,-80.54,-76.79,-73.14,-83.52,-78.15,-98.99,-114.99,-102.4,-111.85,-44.66,-184.66,-135.64,-131.17,-75.37,-95.9,-94.36,-1.94,318.6,-133.08,47.19,-118.22,-128.64,-155.7,-78.03,-243.66,-227.58,-230.25,-335.12,-352.19
Acquisitions,-194.42,-30.78,-15.59,0,-81.73,-6.43,-15.28,-6.26,-85.58,-19.34,-203.26,0.18,-38.89,-9.76,-26.04,-155.91,1.24,"-1,428.97",-237.9,-43.12,-47.55,-58.65,-5.23,-11.85,-1.74,-118.07,-7.29,-0.07,-11.4,-6.5,121.52,-177.05,-6.72,-717.91,-0.75,-51.66,-106.61,-16.92,-20.37,-12.47
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,-13.87,-8.16,-9.05,-8.64,-8.6,4.62,5.04,-10.96,-53.81,-7.26,-9.4,-24.21,86.81,-21.4,-7.11,-28.38,-18.3,-18.05,-19.19,-26.33,-26.88,-67.91,-17.59,-22.95,-18.14,-17.2,-11.39,-13.91,-32.51,-19.05,-17.43,-17.17,-18.17,-16.15,-22.57,-17.34,-22.48,-25.37,-17.25,-25.14
