,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,767.23,770.13,786.89,782.7,777.98,749.29,759.73,746.53,752.43,750.69,883.75,942.82,934.19,938.88,949.81,965.66,991.24,"1,042","1,061","1,061","1,061","1,054","1,067","1,062","1,080","1,069",982.24,"1,037","1,060","1,082","1,120","1,130","1,160","1,248","1,290","1,287","1,279","1,314","1,358","1,388"
Revenue Growth (YoY),1.33%,3.09%,4.31%,3.63%,1.40%,-2.71%,-3.45%,-4.62%,-3.28%,0.19%,16.32%,26.29%,24.16%,25.07%,7.47%,2.42%,6.11%,11.03%,11.69%,9.87%,7.09%,1.09%,0.57%,0.12%,1.71%,1.41%,-7.94%,-2.41%,-1.85%,1.25%,14.00%,9.02%,9.43%,15.34%,15.16%,13.87%,10.30%,5.31%,5.30%,7.87%
Cost of Revenue,336.08,335.15,336.96,335.51,337.02,321.65,326.28,317.66,324.43,326.11,395.65,429.81,416.22,426.71,414.28,418.33,405.51,448.72,451.46,448.02,445.75,460.65,463.81,449.37,459.49,466.92,406.69,434.51,449.22,451.91,474.58,481.66,479.08,546.62,556.48,546.04,539.98,571.63,592.64,592.2
Gross Profit,431.15,434.98,449.93,447.19,440.95,427.63,433.45,428.87,428,424.59,488.1,513.01,517.98,512.17,535.52,547.33,585.73,593.74,609.36,612.97,615.74,593.22,603.1,612.85,620.1,601.81,575.55,602.14,610.43,630.13,645.18,648.49,680.51,701.42,733.06,740.9,739.07,742.72,765.29,795.97
"Selling, General & Admin",250.84,214.78,213.81,216.34,224.65,196.41,215.89,215.69,216.97,207.77,277.08,252.94,250.55,240.17,237.45,242.36,217.21,269.73,252.23,259.93,225.1,268.71,252.16,237.15,233.65,238.73,241.95,232.1,236.44,258.72,259.78,241.6,262.46,280.72,295.39,285.3,279.16,294.52,311.81,315.03
Other Operating Expenses,84.64,80.12,88.83,89.38,87.57,86.28,88.06,85.5,87.77,86.75,114.4,124.29,126.12,124.25,126.32,128.86,230.1,159.45,155.67,157.41,144.03,165.83,157.83,152.23,180.38,225.58,201.87,129.78,-51.3,201,79.47,225.45,221.65,198.57,143.88,169.84,211.71,207.54,240.96,243.11
Operating Expenses,335.48,294.9,302.64,305.72,312.22,282.7,303.95,301.19,304.73,294.52,391.47,377.24,376.66,364.41,363.77,371.22,447.31,429.18,407.9,417.34,369.13,434.54,409.98,389.38,414.03,464.31,443.82,361.88,185.14,459.73,339.25,467.05,484.11,479.29,439.28,455.14,490.87,502.06,552.77,558.14
Operating Income,95.67,140.08,147.29,141.48,128.73,144.93,129.5,127.67,123.27,130.07,96.63,135.78,141.32,147.76,171.76,176.12,138.42,164.56,201.46,195.64,246.61,158.68,193.12,223.47,206.07,137.5,131.73,240.26,425.29,170.41,305.93,181.44,196.4,222.13,293.78,285.76,248.2,240.66,212.53,237.83
Interest Expense / Income,63.52,62.31,62.2,63.22,72.98,64.9,66.09,65.14,67.75,67.06,74.87,83.3,85.43,86.06,89.97,88.99,88.64,97.63,102.2,103.94,105.89,102.44,105.31,106.68,104.87,105.65,103.46,104.3,105.13,104.42,105.22,103.81,104.51,114.44,115.06,121.77,136.75,137.17,144.18,152.8
Other Expense / Income,12.52,6.37,-3.77,23.3,42.13,22.99,2.68,35.65,39.23,-11.67,24.89,21.98,8.16,-5.65,-14.85,60.52,47.31,21.08,-18.55,11.81,-12.4,16.13,-15.29,-12.81,46.7,-41.81,25.67,83.63,76.45,5.74,-184.99,-18.07,7.03,55.31,-39.44,-52.1,-28.38,22.14,63.98,-15.92
