,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"232,073","219,745","228,823","234,382","227,781","254,144","227,549","245,852","221,351","229,637","244,950","311,414","318,087","330,347","339,820","374,380","382,250","358,557","385,512","325,641","346,764","370,548","377,925","439,651","278,724","290,700","297,217","392,034","468,564","473,039","491,464","472,152","406,628","334,362","309,983","397,325","387,529","429,002","424,845","571,720","517,578"
Market Cap Growth,25.83%,9.80%,17.52%,5.64%,-1.85%,15.65%,-0.56%,4.89%,-2.82%,-9.64%,7.65%,26.67%,43.70%,43.86%,38.73%,20.22%,20.17%,8.54%,13.45%,-13.02%,-9.28%,3.34%,-1.97%,35.01%,-19.62%,-21.55%,-21.36%,-10.83%,68.11%,62.72%,65.36%,20.44%,-13.22%,-29.32%,-36.93%,-15.85%,-4.70%,28.30%,37.05%,43.89%,-
Enterprise Value,"291,980","254,620","234,017","177,175","148,312","270,630","254,204","284,772","258,853","298,377","268,641","338,895","277,347","318,930","313,654","366,027","404,142","397,736","410,631","501,159","524,262","557,429","557,246","584,007","381,552","269,723","235,697","290,876","222,806","247,304","206,511","200,494","147,201","149,627","134,310","296,818","324,412","471,243","487,233","266,502","212,360"
PE Ratio,11.86,9.87,11.16,13.05,10.44,11.00,9.07,12.52,10.97,10.02,10.54,12.46,13.31,12.61,13.57,24.75,11.60,11.38,12.13,12.26,9.90,10.08,10.98,13.58,28.64,17.04,8.24,8.38,8.46,10.29,10.94,11.89,12.96,10.20,8.37,9.37,7.95,7.65,8.37,13.40,10.95
PS Ratio,2.46,2.36,2.46,2.55,2.46,2.77,2.53,2.76,2.53,2.62,2.75,3.45,3.44,3.54,3.61,3.95,3.91,3.57,3.75,3.13,3.31,3.50,3.52,4.00,2.73,2.99,3.03,3.83,3.94,3.67,3.73,3.61,3.29,2.77,2.57,3.25,3.00,3.17,2.98,3.84,3.48
PB Ratio,1.06,0.97,0.99,1.01,0.97,1.05,0.93,0.99,0.88,0.91,0.96,1.23,1.24,1.28,1.32,1.46,1.49,1.39,1.49,1.27,1.33,1.41,1.43,1.68,1.07,1.10,1.10,1.40,1.67,1.65,1.69,1.61,1.42,1.17,1.08,1.36,1.28,1.37,1.34,1.74,1.58
P/FCF Ratio,-265.53,-31.07,8.89,-3.89,-2.36,6.79,5.33,2.09,1.87,24.24,-96.13,15.42,14.77,10.98,14.86,-149.69,-21.75,32.31,14.12,22.95,-10.98,-4.57,-4.93,72.72,-8.24,4.56,9.52,-4.91,-155.67,-6.46,-14.02,6.05,5.08,2.52,3.41,3.71,10.25,-45.84,7.87,-11.49,-11.49
P/OCF Ratio,2.26,7.38,309.64,6.41,6.19,4.35,2.64,3.35,5.95,12.49,-96.13,15.42,14.77,10.98,14.86,-149.69,-21.75,32.31,14.12,22.95,-10.98,-4.57,-4.93,72.72,-8.24,4.56,9.52,-4.91,-155.67,-6.46,-14.02,6.05,5.08,2.52,3.41,3.71,10.25,-45.84,7.87,-11.49,-11.49
Debt / Equity Ratio,2.09,2.01,1.92,1.96,1.91,1.82,1.73,1.61,1.66,1.72,1.74,1.64,1.64,1.69,1.67,1.65,1.70,1.73,1.72,1.77,1.85,1.73,1.65,1.56,1.80,1.79,1.57,1.53,1.66,1.67,1.64,1.60,1.73,1.69,1.63,1.60,1.59,1.72,1.81,1.27,1.27
Quick Ratio,13.93,13.97,15.44,3.59,17.94,20.61,41.57,48.26,45.87,46.94,69.89,69.36,61.91,41.44,38.77,16.98,14.36,14.08,11.73,11.05,12.74,14.69,17.21,18.27,18.71,23.47,24.54,24.02,23.26,21.82,23.73,5.43,3.42,3.01,3.07,2.82,2.89,2.67,2.68,0,0
Current Ratio,1.63,1.64,1.68,3.51,1.67,2.22,4.03,4.31,4.34,4.90,6.99,6.49,5.40,3.86,3.45,1.81,5.36,5.20,5.16,5.16,5.07,6.99,10.32,12.04,10.52,12.05,11.61,11.14,9.46,7.39,7.82,5.09,3.17,2.75,0.92,2.82,2.89,2.67,2.68,0,0
Asset Turnover,Upgrade,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Interest Coverage,3.64,4.47,4.93,4.03,4.72,4.74,4.45,3.89,3.47,3.61,3.59,3.28,2.87,2.66,2.43,2.03,2.45,1.96,1.81,1.32,1.50,1.58,1.66,1.88,0.72,2.56,7.29,11.96,12.83,11.29,10.13,9.02,6.27,3.11,1.49,1.03,0.99,0.77,0.79,0,0
Return on Equity (ROE),Upgrade,6.99%,6.49%,8.88%,8.65%,8.75%,8.64%,8.95%,9.05%,8.79%,8.70%,8.45%,8.98%,9.29%,9.51%,9.69%,8.83%,9.69%,10.16%,10.75%,11.97%,12.02%,12.38%,12.56%,13.26%,10.84%,8.85%,8.78%,9.81%,13.83%,16.08%,16.64%,15.81%,14.32%,13.31%,12.71%,12.89%,13.86%,15.31%,16.15%,15.53%
Return on Assets (ROA),Upgrade,0.62%,0.59%,0.81%,0.78%,0.80%,0.85%,0.91%,0.95%,0.91%,0.89%,0.85%,0.92%,0.93%,0.96%,0.98%,0.89%,0.95%,1.01%,1.06%,1.17%,1.14%,1.19%,1.20%,1.29%,0.90%,0.73%,0.73%,0.81%,1.05%,1.25%,1.28%,1.24%,1.04%,0.99%,0.97%,1.03%,1.12%,1.24%,1.31%,1.31%
Return on Capital (ROIC),Upgrade,-12.98%,-12.97%,3.48%,3.46%,3.64%,3.67%,3.98%,4.09%,3.83%,3.63%,3.33%,3.66%,3.80%,3.79%,3.88%,3.55%,3.78%,3.97%,4.21%,4.58%,4.44%,4.77%,4.99%,5.47%,4.18%,3.48%,3.79%,4.26%,5.54%,6.35%,6.60%,6.38%,5.47%,5.11%,4.94%,4.99%,5.38%,5.43%,5.61%,15.10%
Earnings Yield,2.11%,2.53%,2.24%,1.92%,2.39%,2.27%,2.76%,2.00%,2.28%,2.49%,2.37%,2.01%,1.88%,1.98%,1.84%,1.01%,2.16%,2.20%,2.06%,2.04%,2.52%,2.48%,2.28%,1.84%,0.87%,1.47%,3.03%,2.98%,2.96%,2.43%,2.28%,2.10%,1.93%,2.45%,2.99%,2.67%,3.15%,3.27%,2.99%,1.87%,9.84%
FCF Yield,6.32%,-12.19%,4.78%,-25.17%,-9.48%,42.14%,7.13%,6.58%,-9.66%,-0.66%,1.71%,12.49%,-6.30%,2.12%,-0.89%,3.62%,-9.18%,9.95%,3.42%,0.13%,-23.32%,-3.74%,4.68%,18.90%,-43.33%,28.81%,-4.99%,-7.16%,-9.36%,2.86%,4.75%,18.02%,-10.31%,19.74%,-5.87%,25.48%,-28.71%,4.40%,10.62%,-0.43%,-9.61%
Dividend Yield,0.67%,0.82%,0.75%,0.82%,0.78%,0.77%,0.85%,0.89%,0.88%,0.95%,0.84%,0.73%,0.64%,0.71%,0.62%,0.67%,0.58%,0.69%,0.59%,0.96%,0.87%,0.82%,0.79%,0.75%,1.14%,1.08%,1.08%,0.80%,0.68%,0.66%,0.64%,0.72%,0.84%,1.00%,1.10%,0.85%,0.87%,0.76%,0.80%,0.00%,2.35%
Payout Ratio,31.76%,32.44%,33.50%,42.59%,32.47%,34.00%,31.00%,44.72%,38.57%,37.95%,35.60%,36.59%,34.23%,35.75%,33.41%,66.52%,27.14%,31.47%,28.60%,46.97%,34.65%,33.16%,34.57%,40.63%,131.03%,73.95%,35.60%,26.83%,23.05%,27.15%,28.12%,34.11%,43.72%,40.81%,36.87%,31.86%,27.67%,23.39%,26.69%,0.00%,25.69%
Buyback Yield / Dilution,0.61%,0.05%,-0.58%,0.84%,1.73%,1.81%,1.67%,1.61%,0.53%,1.00%,1.50%,2.66%,2.87%,2.89%,3.00%,2.60%,4.16%,4.57%,4.64%,4.70%,4.93%,5.10%,5.51%,5.94%,6.27%,5.48%,3.88%,2.01%,0.70%,1.27%,2.52%,3.35%,3.18%,2.49%,1.32%,0.49%,0.28%,0.61%,1.12%,-13.22%,-13.22%
