,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,388,622,542,628,542,574,726,-458,533,600,702,606,570,524,607,323,634,637,523,606,560,586,578,643,715,635,698,647,681,703,634,148,559,603,618,5,372,502,708,718
Depreciation & Amortization,108,107,114,113,114,111,112,112,106,109,114,114,109,117,128,121,129,129,127,126,128,128,130,133,133,133,134,139,137,137,140,142,138,138,134,135,128,145,144,150
Share-Based Compensation,34,20,55,22,32,19,53,21,31,17,54,21,35,18,53,21,28,19,50,12,17,17,49,17,16,16,53,22,38,20,49,28,29,16,60,20,14,23,60,25
Other Operating Activities,290,-180,292,143,39,-208,-6,"1,166",-56,-20,127,83,-23,-45,202,294,-175,-104,197,118,-100,-87,157,177,-96,242,77,155,-258,-233,171,788,-340,-229,157,513,221,52,240,243
Operating Cash Flow,820,569,"1,003",906,727,496,885,841,614,706,997,824,691,614,990,759,616,681,897,862,605,644,914,970,768,"1,026",962,963,598,627,994,"1,106",386,528,969,673,735,722,"1,152","1,136"
Operating Cash Flow Growth,5.53%,3.83%,-3.56%,7.99%,-11.34%,-12.83%,-11.76%,-7.17%,-15.54%,42.34%,12.66%,-2.02%,12.54%,-13.03%,-0.70%,-7.89%,-10.85%,10.91%,-9.39%,13.57%,-1.79%,-5.43%,1.90%,12.53%,26.94%,59.32%,5.25%,-0.72%,-22.14%,-38.89%,3.33%,14.85%,-35.45%,-15.79%,-2.52%,-39.15%,90.41%,36.74%,18.89%,68.80%
Capital Expenditures,-168,-146,-179,-264,-122,-158,-179,-232,-114,-134,-84,-201,-121,-108,-153,-171,-118,-98,-105,-115,-71,-75,-80,-109,-82,-77,-90,-161,-107,-130,-137,-193,-122,-178,-128,-221,-163,-184,-161,-197
Acquisitions,-25,0,0,-38,0,0,208,9,0,0,0,-5,0,0,0,44,-727,0,-1,0,0,0,"-1,711",0,-351,-1,0,-1,0,0,0,0,0,-90,-727,8,0,0,0,0
Change in Investments,-77,89,33,-102,-142,-28,69,-42,-30,-66,-17,155,-37,-50,-65,196,-38,-39,-54,118,-27,-39,-72,85,-26,20,-61,48,-29,-5,-29,63,-22,-69,-93,36,-98,19,19,56
Other Investing Activities,21,-8,5,-,7,5,-4,-76,-,4,-4,-3,-,4,-2,-8,2,5,-1,1,-,-,-,-,-,-,-,3,-6,-12,-7,-,3,-4,2,4,-3,-9,-19,-2
Investing Cash Flow,-249,-65,-141,-404,-257,-181,94,-341,-144,-196,-105,-54,-158,-154,-220,61,-881,-132,-161,4,-98,-114,"-1,863",-24,-459,-58,-151,-111,-142,-147,-173,-130,-141,-341,-946,-173,-264,-174,-161,-143
Dividends Paid,-316,-346,-328,-456,-329,-360,-344,-460,-340,-364,-349,-455,-345,-371,-354,-459,-352,-404,-366,-469,-366,-404,-370,-474,-373,-411,-378,-492,-376,-420,-387,-496,-378,-436,-392,-485,-390,-457,-396,-506
Share Issuance / Repurchase,-403,-190,-231,-335,-246,-329,-320,-309,-83,-125,-287,-394,-108,-215,-301,-268,-232,-304,-101,-272,-328,-69,-137,-170,77,48,-63,-664,-342,-220,-120,-214,-239,-316,58,-393,-58,-234,-266,-190
Debt Issued / Paid,"1,022",-597,-48,58,-66,574,94,-181,-18,63,-44,163,-67,-13,7,44,147,166,-255,-237,302,-39,"1,561",-391,17,-510,-310,206,390,86,-270,-381,418,584,453,192,68,111,-149,-344
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-29,40,-76,-1,-6,4,-7,-15,-5,-13,-20,20,5,-,-35,48
Financing Cash Flow,303,"-1,133",-607,-733,-641,-115,-570,-950,-441,-426,-680,-686,-520,-599,-648,-683,-437,-542,-722,-978,-392,-512,"1,054","-1,020",-308,-833,-827,-951,-334,-550,-784,"-1,106",-204,-181,99,-666,-375,-580,-846,-992
Exchange Rate Effect,-41,-5,-61,-35,-59,0,-23,-25,15,-13,1,-67,19,33,17,18,18,-25,-6,-3,2,2,-20,9,-30,8,8,-2,-15,12,-16,4,4,-25,-42,3,-4,-16,-13,14
Net Cash Flow,833,-634,194,-266,-230,200,386,-475,44,71,213,17,32,-106,139,155,-684,-18,8,-115,117,20,85,-65,-29,143,-8,-101,107,-58,21,-126,45,-19,80,-163,92,-48,132,15
Free Cash Flow,652,423,824,642,605,338,706,609,500,572,913,623,570,506,837,588,498,583,792,747,534,569,834,861,686,949,872,802,491,497,857,913,264,350,841,452,572,538,991,939
Free Cash Flow Growth,-4.54%,6.02%,-4.63%,9.18%,-7.21%,-20.09%,-14.32%,-5.14%,-17.36%,69.23%,29.32%,2.30%,14.00%,-11.54%,-8.32%,-5.62%,-12.63%,15.22%,-5.38%,27.04%,7.23%,-2.40%,5.30%,15.26%,28.46%,66.78%,4.56%,-6.85%,-28.43%,-47.63%,-1.72%,13.84%,-46.23%,-29.58%,-1.87%,-50.49%,116.67%,53.71%,17.84%,107.74%
Free Cash Flow Margin,15.08%,9.72%,18.82%,15.21%,14.86%,8.31%,17.65%,15.62%,13.29%,14.88%,23.61%,16.74%,15.15%,13.23%,21.06%,15.11%,12.44%,15.00%,20.60%,19.60%,13.75%,14.72%,21.23%,21.44%,16.74%,24.35%,21.00%,18.55%,11.30%,11.67%,19.42%,20.74%,6.00%,7.81%,18.88%,9.76%,11.99%,11.16%,20.16%,18.97%
Free Cash Flow Per Share,0.71,0.46,0.90,0.70,0.67,0.37,0.78,0.68,0.56,0.64,1.02,0.70,0.65,0.57,0.95,0.67,0.57,0.67,0.91,0.86,0.62,0.66,0.97,1.00,0.80,1.11,1.02,0.94,0.58,0.59,1.02,1.08,0.31,0.42,1.01,0.54,0.69,0.65,1.20,1.14
