,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"4,325","4,352","4,379","4,221","4,070","4,066","3,999","3,899","3,762","3,845","3,867","3,721","3,762","3,826","3,974","3,892","4,002","3,886","3,845","3,811","3,884","3,866","3,928","4,015","4,097","3,897","4,153","4,324","4,344","4,260","4,414","4,403","4,399","4,484","4,455","4,629","4,770","4,822","4,915","4,950"
Revenue Growth (YoY),0.23%,0.14%,-0.43%,-3.21%,-5.90%,-6.57%,-8.68%,-7.63%,-7.57%,-5.44%,-3.30%,-4.57%,0%,-0.49%,2.77%,4.60%,6.38%,1.57%,-3.25%,-2.08%,-2.95%,-0.51%,2.16%,5.35%,5.48%,0.80%,5.73%,7.70%,6.03%,9.31%,6.28%,1.83%,1.27%,5.26%,0.93%,5.13%,8.43%,7.54%,10.33%,6.93%
Cost of Revenue,"1,801","1,800","1,821","1,746","1,678","1,699","1,652","1,606","1,514","1,541","1,543","1,474","1,493","1,526","1,591","1,564","1,594","1,585","1,576","1,558","1,597","1,558","1,612","1,601","1,632","1,528","1,613","1,681","1,707","1,704","1,791","1,844","1,827","1,930","1,907","2,055","2,058","2,035","2,038","2,000"
Gross Profit,"2,524","2,552","2,558","2,475","2,392","2,367","2,347","2,293","2,248","2,304","2,324","2,247","2,269","2,300","2,383","2,328","2,408","2,301","2,269","2,253","2,287","2,308","2,316","2,414","2,465","2,369","2,540","2,643","2,637","2,556","2,623","2,559","2,572","2,554","2,548","2,574","2,712","2,787","2,877","2,950"
"Selling, General & Admin","1,544","1,507","1,497","1,434","1,450","1,381","1,347","1,286","1,354","1,320","1,322","1,147","1,336","1,309","1,410","1,345","1,392","1,300","1,369","1,328","1,365","1,369","1,429","1,412","1,473","1,395","1,518","1,633","1,605","1,568","1,636","1,598","1,641","1,657","1,634","1,633","1,758","1,768","1,822","1,803"
Other Operating Expenses,346,65,113,46,82,54,-136,"1,146",27,40,-69,27,21,113,16,23,33,55,26,34,43,51,31,71,40,28,4,41,28,-8,20,596,71,13,-33,739,45,45,26,75
Operating Expenses,"1,890","1,572","1,610","1,480","1,532","1,435","1,211","2,432","1,381","1,360","1,253","1,174","1,357","1,422","1,426","1,368","1,425","1,355","1,395","1,362","1,408","1,420","1,460","1,483","1,513","1,423","1,522","1,674","1,633","1,560","1,656","2,194","1,712","1,670","1,601","2,372","1,803","1,813","1,848","1,878"
Operating Income,634,980,948,995,860,932,"1,136",-139,867,944,"1,071","1,073",912,878,957,960,983,946,874,891,879,888,856,931,952,946,"1,018",969,"1,004",996,967,365,860,884,947,202,909,974,"1,029","1,072"
Interest Expense / Income,7,9,4,4,8,6,5,7,28,25,25,21,23,24,27,28,35,35,36,37,40,38,35,32,36,35,36,57,29,25,98,23,27,31,40,55,54,58,58,62
Other Expense / Income,44,39,38,38,41,42,44,37,41,38,44,140,68,61,73,66,68,61,57,59,65,59,76,68,54,60,62,63,65,56,63,58,82,48,79,53,336,61,54,64
Pretax Income,583,932,906,953,811,884,"1,087",-183,798,881,"1,002",912,821,793,857,866,880,850,781,795,774,791,745,831,862,851,920,849,910,915,806,284,751,805,828,94,519,855,917,946
Income Tax,195,310,364,325,269,310,361,275,265,281,300,306,251,269,250,543,246,213,258,189,214,205,167,188,147,216,222,202,229,212,172,136,192,202,210,89,147,353,209,228
Net Income,388,622,542,628,542,574,726,-458,533,600,702,606,570,524,607,323,634,637,523,606,560,586,578,643,715,635,698,647,681,703,634,148,559,603,618,5,372,502,708,718
Net Income Growth,-15.65%,10.87%,-17.38%,11.35%,39.69%,-7.72%,33.95%,-,-1.66%,4.53%,-3.31%,-,6.94%,-12.67%,-13.53%,-46.70%,11.23%,21.56%,-13.84%,87.62%,-11.67%,-8.01%,10.52%,6.11%,27.68%,8.36%,20.76%,0.62%,-4.76%,10.71%,-9.17%,-77.13%,-17.91%,-14.22%,-2.52%,-96.62%,-33.45%,-16.75%,14.56%,14260.00%
Shares Outstanding (Basic),919,915,913,911,907,905,900,897,893,893,891,889,883,883,881,878,875,872,868,867,862,859,858,857,855,857,857,857,849,846,844,843,840,838,834,835,830,830,827,823
Shares Change,-1.76%,-1.86%,-1.55%,-1.49%,-1.29%,-1.18%,-1.44%,-1.59%,-1.58%,-1.28%,-0.96%,-0.90%,-1.11%,-1.09%,-1.19%,-1.21%,-0.85%,-1.24%,-1.49%,-1.23%,-1.56%,-1.58%,-1.12%,-1.18%,-0.77%,-0.23%,-0.07%,0.01%,-0.76%,-1.23%,-1.62%,-1.67%,-0.95%,-0.95%,-1.11%,-0.91%,-1.20%,-1.00%,-0.89%,-1.42%
EPS (Basic),0.42,0.68,0.59,0.69,0.60,0.63,0.81,-0.51,0.60,0.67,0.79,0.69,0.64,0.59,0.69,0.37,0.72,0.73,0.60,0.70,0.65,0.68,0.67,0.76,0.83,0.74,0.81,0.76,0.80,0.83,0.75,0.17,0.67,0.72,0.74,0.01,0.45,0.61,0.86,0.87
EPS (Diluted),0.42,0.67,0.59,0.68,0.59,0.63,0.80,-0.50,0.59,0.67,0.78,0.68,0.64,0.59,0.68,0.37,0.72,0.73,0.60,0.70,0.65,0.68,0.67,0.75,0.83,0.74,0.81,0.76,0.80,0.83,0.75,0.17,0.66,0.72,0.74,0.01,0.45,0.60,0.86,0.87
EPS Growth,-12.50%,11.67%,-15.71%,13.33%,40.48%,-5.97%,35.59%,-,0%,6.35%,-2.50%,-,8.47%,-11.94%,-12.82%,-45.59%,12.50%,23.73%,-11.76%,89.19%,-9.72%,-6.85%,11.67%,7.14%,27.69%,8.82%,20.90%,1.33%,-3.61%,12.16%,-7.41%,-77.63%,-17.50%,-13.25%,-1.33%,-94.12%,-31.82%,-16.67%,16.22%,8600.00%
Free Cash Flow,652,423,824,642,605,338,706,609,500,572,913,623,570,506,837,588,498,583,792,747,534,569,834,861,686,949,872,802,491,497,857,913,264,350,841,452,572,538,991,939
Free Cash Flow Per Share,0.71,0.46,0.90,0.70,0.67,0.37,0.78,0.68,0.56,0.64,1.02,0.70,0.65,0.57,0.95,0.67,0.57,0.67,0.91,0.86,0.62,0.66,0.97,1.00,0.80,1.11,1.02,0.94,0.58,0.59,1.02,1.08,0.31,0.42,1.01,0.54,0.69,0.65,1.20,1.14
Dividend Per Share,0.340,0.360,0.360,0.360,0.360,0.380,0.380,0.380,0.380,0.390,0.390,0.390,0.390,0.400,0.400,0.400,0.400,0.420,0.420,0.420,0.420,0.430,0.430,0.430,0.430,0.440,0.440,0.440,0.440,0.450,0.450,0.450,0.450,0.470,0.470,0.470,0.470,0.480,0.480,0.480
Dividend Growth,9.68%,5.88%,5.88%,5.88%,5.88%,5.56%,5.56%,5.56%,5.56%,2.63%,2.63%,2.63%,2.63%,2.56%,2.56%,2.56%,2.56%,5.00%,5.00%,5.00%,5.00%,2.38%,2.38%,2.38%,2.38%,2.33%,2.33%,2.33%,2.33%,2.27%,2.27%,2.27%,2.27%,4.44%,4.44%,4.44%,4.44%,2.13%,2.13%,2.13%
Gross Margin,58.36%,58.64%,58.42%,58.64%,58.77%,58.21%,58.69%,58.81%,59.76%,59.92%,60.10%,60.39%,60.31%,60.12%,59.96%,59.82%,60.17%,59.21%,59.01%,59.12%,58.88%,59.70%,58.96%,60.12%,60.17%,60.79%,61.16%,61.12%,60.70%,60.00%,59.42%,58.12%,58.47%,56.96%,57.19%,55.61%,56.86%,57.80%,58.54%,59.60%
Operating Margin,14.66%,22.52%,21.65%,23.57%,21.13%,22.92%,28.41%,-3.57%,23.05%,24.55%,27.70%,28.84%,24.24%,22.95%,24.08%,24.67%,24.56%,24.34%,22.73%,23.38%,22.63%,22.97%,21.79%,23.19%,23.24%,24.28%,24.51%,22.41%,23.11%,23.38%,21.91%,8.29%,19.55%,19.71%,21.26%,4.36%,19.06%,20.20%,20.94%,21.66%
Profit Margin,8.97%,14.29%,12.38%,14.88%,13.32%,14.12%,18.15%,-11.75%,14.17%,15.60%,18.15%,16.29%,15.15%,13.70%,15.27%,8.30%,15.84%,16.39%,13.60%,15.90%,14.42%,15.16%,14.71%,16.01%,17.45%,16.29%,16.81%,14.96%,15.68%,16.50%,14.36%,3.36%,12.71%,13.45%,13.87%,0.11%,7.80%,10.41%,14.40%,14.51%
Free Cash Flow Margin,15.08%,9.72%,18.82%,15.21%,14.86%,8.31%,17.65%,15.62%,13.29%,14.88%,23.61%,16.74%,15.15%,13.23%,21.06%,15.11%,12.44%,15.00%,20.60%,19.60%,13.75%,14.72%,21.23%,21.44%,16.74%,24.35%,21.00%,18.55%,11.30%,11.67%,19.42%,20.74%,6.00%,7.81%,18.88%,9.76%,11.99%,11.16%,20.16%,18.97%
Effective Tax Rate,33.45%,33.26%,40.18%,34.10%,33.17%,35.07%,33.21%,-,33.21%,31.90%,29.94%,33.55%,30.57%,33.92%,29.17%,62.70%,27.95%,25.06%,33.03%,23.77%,27.65%,25.92%,22.42%,22.62%,17.05%,25.38%,24.13%,23.79%,25.16%,23.17%,21.34%,47.89%,25.57%,25.09%,25.36%,94.68%,28.32%,41.29%,22.79%,24.10%
EBITDA,698,"1,048","1,024","1,070",933,"1,001","1,204",-64,932,"1,015","1,141","1,047",953,934,"1,012","1,015","1,044","1,014",944,958,942,957,910,996,"1,031","1,019","1,090","1,045","1,076","1,077","1,044",449,916,974,"1,002",284,701,"1,058","1,119","1,158"
EBITDA Margin,16.14%,24.08%,23.38%,25.35%,22.92%,24.62%,30.11%,-1.64%,24.77%,26.40%,29.51%,28.14%,25.33%,24.41%,25.47%,26.08%,26.09%,26.09%,24.55%,25.14%,24.25%,24.75%,23.17%,24.81%,25.16%,26.15%,26.25%,24.17%,24.77%,25.28%,23.65%,10.20%,20.82%,21.72%,22.49%,6.14%,14.70%,21.94%,22.77%,23.39%
Depreciation & Amortization,108,107,114,113,114,111,112,112,106,109,114,114,109,117,128,121,129,129,127,126,128,128,130,133,133,133,134,139,137,137,140,142,138,138,134,135,128,145,144,150
EBIT,590,941,910,957,819,890,"1,092",-176,826,906,"1,027",933,844,817,884,894,915,885,817,832,814,829,780,863,898,886,956,906,939,940,904,307,778,836,868,149,573,913,975,"1,008"
EBIT Margin,13.64%,21.62%,20.78%,22.67%,20.12%,21.89%,27.31%,-4.51%,21.96%,23.56%,26.56%,25.07%,22.43%,21.35%,22.24%,22.97%,22.86%,22.77%,21.25%,21.83%,20.96%,21.44%,19.86%,21.49%,21.92%,22.74%,23.02%,20.95%,21.62%,22.07%,20.48%,6.97%,17.69%,18.64%,19.48%,3.22%,12.01%,18.93%,19.84%,20.36%
