,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,106","1,399","1,411","1,319","1,065","1,297","1,544","1,288","2,061","1,233","1,117","1,032",874.5,848.2,992.8,996.8,"2,342","1,254","1,307","1,254","1,274","1,490","1,749","1,867","2,000","2,138","2,203","2,208","1,651","2,746","2,028","2,041","1,251","1,182","1,430","1,537","1,526","1,402","1,425","1,627"
Cash & Cash Equivalents,"1,106","1,399","1,411","1,319","1,065","1,297","1,544","1,288","2,061","1,233","1,117","1,032",874.5,848.2,992.8,996.8,"2,342","1,254","1,307","1,254","1,274","1,490","1,749","1,867","2,000","2,138","2,203","2,208","1,651","2,746","2,028","2,041","1,251","1,182","1,430","1,537","1,526","1,402","1,425","1,627"
Cash Growth,-31.08%,10.11%,9.68%,-23.21%,-3.68%,-7.25%,9.40%,-2.30%,93.47%,-4.99%,-27.68%,-19.89%,-57.57%,-31.19%,-11.09%,-3.41%,167.81%,47.81%,31.61%,25.80%,-45.59%,18.88%,33.88%,48.89%,56.95%,43.42%,25.94%,18.24%,-17.43%,28.47%,-7.95%,-7.56%,-24.25%,-56.96%,-29.49%,-24.70%,21.96%,18.59%,-0.31%,5.90%
Receivables,"6,954","7,297","7,490","8,700","8,779","8,803","8,554","8,731","10,021","9,946","10,373","10,301","10,113","10,290","11,865","11,028","10,527","12,491","12,858","10,810","10,757","10,908","11,278","11,286","11,176","11,057","11,373","8,154","8,452","8,402","8,838","8,124","8,336","8,472","9,851","9,406","8,987","8,979","9,094","8,915"
"Property, Plant & Equipment",255.51,262.12,274.42,277.65,286.19,289.42,286.75,298.41,312.32,327.86,337.1,343.6,348.8,355.5,358.4,347.6,355.2,370.6,381.7,392.5,409.8,419.2,418.8,433.7,438.1,450.1,468.4,446.1,469.1,495.2,529,561.4,585.3,608.8,617.6,645.1,671.2,642.7,664.4,685.8
Goodwill and Intangibles,"1,131","1,175","1,186","1,223","1,160","1,175","1,142","1,111","1,114","1,085","1,103","1,071","1,225","1,222","1,223","1,206","1,199","3,034","2,955","2,944","2,938","2,902","2,879","2,884","2,857","3,024","2,908","3,286","3,259","3,243","3,218","3,291","3,265","3,234","3,178","3,242","3,219","3,215","3,195","3,176"
Total Assets,"29,668","30,617","30,673","31,562","30,800","30,842","30,586","30,036","30,287","29,804","30,284","29,709","29,568","30,059","32,405","31,843","32,428","42,361","43,443","41,089","42,237","43,140","43,752","44,291","43,423","44,233","43,583","44,650","44,411","45,995","33,625","33,921","33,023","31,729","33,246","33,117","32,915","33,105","33,209","33,635"
Accounts Payable,"5,664","6,087","6,079","7,019","6,581","6,691","6,826","6,473","5,633","5,644","5,906","5,768","5,503","5,599","7,708","6,339","5,522","6,746","6,596","5,724","5,868","6,090","6,365","6,345","5,863","5,925","6,243","5,309","4,988","5,394","5,526","5,788","5,284","5,181","6,681","6,082","5,827","5,658","5,604","5,755"
Deferred Revenue,"6,611","6,691","6,784","6,530","6,259","6,430","6,449","6,424","6,309","6,298","6,443","6,627","6,602","6,718","6,963","7,039","7,085","14,505","15,497","15,648","15,639","15,935","16,383","16,604","16,674","16,557","17,117","17,293","17,301","17,948","18,457","18,624","18,703","19,220","19,555","19,802","19,672","19,931","20,120","20,110"
Total Liabilities,"24,572","25,267","25,331","26,381","25,672","26,014","25,902","25,512","25,723","25,196","25,779","25,611","25,409","25,834","28,267","27,562","27,927","37,028","38,203","35,955","36,765","37,379","38,061","38,609","38,037","38,249","37,643","38,695","38,585","40,086","27,880","28,457","28,002","27,269","29,147","28,889","28,519","28,619","28,718","28,826"
