,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,448","2,608","2,702","2,623","2,599","2,645","2,534","2,548","2,148","1,798","1,834","1,752","1,552","1,601","1,586","1,677","1,639","1,832","2,270","2,317","2,436","2,546","2,499","2,089","2,449","2,352","2,377","2,420","2,433","2,542","2,638","2,575","2,483","2,510","2,548","2,653","2,643","2,732","2,774","2,983"
Revenue Growth (YoY),13.84%,16.55%,19.65%,9.25%,6.14%,1.41%,-6.23%,-2.85%,-17.36%,-32.03%,-27.62%,-31.22%,-27.75%,-10.97%,-13.51%,-4.33%,5.61%,14.45%,43.11%,38.20%,48.64%,38.97%,10.09%,-9.85%,0.54%,-7.60%,-4.91%,15.87%,-0.66%,8.09%,10.99%,6.39%,2.06%,-1.28%,-3.41%,3.03%,6.45%,8.84%,8.88%,12.45%
Cost of Revenue,"1,008","1,150","1,124","1,124","1,211","1,268","1,254","1,010",543.8,400.8,435.2,428.7,358,416.4,682.2,414,414.6,490.6,680.9,756.5,614.7,687,705.2,378.8,535.2,523.6,638.5,577.9,528.7,535.2,617.4,517.7,490,600,670.5,599.3,645.6,632.5,644.6,599.1
Gross Profit,"1,440","1,458","1,579","1,499","1,388","1,377","1,280","1,538","1,604","1,397","1,399","1,324","1,194","1,184",904.2,"1,263","1,224","1,341","1,589","1,561","1,821","1,859","1,794","1,710","1,914","1,828","1,738","1,842","1,904","2,007","2,020","2,057","1,993","1,910","1,877","2,054","1,997","2,099","2,130","2,384"
"Selling, General & Admin","1,188","1,251","1,340","1,395","1,291","1,323","1,298","1,414","1,252","1,146","1,164","1,232",965.8,993,999.6,"1,092","1,066","1,237","1,487","1,491","1,577","1,640","1,634","1,573","1,788","1,592","1,600","1,659","1,682","1,739","1,784","1,872","1,791","1,812","1,843","1,922","1,823","1,868","1,874","2,131"
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9.2,121.1,32.5,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0
Operating Expenses,"1,188","1,251","1,340","1,395","1,291","1,323","1,298","1,414","1,252","1,146","1,164","1,232",965.8,993,999.6,"1,092","1,066","1,237","1,487","1,491","1,577","1,649","1,755","1,606","1,788","1,592","1,600","1,659","1,682","1,739","1,784","1,872","1,791","1,812","1,843","1,929","1,823","1,868","1,874","2,131"
Operating Income,252.32,207.56,238.53,104.12,96.97,53.8,-18.47,124,352.1,250.7,234.9,91.5,227.7,191.1,-95.4,170.6,158,104.3,102.3,69.2,243.5,209.8,39,104.4,125.6,236,138,183,221.5,268.5,236.4,185.7,202.1,98,34.8,124.2,174,231.5,255.8,253.4
Interest Expense / Income,17.07,13.78,13.78,13.78,13.78,13.78,13.78,13.77,14.5,15.2,14,13.9,12.6,12.4,12.2,12.3,21.5,26,26.5,26.3,26.5,26.5,32.2,25.4,25.5,26.7,25.5,26.8,28.4,28.8,27.5,27.1,26.9,27.2,26.3,27.9,27,27.2,27,26.8
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,1.6,2.9,-1.5,33,-79.2,-6.1,-13.4,118.2,-20.1,-14.5,-18.7,-708.1,3.1,-,0.9,-,-,-0.1,-,-,-
