,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"190,498","173,231","179,992","151,908","151,614","152,757","135,139","127,544","139,245","138,928","144,874","150,533","156,891","137,496","128,908","135,596","135,048","122,221","133,281","97,944","121,875","118,521","123,172","113,682","94,172","102,690","103,685","107,415","113,849","125,425","119,153","120,053","116,929","127,283","107,416","127,618","118,964","121,754","128,066","149,599","171,338"
Market Cap Growth,-15.76%,-13.95%,-6.80%,-21.01%,-20.41%,-11.82%,-24.92%,-16.04%,-8.16%,-9.05%,7.20%,18.02%,12.67%,-1.03%,-11.02%,-9.92%,-13.92%,-11.11%,3.39%,-27.77%,-9.75%,-3.03%,-7.59%,16.07%,-22.73%,-13.36%,-15.82%,-5.51%,20.89%,22.14%,14.92%,11.77%,2.71%,1.48%,-9.85%,6.30%,1.74%,-4.34%,19.22%,17.22%,-
Enterprise Value,"225,069","209,986","216,128","184,236","181,645","183,032","165,319","159,747","170,448","173,436","178,318","184,875","189,576","171,473","163,619","170,448","169,486","156,977","168,639","132,377","159,621","151,426","184,579","173,668","152,407","160,414","159,677","160,672","164,438","177,864","170,676","168,543","164,542","173,624","153,426","173,745","171,303","172,664","179,334","196,466","217,832"
PE Ratio,19.98,10.47,2499.89,6.93,16.29,11.07,11.45,7.14,17.29,13.87,12.69,8.36,22.41,14.75,11.82,-32.16,20.11,12.71,12.37,12.54,19.15,11.86,18.42,7.75,20.04,18.86,15.27,19.80,29.80,23.67,26.36,12.86,39.88,22.86,-8.36,11.77,32.08,19.23,18.79,11.37,23.11
PS Ratio,1.93,1.76,1.86,1.63,1.68,1.76,1.61,1.56,1.72,1.73,1.81,1.88,1.98,1.75,1.64,1.71,1.69,1.51,1.66,1.23,1.55,1.52,1.60,1.47,1.23,1.36,1.38,1.46,1.54,1.69,1.60,2.09,2.17,2.51,2.28,2.11,1.96,2.01,2.09,2.42,2.77
PB Ratio,11.47,9.97,12.63,12.80,12.49,11.16,10.17,8.94,9.33,8.83,8.52,8.25,8.56,7.46,6.57,7.71,7.43,6.60,6.74,5.83,7.39,6.72,6.86,5.45,4.71,5.00,4.89,5.22,5.32,5.72,5.36,6.35,6.14,6.56,5.35,5.82,5.51,5.48,5.55,6.64,7.60
P/FCF Ratio,14.77,13.02,13.58,11.73,11.44,11.27,9.58,9.59,9.16,9.47,9.84,11.84,13.94,11.95,11.79,10.11,9.66,9.73,10.21,8.49,10.18,8.99,9.60,9.17,7.85,8.31,8.05,7.09,7.21,8.44,8.84,11.53,13.14,16.34,14.98,14.88,13.19,11.77,10.98,11.78,13.49
P/OCF Ratio,11.34,10.07,10.40,8.99,8.81,8.73,7.59,7.50,7.33,7.49,7.81,9.14,10.58,9.26,9.07,8.11,7.77,7.54,7.90,6.42,7.91,7.38,7.98,7.70,6.50,6.79,6.57,5.90,6.11,7.09,7.40,9.38,10.51,12.95,11.92,12.23,10.85,9.92,9.53,10.74,12.30
Debt / Equity Ratio,2.65,2.67,3.21,3.44,3.20,2.83,2.98,2.80,3.05,2.83,2.50,2.31,2.33,2.48,2.32,2.66,2.55,2.46,2.37,2.73,3.33,4.44,3.98,3.27,3.47,3.39,3.32,3.23,2.86,2.72,2.65,2.92,3.02,2.75,2.68,2.46,2.85,2.72,2.54,2.66,2.66
Quick Ratio,0.96,0.94,0.89,1.02,1.03,1.03,1.03,1.07,1.20,1.11,1.02,1.04,1.00,1.09,1.22,1.18,1.18,1.13,1.13,1.11,1.18,1.68,0.91,0.87,0.80,0.87,0.88,0.82,0.74,0.65,0.63,0.68,0.72,0.68,0.74,0.76,0.99,0.90,0.74,0.61,0.61
Current Ratio,1.17,1.14,1.11,1.25,1.30,1.27,1.25,1.24,1.37,1.30,1.20,1.21,1.18,1.25,1.41,1.33,1.37,1.32,1.31,1.29,1.36,1.83,1.09,1.02,0.96,1.04,1.05,0.98,0.93,0.84,0.84,0.88,0.92,0.88,0.95,0.92,1.16,1.06,0.91,0.96,0.96
Asset Turnover,Upgrade,0.18,0.20,0.19,0.21,0.17,0.18,0.18,0.20,0.16,0.17,0.17,0.19,0.15,0.16,0.16,0.18,0.15,0.16,0.15,0.18,0.14,0.12,0.12,0.14,0.11,0.12,0.11,0.13,0.12,0.13,0.12,0.02,0.11,0.12,0.11,0.13,0.11,0.12,0.11,0.13
Interest Coverage,28.71,37.19,35.60,49.72,27.40,34.91,30.17,40.05,10.41,19.63,20.54,31.87,11.47,16.46,17.83,28.37,9.89,18.89,17.51,24.99,9.05,6.86,3.63,12.05,1.41,6.42,6.49,6.18,5.52,7.64,6.30,10.47,3.00,6.80,-14.26,11.58,3.88,5.73,4.16,8.11,8.11
Return on Equity (ROE),Upgrade,95.36%,96.37%,89.26%,101.31%,98.56%,82.42%,106.89%,92.48%,86.26%,75.83%,69.57%,65.07%,63.34%,62.08%,57.61%,32.70%,31.28%,31.07%,28.93%,51.97%,52.43%,49.50%,42.96%,45.25%,45.07%,38.33%,37.26%,27.14%,25.10%,24.30%,21.44%,30.38%,28.98%,28.79%,6.20%,7.39%,8.41%,9.04%,30.00%,33.29%
Return on Assets (ROA),Upgrade,12.91%,13.47%,10.70%,10.23%,10.68%,10.00%,13.08%,11.94%,10.83%,10.11%,10.24%,10.11%,9.88%,9.49%,9.30%,4.59%,4.54%,4.73%,4.69%,7.07%,6.60%,5.65%,5.16%,6.20%,5.88%,5.11%,5.13%,3.58%,3.61%,3.63%,3.30%,4.35%,4.14%,4.38%,0.99%,1.27%,1.36%,1.52%,5.35%,5.55%
Return on Capital (ROIC),Upgrade,26.21%,26.22%,27.13%,27.59%,28.46%,26.38%,24.82%,24.20%,22.67%,21.66%,21.85%,21.58%,19.57%,18.06%,17.47%,8.98%,9.74%,10.63%,10.71%,16.56%,13.41%,9.27%,8.51%,10.57%,9.23%,8.75%,8.87%,7.04%,8.85%,8.98%,8.57%,10.48%,9.29%,9.62%,1.66%,2.16%,2.29%,2.55%,9.66%,9.23%
