,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,953,897,838,699,610,410,661,750,450,419,651,544,425,367,310,261,364,307,327,288,158,140,239,137,142,"2,273","4,930","3,546",985,778,371,907,581,"2,536","2,093",786,462,703,"1,242","1,491"
Cash & Cash Equivalents,953,897,838,699,610,410,661,750,450,419,651,544,425,367,310,261,364,307,327,288,158,140,239,137,142,"2,273","4,930","3,546",985,778,371,907,581,"2,536","2,093",786,462,703,"1,242","1,491"
Cash Growth,75.51%,-42.02%,-21.31%,-37.03%,-35.99%,-54.29%,-21.12%,7.30%,-26.23%,2.20%,-1.51%,-27.47%,-5.56%,-12.41%,-52.38%,-52.02%,-14.35%,-16.35%,5.48%,10.34%,-56.59%,-54.40%,-26.91%,-52.43%,-10.13%,1523.57%,1962.76%,2488.32%,593.66%,-65.77%,-92.47%,-74.42%,-41.02%,225.96%,464.15%,-13.34%,-20.48%,-72.28%,-40.66%,89.69%
Receivables,"1,540","1,438","1,281","1,400","1,620","1,456","1,327","1,378","1,665","1,470","1,332","1,436","1,781","1,679","1,703","1,924","2,219","2,410","2,115","2,388","2,216","2,260","1,975","2,183","2,490","2,247","2,122","2,148","2,781","2,688","2,567","2,600","3,129","2,866","2,808","2,240","3,374","3,153","2,485","2,479"
Inventory,287,197,267,472,396,255,266,416,298,231,270,302,258,210,239,296,307,285,288,345,258,189,214,270,277,217,267,309,308,274,339,371,389,352,377,506,403,315,383,451
Other Current Assets,"1,217","1,692","1,809","1,843","1,558","1,535","1,252","1,062",478,763,"1,088",642,646,697,515,397,451,392,"2,217","2,024","1,013",673,355,"1,076",430,687,321,391,437,460,483,715,276,747,624,933,"1,673","1,033",737,889
Total Current Assets,"3,997","4,224","4,195","4,414","4,184","3,656","3,506","3,606","2,891","2,883","3,341","2,924","3,110","2,953","2,767","2,878","3,341","3,394","4,947","5,045","3,645","3,262","2,783","3,666","3,339","5,424","7,640","6,394","4,511","4,200","3,760","4,593","4,375","6,501","5,902","4,465","5,912","5,204","4,847","5,310"
"Property, Plant & Equipment","25,460","25,452","26,012","26,409","25,902","26,236","26,693","27,314","28,039","28,433","29,495","31,487","32,931","33,492","34,561","35,384","36,503","37,025","34,916","35,498","34,439","35,310","35,882","36,115","37,043","37,659","38,523","39,347","40,546","41,509","42,429","43,257","44,488","45,197","45,982","47,104","48,437","50,444","52,200","53,893"
Long-Term Investments,"2,609","2,689","2,865","2,884","3,979","3,922","4,074","3,905","3,968","3,809","3,370","2,908","3,123","3,182","3,163","3,169","3,560","12,783","13,005","13,156","12,946","13,075","14,056","14,270","14,704","14,821","15,017","14,474","14,847","15,072","15,072","14,961","15,484","15,736","15,956","16,250","16,518","16,600","16,878","17,183"
Goodwill and Intangibles,"1,450","1,422","1,421","1,369","1,346","1,315","1,295","1,254","1,223","1,251","1,185","2,547","2,912","2,924","2,920","2,930","2,993","3,002","2,592","2,592","1,826","1,824","1,821","1,818","1,815","1,813","1,810","1,807","1,804","1,999","1,984","1,978","1,972","1,965","1,959","1,952","1,946","1,939","1,933","1,926"
Other Long-Term Assets,"3,728","3,697","3,814","3,906","4,240","4,422","4,438","4,487","5,029","5,459","5,484","5,660","5,710","5,733","5,965","5,768","4,057","4,281","4,447","4,314","7,782","8,147","8,185","8,716","8,764","8,576","5,395","5,200","4,915","5,041","5,363","5,683","5,726","5,523","5,783","5,792","5,761","6,362","6,869","7,423"
Total Long-Term Assets,"33,247","33,260","34,112","34,568","35,467","35,895","36,500","36,960","38,259","38,952","39,534","42,602","44,676","45,331","46,609","47,251","47,113","57,091","54,960","55,560","56,993","58,356","59,944","60,919","62,326","62,869","60,745","60,828","62,112","63,621","64,848","65,879","67,670","68,421","69,680","71,098","72,662","75,345","77,880","80,425"
Total Assets,"37,244","37,484","38,307","38,982","39,651","39,551","40,006","40,566","41,150","41,835","42,875","45,526","47,786","48,284","49,376","50,129","50,454","60,485","59,907","60,605","60,638","61,618","62,727","64,585","65,665","68,293","68,385","67,222","66,623","67,821","68,608","70,472","72,045","74,922","75,582","75,563","78,574","80,549","82,727","85,735"
Accounts Payable,"1,486","1,522","1,431","1,609","1,637","1,388","1,314","1,577","1,592","1,530","1,563","1,664","1,806","1,487","1,517","1,729","1,907","1,740","1,752","1,913","1,825","1,699","1,737","1,697","2,128","2,020","2,262","2,132","2,343","2,390","2,351","2,499","2,699","2,446","2,710","3,087","3,191","3,391","2,962","3,495"
Current Debt,"1,692","1,181","1,433","1,497","2,202","1,272","2,011","2,265","1,529","2,243","2,684","3,773","2,692","2,893","3,113","3,921","2,967","5,536","4,816","4,361","3,668","4,675","4,551","5,211","5,031","7,821","5,428","3,662","2,425","2,322","2,773","6,062","3,577","2,479","1,258","2,755","4,371","4,257","3,436","2,951"
Other Current Liabilities,"1,191","1,172","1,018","1,186","1,230","1,110","1,074","1,276","1,491","1,359","1,433","1,357","1,429","1,432","1,433","1,544","1,761","1,833","2,034","2,217","2,030","2,238","1,889","2,590","1,991","2,336","1,905","1,841","2,071","2,163","2,188","4,383","3,759","4,075","3,582","1,994","2,337","1,982","2,053","2,319"
Total Current Liabilities,"4,369","3,875","3,882","4,292","5,069","3,770","4,399","5,118","4,612","5,132","5,680","6,794","5,927","5,812","6,063","7,194","6,635","9,109","8,602","8,491","7,523","8,612","8,177","9,498","9,150","12,177","9,595","7,635","6,839","6,875","7,312","12,944","10,035","9,000","7,550","7,836","9,899","9,630","8,451","8,765"
Long-Term Debt,"11,253","11,700","12,323","12,437","12,086","13,012","12,626","12,527","13,134","12,975","13,178","13,522","14,429","14,409","15,000","14,803","16,445","20,863","21,278","21,335","20,903","19,738","21,199","20,995","20,785","20,198","20,535","21,770","21,781","22,023","22,090","20,042","21,068","24,416","24,661","23,830","24,548","25,206","27,521","27,703"
Other Long-Term Liabilities,"9,772","10,020","10,051","10,096","10,396","10,488","10,506","10,525","10,825","11,004","11,454","12,019","12,189","12,494","12,708","12,630","12,234","12,208","11,663","11,668","12,964","13,798","13,917","13,541","13,925","13,803","12,869","12,961","13,069","13,315","13,514","12,882","13,523","13,946","14,318","14,608","14,871","15,468","15,741","16,009"
Total Long-Term Liabilities,"21,025","21,720","22,374","22,533","22,482","23,500","23,132","23,052","23,959","23,979","24,632","25,541","26,618","26,903","27,708","27,433","28,679","33,071","32,941","33,003","33,867","33,536","35,116","34,536","34,710","34,001","33,404","34,731","34,850","35,338","35,604","32,924","34,591","38,362","38,979","38,438","39,419","40,674","43,262","43,712"
Total Liabilities,"25,394","25,595","26,256","26,825","27,551","27,270","27,531","28,170","28,571","29,111","30,312","32,335","32,545","32,715","33,771","34,627","35,314","42,180","41,543","41,494","41,390","42,148","43,293","44,034","43,860","46,178","42,999","42,366","41,689","42,213","42,916","45,868","44,626","47,362","46,529","46,274","49,318","50,304","51,713","52,477"
Total Debt,"12,945","12,881","13,756","13,934","14,288","14,284","14,637","14,792","14,663","15,218","15,862","17,295","17,121","17,302","18,113","18,724","19,412","26,399","26,094","25,696","24,571","24,413","25,750","26,206","25,816","28,019","25,963","25,432","24,206","24,345","24,863","26,104","24,645","26,895","25,919","26,585","28,919","29,463","30,957","30,654"
Debt Growth,0.41%,0.45%,9.35%,12.00%,10.37%,10.89%,6.40%,6.16%,2.62%,6.54%,8.37%,16.92%,16.76%,13.69%,14.19%,8.26%,13.38%,52.58%,44.06%,37.24%,26.58%,-7.52%,-1.32%,1.98%,5.07%,14.77%,0.83%,-2.95%,-6.24%,-13.11%,-4.24%,2.64%,1.81%,10.47%,4.25%,1.84%,17.34%,9.55%,19.44%,15.31%
Common Stock,"2,409","2,401","2,448","2,499","2,484","2,514","2,555","2,587","2,621","2,642","2,681","2,684","2,982","3,008","3,046","3,088","3,149","6,129","6,972","7,744","7,798","7,826","7,863","8,632","9,738","9,730","10,637","10,181","10,200","10,184","11,604","11,680","12,751","12,545","13,010","13,027","13,049","13,053","12,933","12,927"
Retained Earnings,"8,827","8,912","9,019","9,205","9,339","9,603","9,724","9,799","9,994","10,125","9,952","10,527","10,717","10,952","11,004","10,855","10,147","10,260","9,455","9,485","10,104","10,337","10,425","10,966","11,130","11,577","13,511","13,560","13,673","14,214","14,291","13,292","13,548","13,798","13,998","14,123","14,201","14,796","15,024","15,371"
Comprehensive Income,-228,-273,-273,-371,-497,-613,-596,-761,-806,-821,-852,-865,-748,-696,-718,-678,-626,-545,-601,-612,-764,-817,-848,-978,-939,"-1,190",-542,-513,-500,-399,-444,-418,-318,-229,-167,-120,-135,-182,-121,-60
Shareholders' Equity,"11,008","11,040","11,194","11,333","11,326","11,504","11,683","11,625","11,809","11,946","11,781","12,346","12,951","13,264","13,332","13,265","12,670","15,844","15,826","16,617","17,138","17,346","17,440","18,620","19,929","20,117","23,606","23,228","23,373","23,999","25,451","24,554","25,981","26,114","26,841","27,030","27,115","27,667","27,836","28,238"
Net Cash / Debt,"-11,992","-11,984","-12,918","-13,235","-13,678","-13,874","-13,976","-14,042","-14,213","-14,799","-15,211","-16,751","-16,696","-16,935","-17,803","-18,463","-19,048","-26,092","-25,767","-25,408","-24,413","-24,273","-25,511","-26,069","-25,674","-25,746","-21,033","-21,886","-23,221","-23,567","-24,492","-25,197","-24,064","-24,359","-23,826","-25,799","-28,457","-28,760","-29,715","-29,163"
Net Cash Per Share,-23.87,-24.00,-25.83,-26.39,-27.16,-27.61,-27.79,-27.97,-28.23,-29.42,-30.18,-33.18,-33.57,-33.57,-35.21,-36.44,-38.06,-50.28,-48.46,-46.04,-43.36,-43.78,-45.62,-44.07,-44.46,-41.01,-35.75,-37.66,-40.01,-38.20,-39.68,-39.48,-37.65,-38.37,-37.72,-40.81,-45.01,-45.49,-47.01,-46.12
Working Capital,-372,349,313,122,-885,-114,-893,"-1,512","-1,721","-2,249","-2,339","-3,870","-2,817","-2,859","-3,296","-4,316","-3,294","-5,715","-3,655","-3,446","-3,878","-5,350","-5,394","-5,832","-5,811","-6,753","-1,955","-1,241","-2,328","-2,675","-3,552","-8,351","-5,660","-2,499","-1,648","-3,371","-3,987","-4,426","-3,604","-3,455"
Book Value Per Share,22.52,22.50,22.78,23.02,22.98,23.22,23.54,23.40,23.74,23.92,23.55,24.65,25.84,26.41,26.51,26.35,25.15,30.71,29.77,30.33,31.23,31.58,31.71,33.57,35.02,34.35,40.27,40.12,40.44,39.88,41.34,38.47,40.73,41.27,42.63,42.94,43.08,43.93,44.18,44.82
