,2014-03-29,2014-06-28,2014-09-30,2014-12-27,2015-03-28,2015-06-27,2015-09-30,2016-01-02,2016-04-02,2016-07-02,2016-09-30,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-30,2018-12-29,2019-03-30,2019-06-29,2019-09-30,2019-12-28,2020-03-28,2020-06-27,2020-09-30,2021-01-02,2021-04-03,2021-07-03,2021-09-30,2022-01-01,2022-04-02,2022-07-02,2022-09-30,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Cash & Equivalents,475.69,729.13,819.55,"1,012",392.52,915.35,714.03,805.29,612.02,"1,667","1,587",972.36,985.39,970.56,650.56,857.86,"1,011","1,853","2,073","2,337","2,829","2,717","1,467","4,194","2,668","4,549","4,717","4,907","4,072","4,529","4,787","4,813","4,216","3,808","3,001","3,288","4,518","3,071","3,472","4,135"
Cash & Cash Equivalents,475.69,729.13,819.55,"1,012",392.52,915.35,714.03,805.29,612.02,"1,667","1,587",972.36,985.39,970.56,650.56,857.86,"1,011","1,853","2,073","2,337","2,829","2,717","1,467","4,194","2,668","4,549","4,717","4,907","4,072","4,529","4,787","4,813","4,216","3,808","3,001","3,288","4,518","3,071","3,472","4,135"
Cash Growth,-30.05%,170.88%,45.12%,146.18%,-17.48%,25.54%,-12.87%,-20.40%,55.92%,82.08%,122.26%,20.75%,61.01%,-41.77%,-59.01%,-11.78%,2.60%,90.96%,218.65%,172.46%,179.81%,46.59%,-29.23%,79.44%,-5.69%,67.44%,221.54%,17.00%,52.62%,-0.44%,1.48%,-1.92%,3.54%,-15.92%,-37.31%,-31.69%,7.16%,-19.35%,15.69%,25.76%
Receivables,342.38,353.32,351.31,333.51,419.64,419.96,444.07,427.27,480.58,525.82,576.34,512.78,573.95,606.01,636.13,556.74,644.99,658.17,704.31,657.68,"1,141","1,162","1,068","1,025",999,726,720,627,682,694,791,673,794,883,967,860,"1,018","1,159","1,230","1,145"
Inventory,458.46,461.63,459.07,470.85,553.06,574.19,591.4,599.31,634.13,706.07,724.01,715.38,725.03,743.58,730.68,743.87,767.23,815.25,805.29,838.71,"1,453","1,414","1,233","1,294","1,313","1,344","1,283","1,284","1,240","1,225","1,185","1,215","1,242","1,320","1,332","1,439","1,529","1,603","1,616","1,708"
Other Current Assets,51.48,80.69,59.65,60.37,102.11,120,37.08,28.91,31.28,33.56,43.35,34.89,36.06,66.89,116.18,112.86,46.88,58.61,74.67,92.91,172.33,118.1,"1,097",139,220,152,240,256,364,275,267,270,312,297,349,342,391,419,420,408
Total Current Assets,"1,328","1,625","1,690","1,876","1,467","2,029","1,787","1,861","1,758","2,932","2,931","2,235","2,320","2,387","2,134","2,271","2,470","3,385","3,657","3,927","5,596","5,411","4,865","6,652","5,200","6,771","6,960","7,074","6,358","6,723","7,030","6,971","6,564","6,308","5,649","5,929","7,456","6,252","6,738","7,396"
"Property, Plant & Equipment",208.71,209.35,212.11,211.82,232.34,250.92,260.68,268.03,275.85,283.91,310.58,314.56,319.4,326.33,324.92,327.25,352.46,380.48,388.33,395.97,737.6,745.54,757,753,748,744,752,777,790,777,770,794,810,814,807,864,872,983,"1,255","1,335"
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.81,0,0,0,0,26.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,"4,779","4,768","4,742","4,716","5,420","5,967","6,226","6,171","6,291","7,315","7,444","7,423","7,488","7,553","7,463","7,449","7,459","7,924","8,012","8,001","11,339","11,419","10,564","10,583","10,515","10,492","10,499","10,531","11,439","11,429","11,359","11,320","11,253","11,499","11,391","11,469","11,468","12,086","11,735","11,769"
Other Long-Term Assets,83.34,109.08,112.93,109.06,106.6,102.81,30.59,30.23,34.66,39.61,41.21,64.57,59.25,49.85,38.18,65.02,113,114.28,140.15,39.18,125.26,127.19,69,168,172,172,184,175,152,160,156,157,214,198,260,227,212,234,242,185
Total Long-Term Assets,"5,071","5,086","5,067","5,037","5,759","6,321","6,517","6,469","6,601","7,638","7,796","7,802","7,867","7,929","7,842","7,841","7,925","8,419","8,540","8,463","12,202","12,291","11,390","11,504","11,435","11,408","11,435","11,483","12,381","12,366","12,285","12,271","12,277","12,511","12,458","12,560","12,552","13,303","13,232","13,289"
Total Assets,"6,399","6,711","6,757","6,914","7,226","8,350","8,304","8,330","8,359","10,570","10,726","10,037","10,187","10,316","9,976","10,112","10,395","11,804","12,197","12,389","17,797","17,703","16,255","18,156","16,635","18,179","18,395","18,557","18,739","19,089","19,315","19,242","18,841","18,819","18,107","18,489","20,008","19,555","19,970","20,685"
Accounts Payable,95.15,94.78,115.74,92.71,120.66,129.05,142.82,113.61,125.93,135.08,156.08,129.51,139,147.08,148.76,145.05,151.71,155.94,173.6,176.01,318.59,310.45,276,265,266,231,218,197,214,206,227,212,238,248,279,271,292,292,305,288
Current Debt,31.05,239.3,239.3,239.3,239.3,244.2,243.22,243.26,243.36,252.6,252.42,264,263.97,264.07,369.04,368.92,368.98,375.75,375.34,375.51,747.97,380.81,430,430,629,629,625,626,626,626,626,426,429,427,426,428,"1,512",417,420,530
Other Current Liabilities,226.28,217.64,230.87,313.05,253.57,306.44,271.55,299.57,306.71,339.64,344.11,305.41,329.66,319.57,353.19,309.45,292.15,285.48,351.44,399.75,659.64,689.38,832,"2,655",761,791,773,740,740,804,810,740,634,669,721,709,718,824,854,"1,000"
Total Current Liabilities,352.48,551.72,585.91,645.05,613.52,679.69,657.59,656.44,676,727.32,752.6,698.92,732.64,730.72,870.99,823.42,812.84,817.17,900.38,951.27,"1,726","1,381","1,538","3,350","1,656","1,651","1,616","1,563","1,580","1,636","1,663","1,378","1,301","1,344","1,426","1,408","2,522","1,533","1,579","1,818"
