,2014-03-29,2014-06-28,2014-09-30,2014-12-27,2015-03-28,2015-06-27,2015-09-30,2016-01-02,2016-04-02,2016-07-02,2016-09-30,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-30,2018-12-29,2019-03-30,2019-06-29,2019-09-30,2019-12-28,2020-03-28,2020-06-27,2020-09-30,2021-01-02,2021-04-03,2021-07-03,2021-09-30,2022-01-01,2022-04-02,2022-07-02,2022-09-30,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Revenue,590.76,610.58,642.24,586.9,619.03,691.4,809.79,701.7,796.8,797.69,875.22,814.02,868.73,897.66,923.89,847.96,933.07,980.66,"1,049",993,"1,168","1,521","1,541","1,465","1,443","1,022","1,173","1,108","1,194","1,218","1,279","1,194","1,327","1,398","1,510","1,397","1,592","1,744","1,852","1,789"
Revenue Growth (YoY),26.88%,24.96%,18.99%,10.88%,4.79%,13.24%,26.09%,19.56%,28.72%,15.37%,8.08%,16.01%,9.03%,12.53%,5.56%,4.17%,7.41%,9.25%,13.58%,17.10%,25.18%,55.10%,46.86%,47.53%,23.54%,-32.81%,-23.88%,-24.37%,-17.26%,19.18%,9.04%,7.76%,11.14%,14.78%,18.06%,17.00%,19.97%,24.75%,22.65%,28.06%
Cost of Revenue,283.18,283.05,293.61,265.73,277.41,331.94,382.19,327.13,371.14,354.18,390.9,369.76,379.29,377.96,392.65,371.31,399,411.14,452.55,429,518,808,659,664,625,531,637,567,602,563,554,533,591,582,624,604,663,715,760,747
Gross Profit,307.58,327.53,348.63,321.17,341.62,359.46,427.6,374.57,425.66,443.52,484.32,444.26,489.44,519.7,531.24,476.65,534.07,569.52,596.76,564,650,713,882,801,818,491,536,541,592,655,725,661,736,816,886,793,929,"1,029","1,092","1,042"
"Selling, General & Admin",71.49,71.15,76.69,67.48,74.03,81.85,98.27,82.2,95.06,94.24,111.35,101.72,100.86,108.1,101.88,106.53,107.53,112.82,123.79,122,160,252,213,201,180,163,183,197,162,172,154,170,183,184,211,169,199,209,202,220
Other Operating Expenses,17.6,16.4,13.22,13.03,11.03,13.91,16.25,16.32,18.52,18.63,23.97,25.53,22.03,23.26,18.4,17.11,17.46,19.22,18.21,20,22,38,55,40,46,42,41,29,36,-32,36,36,33,33,27,34,35,37,34,35
Operating Expenses,89.09,87.55,89.91,80.51,85.06,95.76,114.52,98.53,113.59,112.87,135.32,127.25,122.89,131.36,120.28,123.64,124.98,132.04,142,142,182,290,268,241,226,205,224,226,198,140,190,206,216,217,238,203,234,246,236,255
Operating Income,218.49,239.98,258.72,240.67,256.56,263.7,313.08,276.04,312.08,330.64,349,317.01,366.55,388.33,410.96,353.01,409.09,437.48,454.76,422,468,423,614,560,592,286,312,315,394,515,535,455,520,599,648,590,695,783,856,787
Interest Expense / Income,82.29,87.61,96.93,98.94,99.89,106.8,113.16,111.98,111.29,120.81,139.77,146,147.84,152.14,156.6,160.93,161.27,167.58,173.22,172,202,241,245,248,252,262,267,267,268,263,261,264,266,269,277,286,295,291,292,300
Other Expense / Income,5.49,242.39,6.23,3.37,-,18.16,0.23,3,-,15.65,0.14,128.06,3.69,1.12,-58.39,54.5,6.2,4.51,1.28,-,1,-18,-28,-51,7,-9,-12,-5,-3,8,-14,-2,-6,19,9,4,3,24,13,-1
Pretax Income,130.72,-90.03,155.56,138.37,156.67,138.74,199.68,161.06,200.79,194.18,209.09,42.95,215.01,235.07,312.75,137.58,241.63,265.4,280.25,250,265,200,397,363,333,33,57,53,129,244,288,193,260,311,362,300,397,468,551,488
Income Tax,45.85,4.7,47.4,46.2,45.78,39.63,58.01,34.62,59.1,33.55,54.43,20.05,59.51,66.02,63.32,-121.05,45.35,48.15,51.55,54,63,55,50,59,14,39,-25,3,25,-73,79,30,61,73,96,72,93,117,136,106
Net Income,84.87,-94.73,108.16,92.17,110.89,99.11,141.67,126.44,141.68,160.62,154.67,22.9,155.51,169.05,249.43,258.63,196.28,217.25,228.7,196,202,145,347,304,319,-6,82,50,104,317,209,163,199,238,266,228,304,351,415,382
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.26,0,0,0,-0.15,24,0,0,87,185,0,0,0,73,0,0,0,46,0,0,40,38,0,0,0,101
Net Income Common,84.87,-94.73,108.16,92.17,110.89,99.11,141.67,126.44,141.68,160.62,154.67,22.9,155.51,169.05,90.17,258.63,196.28,217.25,228.85,172,202,145,260,119,319,-6,82,-23,104,317,209,117,199,238,226,190,304,351,415,281
Net Income Growth,24.92%,-,-,12.42%,30.66%,-,30.99%,37.19%,27.76%,62.06%,9.17%,-81.89%,9.76%,5.25%,-41.70%,1029.38%,26.22%,28.51%,153.79%,-33.49%,2.92%,-33.26%,13.61%,-30.81%,57.92%,-,-68.46%,-,-67.40%,-,154.88%,-,91.35%,-24.92%,8.13%,62.39%,52.76%,47.48%,83.63%,47.89%
Shares Outstanding (Basic),57,57,57,57,57,57,57,57,56,56,56,57,56,55,55,56,56,56,56,56,56,56,56,57,57,57,57,55,58,58,58,59,59,58,57,57,57,57,58,58
Shares Outstanding (Diluted),57,57,57,57,57,57,57,57,56,56,56,57,56,55,55,56,56,56,56,56,56,56,56,57,57,57,57,55,58,58,58,59,59,58,57,57,57,57,58,58
Shares Change,4.80%,4.89%,-0.30%,-0.70%,-0.81%,-0.98%,-0.23%,0.38%,-0.83%,-1.37%,-1.36%,-0.49%,-0.43%,-1.69%,-1.86%,-1.63%,-0.52%,1.29%,1.47%,1.26%,1.25%,1.26%,1.25%,1.95%,1.95%,1.78%,1.24%,-4.70%,1.74%,1.92%,2.46%,8.23%,0.86%,-0.68%,-2.91%,-3.55%,-3.06%,-1.38%,1.41%,1.05%
