,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"5,454","5,836","6,239","-4,987","5,819","5,897","5,573","-4,876","3,055","3,234","3,138","2,967","3,192","3,261","3,236","3,271","3,445","3,573","3,524","-3,764","3,541","1,818","1,794","1,734","1,634","1,253","1,134","1,238","1,209","1,195","1,283","1,285","1,324","1,393","1,433","1,513","1,603","1,648","1,658","1,731"
Revenue Growth (YoY),-6.50%,-0.22%,8.22%,-,6.69%,1.05%,-10.67%,-,-47.50%,-45.16%,-43.69%,-,4.48%,0.83%,3.12%,10.25%,7.93%,9.57%,8.90%,-,2.79%,-49.12%,-49.09%,-,-53.85%,-31.08%,-36.79%,-28.60%,-26.01%,-4.63%,13.14%,3.80%,9.51%,16.57%,11.69%,17.74%,21.07%,18.31%,15.70%,14.41%
Cost of Revenue,"4,495","4,765","4,904","-3,815","4,443","4,663","4,559","-3,561","2,400","2,533","2,503","2,260","2,458","2,549","2,591","2,623","2,768","2,903","2,881","-3,438","2,818","1,335","1,317","1,269","1,183",923,900,872,873,857,928,938,950,987,"1,056","1,110","1,164","1,196","1,183","1,230"
Gross Profit,959,"1,071","1,335","-1,172","1,376","1,234","1,014","-1,315",655,701,635,707,734,712,645,648,677,670,643,-326,723,483,477,465,451,330,234,366,336,338,355,347,374,406,377,403,439,452,475,501
"Selling, General & Admin",236,245,243,46,232,224,261,48,205,239,229,251,217,200,152,146,172,158,134,-93,178,102,89,93,79,74,66,58,65,55,70,61,69,83,73,63,75,88,87,83
Research & Development,51,50,57,-35,55,68,55,-9,31,32,30,37,28,29,24,28,23,29,25,-36,22,7,6,6,4,4,5,4,5,4,4,4,7,9,7,9,9,9,9,9
Other Operating Expenses,801,459,556,"-1,066",498,536,384,-671,149,147,139,255,206,163,159,907,149,159,139,30,149,550,126,81,110,178,90,83,77,72,76,135,68,73,69,111,70,70,72,83
Operating Expenses,"1,088",754,856,"-1,055",785,828,700,-632,385,418,398,543,451,392,335,"1,081",344,346,298,-99,349,659,221,180,193,256,161,145,147,131,150,200,144,165,149,183,154,167,168,175
Operating Income,-129,317,479,-117,591,406,314,-683,270,283,237,164,283,320,310,-433,333,324,345,-227,374,-176,256,285,258,74,73,221,189,207,205,147,230,241,228,220,285,285,307,326
Interest Expense / Income,120,105,126,91,122,124,123,104,121,124,126,128,115,183,100,98,114,89,88,86,85,86,85,82,84,144,77,76,72,66,63,58,58,57,57,57,57,55,54,52
Other Expense / Income,6,-4,5,-341,48,67,47,-24,82,-99,-111,48,-316,-132,38,-76,20,41,8,-432,32,-9,-29,-186,-86,28,8,74,4,31,119,11,1,1,67,15,8,-13,11,4
Pretax Income,-255,216,348,133,421,215,144,-763,67,258,222,-12,484,269,172,-455,199,194,249,119,257,-253,200,389,260,-98,-12,71,113,110,23,78,171,183,104,148,220,243,242,270
Income Tax,-77,78,199,-26,226,75,100,-62,51,123,56,"1,246",162,57,53,272,56,74,88,-99,70,-132,105,80,45,-2,-48,-35,33,36,-4,1,40,36,24,37,72,50,54,34
Net Income,-178,138,149,159,195,140,44,-701,16,135,166,"-1,258",322,212,119,-727,143,120,161,218,187,-121,95,309,215,-96,36,106,80,74,27,77,131,147,80,111,148,193,188,236
Net Income Growth,-,-,520.83%,-,-,1.45%,-70.47%,-,-91.79%,-3.57%,277.27%,-,1912.50%,57.04%,-28.31%,-,-55.59%,-43.40%,35.29%,-,30.77%,-,-40.99%,41.74%,14.97%,-,-62.11%,-65.70%,-62.79%,-,-25.00%,-27.36%,63.75%,98.65%,196.30%,44.16%,12.98%,31.29%,135.00%,112.61%
Shares Outstanding (Basic),359,391,392,393,407,407,408,437,438,438,438,438,440,441,442,481,482,483,483,483,471,445,436,431,435,436,436,432,434,432,429,427,419,417,415,413,412,413,412,412
