,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"16,049","17,903","16,891","15,657","17,576","23,617","23,730","22,054","24,805","25,362","31,710","32,386","29,453","33,910","37,960","40,025","34,042","37,563","45,120","53,243","48,904","53,193","59,770","56,680","63,029","45,558","49,131","54,666","51,478","54,773","60,758","61,781","60,534","63,190","53,280","55,446","66,273","71,782","77,765","77,311","96,425"
Market Cap Growth,104.00%,68.87%,35.06%,-0.69%,9.51%,31.91%,40.49%,40.86%,41.13%,7.39%,33.63%,46.85%,18.74%,33.70%,19.71%,23.59%,15.58%,10.77%,18.86%,33.02%,43.66%,41.61%,32.47%,6.46%,28.88%,-14.35%,-17.80%,-3.55%,-18.33%,20.23%,23.67%,13.02%,17.59%,15.37%,-12.31%,-10.25%,9.48%,13.60%,45.96%,39.43%,-
Enterprise Value,"20,072","21,961","20,789","19,663","21,233","27,643","27,939","27,563","30,163","30,701","36,699","37,574","34,741","39,268","43,600","45,497","39,470","43,041","51,405","59,701","55,814","62,282","69,187","67,290","72,820","55,523","56,939","61,980","58,887","61,852","67,192","68,919","67,674","72,170","61,976","63,692","74,280","80,217","86,392","85,258","105,324"
PE Ratio,-132.64,48.92,70.38,54.36,-147.70,-93.35,-153.10,-55.69,-103.79,-704.51,-91.91,399.82,84.88,77.95,48.17,47.48,327.32,335.38,86.60,79.47,29.27,29.60,42.82,52.00,13.41,10.63,12.35,14.84,-447.63,272.51,115.51,56.17,61.46,83.81,64.35,92.88,103.23,84.85,90.32,64.86,80.27
PS Ratio,2.25,2.50,2.34,2.14,2.38,3.20,3.23,2.99,3.32,3.31,3.99,3.96,3.51,3.95,4.36,4.53,3.76,4.05,4.75,5.51,4.98,5.35,5.93,5.45,5.87,4.22,4.84,5.41,5.19,5.41,5.43,5.39,5.09,5.20,4.32,4.41,5.23,5.50,5.80,5.62,7.08
PB Ratio,2.45,2.74,2.58,2.34,2.72,3.63,3.61,3.44,3.93,3.93,5.10,5.00,4.37,4.81,5.25,5.28,4.86,5.34,5.83,6.42,5.60,5.76,6.34,5.84,4.54,3.30,3.15,3.51,3.36,3.49,3.81,3.75,3.64,3.78,3.09,3.14,3.77,4.02,4.27,4.09,5.16
P/FCF Ratio,17.48,20.58,22.70,18.64,17.40,37.61,56.23,46.92,55.87,32.81,28.80,48.99,35.27,53.83,73.42,39.59,30.75,27.64,69.10,77.61,6112.94,324.35,70.99,70.76,43.95,45.83,48.31,43.73,41.82,33.87,31.09,35.98,42.87,61.65,77.89,86.23,64.97,56.83,49.69,44.38,55.90
P/OCF Ratio,14.46,15.97,16.74,14.18,13.85,27.02,36.56,31.02,35.90,25.26,23.23,34.97,24.92,32.02,40.60,28.23,23.87,23.10,48.73,54.61,157.75,113.90,51.44,48.74,34.33,32.33,35.45,35.80,34.14,29.31,27.09,29.92,32.37,41.35,44.70,46.32,43.43,40.46,36.60,32.86,41.38
Debt / Equity Ratio,0.65,0.65,0.65,0.63,0.66,0.66,0.78,0.91,0.90,0.88,0.87,0.84,0.81,0.78,0.81,0.75,0.80,0.82,0.84,0.80,0.81,1.00,1.01,1.12,0.72,0.75,0.61,0.60,0.60,0.58,0.57,0.55,0.55,0.56,0.52,0.49,0.51,0.50,0.50,0.47,0.47
Quick Ratio,0.84,0.82,0.93,0.81,0.62,0.57,1.08,0.73,0.66,0.62,0.57,0.54,0.47,0.45,0.38,0.35,0.31,0.37,0.38,0.34,0.33,0.39,0.38,0.49,0.42,0.49,1.02,1.10,0.89,1.07,1.07,0.90,0.87,0.51,0.56,0.62,0.76,0.65,0.56,0.67,0.67
Current Ratio,1.65,1.71,1.81,1.75,1.27,1.30,1.95,1.55,1.43,1.21,1.05,1.06,0.90,0.87,0.75,0.72,0.68,0.82,0.83,0.78,0.76,1.39,1.31,1.14,0.97,1.21,1.87,1.87,1.82,1.80,1.66,1.55,1.48,1.19,1.31,1.45,1.52,1.40,1.29,1.42,1.42
Interest Coverage,2.02,3.70,-0.96,1.06,-9.07,0.15,1.99,-5.33,-4.73,4.86,-5.73,5.43,2.53,6.35,2.57,6.42,4.96,6.31,7.07,8.86,5.63,5.19,2.63,1.96,0.97,1.26,-0.99,-1.64,4.19,4.96,2.73,6.62,2.37,1.56,6.39,4.89,7.16,7.85,7.09,10.23,8.07
Return on Capital (ROIC),Upgrade,1.49%,6.17%,4.05%,11.42%,4.90%,3.53%,5.66%,-4.52%,-2.41%,-0.44%,-5.16%,0.06%,3.51%,4.11%,9.26%,9.40%,1.48%,1.69%,3.39%,3.39%,11.32%,10.37%,8.93%,9.02%,6.91%,5.05%,2.94%,0.02%,-0.70%,0.57%,2.14%,4.08%,4.61%,4.36%,4.30%,4.20%,4.02%,4.18%,4.14%,5.14%
Buyback Yield / Dilution,2.69%,0.20%,1.00%,-0.54%,5.56%,1.15%,-1.25%,0.27%,-7.20%,-2.71%,0.32%,-2.66%,-2.85%,-1.48%,-2.48%,-1.04%,-0.82%,-0.47%,-0.56%,-0.70%,-0.77%,-0.83%,-0.69%,-0.59%,-0.50%,-0.36%,-0.16%,-1.32%,-1.03%,-1.22%,-1.53%,-0.33%,-0.59%,-0.53%,-0.37%,-0.31%,-0.45%,-0.53%,-1.28%,-2.43%,-2.43%
Total Shareholder Return,2.69%,0.20%,1.00%,-0.54%,5.56%,1.15%,-1.25%,0.27%,-7.20%,-2.71%,0.32%,-2.66%,-2.85%,-1.48%,-2.48%,-1.04%,-0.82%,-0.47%,-0.56%,-0.70%,-0.77%,-0.83%,-0.69%,-0.59%,-0.50%,-0.36%,-0.16%,-1.32%,-1.03%,-1.22%,-1.53%,-0.33%,-0.59%,-0.53%,-0.37%,-0.31%,-0.45%,-0.53%,-1.28%,-2.43%,-2.43%
