,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"4,363","4,682","4,824","6,003","4,846","5,208","5,277","5,560","4,616","5,198","5,248","5,656","4,786","5,347","5,418","5,702","4,911","5,140","5,326","5,660","4,760","5,186","5,091","5,382","4,325","4,042","5,291","5,798","5,358","5,324","5,488","5,815","4,920","5,097","4,784","4,923","4,649","4,792","4,926","5,088"
Revenue Growth (YoY),2.71%,-1.39%,3.01%,17.94%,11.07%,11.23%,9.39%,-7.38%,-4.75%,-0.19%,-0.55%,1.73%,3.68%,2.87%,3.24%,0.81%,2.61%,-3.87%,-1.70%,-0.74%,-3.07%,0.89%,-4.41%,-4.91%,-9.14%,-22.06%,3.93%,7.73%,23.88%,31.72%,3.72%,0.29%,-8.17%,-4.26%,-12.83%,-15.34%,-5.51%,-5.98%,2.97%,3.35%
Cost of Revenue,"3,608","3,895","3,997","4,977","3,993","4,303","4,347","4,588","3,793","4,229","4,308","4,696","3,960","4,471","4,503","4,717","4,099","4,260","4,431","4,710","3,948","4,254","4,350","4,356","3,622","3,417","4,143","4,432","4,210","4,234","4,380","4,753","4,069","4,200","4,104","4,278","3,886","3,976","4,127","4,296"
Gross Profit,755,787,827,"1,026",853,905,930,972,823,969,940,960,826,876,915,985,812,880,895,950,812,932,741,"1,026",703,625,"1,148","1,366","1,148","1,090","1,108","1,062",851,897,680,645,763,816,799,792
"Selling, General & Admin",439,457,448,694,498,556,529,560,473,543,519,545,499,526,521,566,505,541,550,593,505,584,491,562,420,421,513,523,493,509,524,555,376,461,446,537,487,476,473,557
Other Operating Expenses,35,39,44,51,52,76,72,75,65,58,47,74,63,76,63,152,164,811,46,48,44,157,-443,62,20,133,72,125,37,-102,32,13,14,742,13,"1,540",233,37,69,-177
Operating Expenses,474,496,492,745,550,632,601,635,538,601,566,619,562,602,584,718,669,"1,352",596,641,549,741,48,624,440,554,585,648,530,407,556,568,390,"1,203",459,"2,077",720,513,542,380
Operating Income,281,291,335,281,303,273,329,337,285,368,374,341,264,274,331,267,143,-472,299,309,263,191,693,402,263,71,563,718,618,683,552,494,461,-306,221,"-1,432",43,303,257,412
Interest Expense / Income,44,40,35,46,43,40,41,41,38,41,39,43,41,39,42,40,42,47,52,51,51,52,45,39,42,49,51,47,45,45,44,41,41,45,40,64,75,89,95,92
Other Expense / Income,27,22,44,91,60,-34,36,23,38,63,36,-4,30,13,17,14,-8,108,30,2,-127,-58,-23,54,-6,-25,-21,21,-19,-37,-63,-10,1,-17,-15,39,79,15,-7,20
