,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-10-04,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-04-05,2020-07-05,2020-10-04,2021-01-03,2021-04-04,2021-07-04,2021-10-03,2022-01-02,2022-04-03,2022-07-03,2022-10-02,2023-01-01,2023-04-02,2023-07-02,2023-10-01
Net Income,66.87,34.22,50.49,42.28,30.79,40.33,48.97,54.86,68.25,47.47,63.86,58.13,64.85,38.6,204.07,91.08,-41.12,26.02,64.06,76.55,71.29,35.41,69.09,58.56,64.5,33.67,137.16,176.7,380.36,379.31,245.93,127.74,190.18,176.96,179.21,85.35,127.66,569.48,35.56,9.5
Depreciation & Amortization,31.64,29.33,28.58,28.93,23.63,28.33,28.26,27.16,21.61,25.4,24.85,24.27,25.47,24.75,24.76,26,29.49,44.45,43.77,45.16,47.2,50.47,53.32,53.32,56.91,60.76,59.29,62.47,19.13,70.19,75.64,51.56,114.06,109.33,108.7,104.74,104.23,109.01,108.93,108.26
Share-Based Compensation,2.63,4.52,4.8,2.45,2.29,3.99,4.21,4.29,2.36,3.85,5.83,3.77,3.71,4.93,6.84,4.41,9.24,5.33,6.82,11.13,5.49,6.1,6.7,12.3,6.41,3.05,9.6,7.12,7.13,5.16,7.2,4.36,12.96,14.44,15.23,10.11,11.74,9.89,13.63,10.7
Other Operating Activities,-29.44,-0.36,-29.48,-10.73,39.86,-34.99,-17.97,-25.59,33.02,-44.67,1.71,-12.55,54.7,-14.54,-187.55,-62.99,130.48,-90.37,-41.67,-39.64,35.43,-97.29,-82.26,-17.47,87.39,-37.42,-67.46,-34.86,75.48,18.85,-40.91,130.14,18.39,-17.52,-205.65,-40.24,-104.48,-624.91,-293.44,-161.95
Operating Cash Flow,71.7,67.71,54.4,62.93,96.56,37.66,63.47,60.73,125.24,32.04,96.24,73.61,148.72,53.74,48.12,58.5,128.1,-14.56,72.99,93.19,159.42,-5.32,46.86,106.72,215.21,60.05,138.6,211.43,482.1,473.5,287.86,313.8,335.59,283.22,97.49,159.95,139.16,63.46,-135.32,-33.49
Operating Cash Flow Growth,81.42%,519.44%,95.23%,30.84%,34.67%,-44.38%,16.69%,-3.50%,29.70%,-14.93%,51.63%,21.23%,18.75%,67.72%,-50.00%,-20.53%,-13.87%,-,51.68%,59.29%,24.45%,-,-35.80%,14.51%,35.00%,-,195.77%,98.13%,124.01%,688.51%,107.70%,48.41%,-30.39%,-40.19%,-66.13%,-49.03%,-58.53%,-77.59%,-,-
Capital Expenditures,-7.43,-6.02,-8.43,-7.77,-2.41,-4.48,-5.62,-7.72,-10.4,-7.66,-8.21,-8.54,-7.29,-5.98,-5.49,-10.89,-16.73,-22.65,-16.96,-20.84,-32.81,-19.88,-16.59,-16.62,-23.25,-20.49,-16.65,-20.25,-6.24,-14.31,-20.36,-24.39,-26.95,-26.97,-19.5,-13.03,-26.13,-20.95,-13.95,-22.36
Acquisitions,-8.65,0,-0.35,-1.53,-269.6,-4.62,-14.12,0,-53.31,-9.48,20,-61.44,0,-123.58,0,0,"-1,402.51",-1.09,-39.3,34.35,-53.63,-3.83,-240.35,-7.88,-147.79,0.06,-1.24,-0.1,-405.94,-443.54,-259.15,"-3,263.52",-14.54,-3.63,-0.95,2.48,9.09,-2.16,1.48,-1.25
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.42,-34.66,0,0,-5.5,-1.52,-0.52,-0.35,-4.52,-1,-1.64,-5.76,-2.17,-10.5,-4,-10.51,-4.62,-4,-18,-4.25,-13.87,-2.17,-193.45,-542.77,449
Other Investing Activities,-,-,0.21,0.07,-0.08,0.06,-,0.76,-1.41,-0.15,-2.26,-0.45,1.6,-0.28,277.31,-4.2,-,0.07,-,-,-,-5,-,-,-,0.05,0.08,-,-13.72,-,-,-8.39,-14.46,-7.71,-3.65,1.92,-6.47,"2,081",-15.8,9.47
Investing Cash Flow,-16.08,-6.02,-8.57,-9.23,-272.08,-9.04,-19.74,-6.96,-65.12,-17.29,9.53,-70.43,-5.69,-129.84,271.82,45.33,"-1,453.89",-23.67,-56.25,8.02,-87.96,-29.23,-257.29,-29.02,-172.03,-22.01,-23.56,-22.52,-436.4,-461.85,-290.03,"-3,300.93",-59.95,-56.31,-28.36,-22.51,-25.68,"1,865",-571.04,434.87
Dividends Paid,-7.87,-7.89,-7.92,-7.9,-7.91,-7.88,-7.92,-7.94,-7.83,-7.84,-7.63,-7.66,-7.67,-7.67,-7.69,-7.71,-7.72,-7.73,-7.74,-7.75,-7.79,-7.74,-7.76,-7.78,-7.78,-7.78,-7.79,-7.81,-7.83,-7.85,-7.85,-7.84,-8.83,-8.84,-8.83,-8.84,-8.84,-8.84,-8.8,-8.69
Share Issuance / Repurchase,4.81,3.32,-22.84,1.47,-23.02,4.89,3.69,-71.65,1.54,-149.92,7.52,3.03,1.98,1.5,8.46,0.57,3.65,2.91,0.79,10.81,-47.12,3.32,7.18,0.87,2.06,-5.24,8.64,17.29,10.03,-37.79,-20.95,8.49,2.3,-54.2,3.99,0.32,-16.64,-61.13,-208.95,-110.21
Debt Issued / Paid,-12.37,-6.98,-34.38,-39.72,185.55,-37.26,-27.39,39.86,-10.27,107.73,-63.28,64.04,-53.26,0.72,-0.29,-1.31,823.04,53.99,-22.44,-101.72,1.49,23.44,238.13,181.47,-234.16,-20.28,-87.75,-158.3,78.86,630.51,-216.63,"2,773",-112.95,-101.06,-349.76,-57.13,-51.21,-41.74,-1.88,-467.15
Other Financing Activities,-,-,-,-0.86,-,15.56,7.91,-4.28,1.85,2.34,-1.36,0.38,-3.42,-10.72,-3.06,-7.23,-2.29,-36.17,3.46,-10.37,-3.85,-13.78,-11.58,-4.43,-11.31,8.71,-8.87,-7.13,-7.63,-1.88,-12.3,-18.27,-19.55,-0.76,-0.01,-,-0.01,-1.48,-8.64,-
Financing Cash Flow,-15.43,-11.55,-65.14,-47.01,154.63,-24.69,-23.72,-44.02,-14.71,-47.7,-64.74,59.8,-62.37,-16.18,-2.59,-15.68,816.69,13.01,-25.94,-109.03,-57.27,5.24,225.96,170.13,-251.2,-24.59,-95.77,-155.94,73.43,582.99,-257.72,"2,755",-139.03,-164.86,-354.61,-65.64,-76.7,-113.19,-228.27,-586.05
Exchange Rate Effect,0.74,0.73,0.45,-8.26,-7.97,-9.83,3.23,-6.85,-2.54,5.75,-3.67,0.6,-16.09,6.35,8.58,5.02,1.76,3.85,-8.2,-3.06,-0.59,0.45,0.24,-5.07,3.94,-10.17,5.51,5.49,25.08,-6.85,-3.81,-5.93,-6.34,-10.64,-23.34,-17.43,17.66,-16.97,-0.6,-10.7
Net Cash Flow,40.94,50.87,-18.86,-1.58,-28.86,-5.9,23.25,2.9,42.87,-27.2,37.35,63.58,64.57,-85.94,325.93,93.17,-507.35,-21.37,-17.41,-10.88,13.6,-28.86,15.76,242.76,-204.08,3.28,24.77,38.46,144.21,587.79,-263.7,-237.64,130.27,51.42,-308.82,54.38,54.43,"1,798",-935.24,-195.36
Free Cash Flow,64.28,61.69,45.97,55.16,94.16,33.18,57.85,53.01,114.84,24.38,88.03,65.07,141.43,47.76,42.63,47.62,111.37,-37.21,56.03,72.36,126.61,-25.19,30.27,90.09,191.96,39.56,121.95,191.18,475.85,459.19,267.5,289.41,308.64,256.25,77.98,146.92,113.03,42.52,-149.27,-55.84
Free Cash Flow Growth,199.33%,-,172.99%,-39.78%,46.49%,-46.21%,25.85%,-3.90%,21.96%,-26.53%,52.16%,22.76%,23.16%,95.87%,-51.58%,-26.83%,-21.26%,-,31.45%,51.96%,13.68%,-,-45.97%,24.51%,51.62%,-,302.82%,112.20%,147.89%,1060.68%,119.36%,51.38%,-35.14%,-44.20%,-70.85%,-49.23%,-63.38%,-83.41%,-,-
Free Cash Flow Margin,10.86%,11.63%,8.27%,10.18%,21.35%,6.30%,10.26%,9.41%,25.49%,4.90%,16.42%,12.65%,24.95%,9.29%,7.79%,8.59%,17.36%,-5.78%,7.97%,10.73%,16.74%,-3.88%,4.19%,12.74%,23.83%,6.06%,15.02%,19.83%,202.41%,35.11%,21.77%,33.60%,30.03%,26.60%,8.71%,20.64%,15.25%,6.30%,-21.05%,-8.33%
Free Cash Flow Per Share,0.57,0.55,0.41,0.49,0.83,0.29,0.51,0.47,1.03,0.22,0.81,0.60,1.29,0.44,0.39,0.43,1.01,-0.34,0.51,0.65,1.14,-0.23,0.27,0.81,1.73,0.36,1.09,1.71,4.25,4.10,2.39,2.53,2.45,2.03,0.62,1.17,0.90,0.34,-1.19,-0.45
