,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"21,898","22,942","24,251","25,689","29,165","27,204","22,652","21,131","22,247","22,299","22,696","26,922","19,276","20,335","22,517","25,551","24,897","23,781","24,087","21,294","24,339","28,448","26,709","31,295","18,933","20,365","23,660","30,869","33,568","33,597","36,817","43,478","42,357","31,017","33,085","34,175","37,535","38,516","39,274","46,695","49,819"
Market Cap Growth,-,-,-,17.26%,33.18%,18.58%,-6.59%,-17.74%,-23.72%,-18.03%,0.19%,27.40%,-13.35%,-8.81%,-0.79%,-5.09%,29.16%,16.95%,6.98%,-16.66%,-2.24%,19.63%,10.88%,46.97%,-22.21%,-28.41%,-11.42%,-1.36%,77.30%,64.97%,55.61%,40.85%,26.18%,-7.68%,-10.14%,-21.40%,-11.38%,24.18%,18.71%,36.64%,-
Enterprise Value,"33,596","34,375","35,428","36,547","39,719","37,569","32,496","30,599","31,598","31,532","31,838","32,355","24,919","26,046","28,334","31,483","30,819","30,851","30,961","28,092","32,346","36,605","34,709","39,695","27,590","28,198","31,636","39,064","42,047","42,191","45,096","51,602","50,435","39,259","41,240","42,468","46,129","47,203","48,018","55,824","58,948"
PE Ratio,43.45,41.11,44.83,38.17,41.66,41.72,30.28,15.05,14.23,13.59,14.65,79.65,253.63,-1564.24,-536.11,23.57,20.78,18.80,18.98,27.87,31.98,35.38,28.72,35.52,25.55,399.31,-74.87,-43.17,-39.91,-119.56,944.03,106.04,58.02,32.04,30.81,27.23,30.05,29.81,29.71,40.92,45.63
PS Ratio,2.23,2.27,2.35,2.45,2.72,2.48,2.02,2.96,3.55,4.22,5.33,4.09,2.86,2.96,3.17,3.14,3.00,2.79,2.77,2.39,2.69,3.08,2.85,3.31,2.07,2.81,4.09,7.17,10.29,8.35,7.60,7.51,6.38,4.11,4.05,3.90,4.02,3.94,3.90,4.56,4.87
PB Ratio,4.83,4.75,5.06,5.41,6.26,5.33,4.34,3.53,3.57,3.50,3.48,4.56,12.06,13.42,15.56,15.14,14.29,42.85,41.96,38.65,243.39,-948.28,-128.41,-64.93,-20.71,-15.68,-17.87,-20.72,-20.68,-23.71,-32.64,-52.96,-60.68,-39.31,-36.24,-31.01,-26.43,-26.92,-22.28,-19.79,-19.79
P/FCF Ratio,12.48,13.92,14.86,26.48,27.23,25.52,21.80,19.68,19.72,20.69,22.23,29.52,27.54,27.52,30.43,35.69,27.60,26.87,24.02,19.43,20.28,23.91,20.05,26.54,19.78,13.56,25.94,50.11,100.50,-56.75,-166.59,1449.26,107.78,36.62,26.81,21.64,22.54,21.82,22.49,27.48,29.32
P/OCF Ratio,10.55,11.62,12.27,19.65,20.17,18.85,16.19,14.61,14.84,15.15,15.94,20.55,18.88,20.75,24.06,30.10,23.89,22.93,20.62,16.97,17.69,20.72,17.54,22.61,16.48,12.12,22.58,43.60,82.28,-62.45,-230.11,398.88,89.17,33.10,24.88,20.33,20.67,19.78,20.01,24.00,25.60
Debt / Equity Ratio,2.76,2.55,2.52,2.46,2.45,2.19,2.07,1.75,1.68,1.64,1.60,1.12,4.15,4.37,4.57,3.91,3.79,13.65,13.20,13.22,84.68,-295.83,-42.35,-18.73,-11.45,-8.78,-8.64,-7.69,-6.73,-6.86,-8.57,-11.74,-13.74,-12.04,-10.42,-8.69,-6.74,-6.69,-5.40,-4.24,-4.24
Quick Ratio,0.82,0.85,0.85,0.77,0.80,0.75,0.77,0.76,0.79,0.83,0.88,0.72,0.96,0.92,0.85,0.68,0.67,0.65,0.73,0.62,0.56,0.69,0.69,0.66,1.31,1.91,1.90,1.66,1.31,0.75,0.91,0.85,0.83,0.80,0.78,0.77,0.67,0.67,0.61,0.63,0.63
Current Ratio,1.16,1.14,1.13,1.11,1.08,1.03,1.03,1.06,1.08,1.10,1.16,1.33,1.05,1.00,0.94,0.82,0.81,0.78,0.84,0.76,0.67,0.80,0.78,0.73,1.42,1.99,1.99,1.73,1.40,0.86,1.03,0.95,0.93,0.89,0.88,0.85,0.76,0.75,0.70,0.70,0.70
Interest Coverage,2.35,3.09,2.99,2.93,3.17,3.05,4.81,-,3.09,4.05,3.64,4.10,1.73,3.90,3.99,2.98,3.64,4.14,3.94,3.82,3.21,4.57,4.99,3.20,0.82,-3.17,0.03,-2.08,-0.39,2.28,4.48,3.48,4.24,6.19,5.98,4.32,3.58,6.10,5.83,3.19,4.63
