,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,123,209,183,158,150,161,279,814,309,239,187,-397,47,150,158,729,161,217,162,224,158,260,288,175,18,-430,-79,-224,-108,130,241,147,212,368,347,328,206,411,377,147
Depreciation & Amortization,153,158,159,158,175,173,171,173,169,171,169,164,86,83,83,84,82,79,81,83,84,86,86,90,91,88,90,62,51,46,46,45,44,40,39,39,37,37,40,33
Share-Based Compensation,19,22,16,21,19,81,14,10,11,16,23,41,25,34,32,30,28,40,35,24,34,47,42,31,-12,24,25,60,39,53,52,49,37,47,42,36,33,52,48,36
Other Operating Activities,-148,-24,29,71,-58,-53,-121,-542,-150,-91,-84,533,-108,27,-22,-589,-28,-47,104,10,88,-107,116,-94,32,"1,135",-136,-36,-153,-358,-61,-110,-98,-122,243,79,54,-36,222,249
Operating Cash Flow,147,365,387,408,286,362,343,455,339,335,295,341,50,294,251,254,243,289,382,341,364,286,532,202,129,817,-100,-138,-171,-129,278,131,195,333,671,482,330,464,687,465
Operating Cash Flow Growth,-14.53%,-21.67%,0.26%,-62.12%,94.56%,-0.82%,-11.37%,11.52%,18.53%,-7.46%,-13.99%,-25.05%,-85.25%,-12.24%,-14.92%,-25.51%,386.00%,-1.70%,52.19%,34.25%,49.79%,-1.04%,39.27%,-40.76%,-64.56%,185.66%,-,-,-,-,-,-,-,-,141.37%,267.94%,69.23%,39.34%,2.38%,-3.53%
Capital Expenditures,-58,-84,-87,-108,-96,-86,-70,-120,-95,-109,-79,-115,-18,-29,-34,-52,-25,-41,-47,-46,-42,-48,-55,-60,-29,-34,-13,-16,-11,-14,-20,-34,-14,-22,-26,-40,-63,-53,-61,-70
Acquisitions,-2,-3,-1,6,"-1,298",-117,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-120,0,0,0,0,0,0,0,0,-20,-31,-2,0,-2,-2,-11,0
Change in Investments,0,1,16,-17,-1,-3,-2,6,0,0,0,3,0,0,7,0,0,0,49,1,0,0,0,0,0,0,0,-6,0,0,-16,8,12,-16,23,14,-20,-14,-2,-12
Other Investing Activities,-13,38,-7,9,"1,860",-1,329,-,-15,-17,-31,35,-19,1,-3,-,-1,-8,-7,-6,-2,-3,-17,104,-18,5,-,4,-5,16,16,3,-4,1,1,1,-,-,-,5
Investing Cash Flow,-73,-48,-79,-110,465,-207,257,-101,-110,-126,-110,-77,-37,-28,-30,-52,-26,-49,-5,-51,-44,-51,48,-76,-47,-29,-13,-18,-16,2,-20,-23,-26,-68,-4,-25,-85,-69,-74,-77
Dividends Paid,0,0,0,0,0,0,-69,-69,-69,-69,-69,-70,-49,-49,-49,-48,-47,-45,-45,-44,-44,-43,-43,-42,-42,0,0,0,0,0,0,0,0,-41,-41,-41,-41,-40,-39,-38
