,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-02-04,2018-05-06,2018-08-05,2018-11-04,2019-02-03,2019-05-05,2019-08-04,2019-11-03,2020-02-02,2020-05-03,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Revenue,709,701,"1,269","1,590","1,635","1,614","1,735","1,840","1,771","3,541","3,792","4,136","4,139","4,190","4,463","4,844","5,327","5,014","5,063","5,444","5,789","5,517","5,515","5,776","5,858","5,742","5,821","6,467","6,655","6,610","6,778","7,407","7,706","8,103","8,464","8,930","8,915","8,733","8,876","9,295"
Revenue Growth (YoY),23.09%,24.73%,97.05%,115.45%,130.61%,130.24%,36.72%,15.72%,8.32%,119.39%,118.56%,124.78%,133.71%,18.33%,17.70%,17.12%,28.70%,19.67%,13.44%,12.39%,8.67%,10.03%,8.93%,6.10%,1.19%,4.08%,5.55%,11.96%,13.61%,15.12%,16.44%,14.54%,15.79%,22.59%,24.87%,20.56%,15.69%,7.77%,4.87%,4.09%
Cost of Revenue,370,344,876,802,809,768,851,843,830,"2,495","2,010","1,965","2,138","2,214","2,314","2,461","2,699","2,463","2,444","2,509","2,581","2,428","2,481","2,624","2,594","2,553","2,505","2,720","2,703","2,553","2,581","2,769","2,657","2,664","2,783","3,004","2,911","2,618","2,712","2,888"
Gross Profit,339,357,393,788,826,846,884,997,941,"1,046","1,782","2,171","2,001","1,976","2,149","2,383","2,628","2,551","2,619","2,935","3,208","3,089","3,034","3,152","3,264","3,189","3,316","3,747","3,952","4,057","4,197","4,638","5,049","5,439","5,681","5,926","6,004","6,115","6,164","6,407"
"Selling, General & Admin",74,67,137,129,117,108,143,118,114,238,230,224,201,204,200,184,291,294,234,237,471,419,410,409,601,501,428,405,339,325,346,337,321,368,323,370,348,438,388,418
Research & Development,107,114,240,234,235,251,276,287,267,787,814,806,808,829,827,838,925,936,959,948,"1,133","1,151","1,235","1,177","1,289","1,269","1,228","1,182","1,211","1,238","1,205","1,200","1,206","1,261","1,255","1,197","1,195","1,312","1,358","1,388"
Other Operating Expenses,19,16,178,124,73,69,166,78,85,"1,022","1,002",760,486,469,474,618,469,120,87,98,"1,049",549,524,512,660,653,652,634,565,519,520,520,414,416,366,373,358,357,562,361
Operating Expenses,200,197,555,487,425,428,585,483,466,"2,047","2,046","1,790","1,495","1,502","1,501","1,640","1,685","1,350","1,280","1,283","2,653","2,119","2,169","2,098","2,550","2,423","2,308","2,221","2,115","2,082","2,071","2,057","1,941","2,045","1,944","1,940","1,901","2,107","2,308","2,167"
Operating Income,139,160,-162,301,401,418,299,514,475,"-1,001",-264,381,506,474,648,743,943,"1,201","1,339","1,652",555,970,865,"1,054",714,766,"1,008","1,526","1,837","1,975","2,126","2,581","3,108","3,394","3,737","3,986","4,103","4,008","3,856","4,240"
Interest Expense / Income,0,1,55,54,54,53,43,41,84,256,139,106,111,112,112,119,183,148,149,148,345,376,362,361,406,487,464,420,570,466,415,434,407,518,406,406,406,405,406,405
