,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-02-04,2018-05-06,2018-08-05,2018-11-04,2019-02-03,2019-05-05,2019-08-04,2019-11-03,2020-02-02,2020-05-03,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29,Current
Market Capitalization,"13,600","16,057","17,731","21,813","26,269","31,509","32,503","33,905","36,969","56,908","64,066","67,288","82,074","88,625","101,799","103,178","96,397","94,683","94,024","91,277","108,664","124,972","110,875","117,649","121,390","103,826","127,392","141,426","183,224","186,268","199,140","218,844","231,251","226,347","216,236","191,525","246,967","261,203","371,330","346,021","583,060"
Market Cap Growth,52.62%,104.50%,91.55%,97.08%,93.15%,96.24%,83.31%,55.44%,40.74%,80.61%,97.11%,98.46%,122.01%,55.73%,58.90%,53.34%,17.45%,6.84%,-7.64%,-11.53%,12.73%,31.99%,17.92%,28.89%,11.71%,-16.92%,14.90%,20.21%,50.94%,79.40%,56.32%,54.74%,26.21%,21.52%,8.58%,-12.48%,6.80%,15.40%,71.72%,80.67%,-
Enterprise Value,"12,490","14,779","21,972","25,718","29,200","33,899","35,110","35,955","38,738","69,875","75,820","77,833","92,100","97,738","109,922","109,522","106,913","104,094","107,492","104,478","141,212","157,192","142,978","145,392","159,664","140,482","162,558","174,870","215,604","217,188","228,492","246,411","260,537","256,808","245,754","218,624","273,602","288,961","398,616","371,061","608,100"
PE Ratio,24.24,26.50,59.10,82.94,54.73,47.31,30.38,24.86,26.60,-406.48,-94.49,-38.69,-43.73,-353.09,192.80,60.98,12.55,8.64,8.05,7.45,16.72,35.98,37.06,43.65,47.89,44.52,57.10,53.11,50.12,40.63,34.49,34.00,30.71,26.23,22.01,17.07,19.60,19.26,26.77,24.57,37.76
PS Ratio,5.13,5.75,5.19,5.11,5.06,5.16,4.94,4.97,5.31,6.40,5.85,5.08,5.26,5.45,6.01,5.85,5.12,4.82,4.64,4.38,5.10,5.73,4.98,5.21,5.36,4.54,5.49,5.92,7.42,7.29,7.51,7.97,8.11,7.55,6.83,5.77,7.18,7.45,10.47,9.66,16.28
PB Ratio,4.55,5.09,5.72,6.73,7.24,7.76,7.59,7.19,7.22,2.89,3.29,3.56,4.31,4.56,5.14,5.09,3.72,2.95,3.43,3.42,4.68,5.64,5.16,4.72,4.98,4.34,5.41,5.92,7.64,7.78,8.18,8.77,10.07,10.80,10.36,8.43,10.60,11.87,16.82,14.43,24.31
P/FCF Ratio,24.95,27.59,24.32,28.48,28.12,24.64,21.61,18.48,20.27,32.24,31.15,24.99,24.23,20.85,20.71,17.42,14.61,12.80,11.58,10.76,12.33,13.54,11.68,12.58,12.73,10.32,11.85,12.19,14.80,14.60,15.20,16.43,16.87,15.69,14.13,11.74,14.65,15.29,21.38,19.62,33.07
P/OCF Ratio,17.75,19.37,17.63,18.56,18.41,17.13,15.35,14.63,16.00,25.07,24.26,19.73,19.13,16.88,17.13,15.75,14.01,12.44,11.46,10.28,11.65,12.91,11.25,12.13,12.28,9.95,11.38,11.73,14.26,14.10,14.67,15.90,16.36,15.28,13.78,11.44,14.29,14.89,20.81,19.13,32.24
Debt / Equity Ratio,0.00,-,1.78,1.70,1.52,1.21,0.93,0.82,0.77,0.76,0.70,0.72,0.71,0.70,0.69,0.87,0.68,0.55,0.64,0.66,1.62,1.69,1.75,1.32,1.84,1.92,1.87,1.72,1.75,1.69,1.66,1.59,1.72,1.88,1.89,1.74,1.69,1.79,1.78,1.64,1.64
Quick Ratio,3.94,3.84,1.99,2.35,3.89,3.60,2.27,2.54,3.75,1.47,1.52,1.71,2.58,3.18,3.55,5.40,4.84,5.15,3.27,3.26,1.05,1.04,1.09,1.21,1.30,1.88,1.72,1.56,1.80,1.86,2.05,2.27,2.03,1.75,1.89,2.18,2.12,1.94,2.04,2.34,2.34
