,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
reportedCurrency,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
operatingCashflow,120000000,-213000000,30000000,234000000,442000000,-65000000,243000000,339000000,554000000,898000000,952000000,849000000,822000000,995000000,1038000000,965000000,567000000,486000000,379000000,421000000
paymentsForOperatingActivities,72000000,None,13000000,18000000,73000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
proceedsFromOperatingActivities,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changeInOperatingLiabilities,86000000,-127000000,-60000000,8000000,552000000,-429000000,268000000,282000000,-634000000,466000000,-120000000,180000000,275000000,4000000,24000000,783000000,120000000,None,None,-547000000
changeInOperatingAssets,213000000,126000000,151000000,108000000,551000000,-63000000,353000000,479000000,98000000,330000000,41000000,570000000,1231000000,959000000,569000000,1596000000,503000000,None,None,765000000
depreciationDepletionAndAmortization,43000000,46000000,52000000,60000000,64000000,68000000,72000000,125000000,320000000,109000000,111000000,113000000,431000000,628000000,1000000000,1188000000,1684000000,2638000000,693000000,-677000000
capitalExpenditures,41000000,62000000,58000000,55000000,42000000,55000000,91000000,74000000,74000000,66000000,64000000,85000000,86000000,71000000,132000000,123000000,124000000,158000000,125000000,124000000
changeInReceivables,53000000,5000000,93000000,60000000,465000000,-168000000,104000000,351000000,-68000000,109000000,-159000000,203000000,487000000,673000000,344000000,285000000,-211000000,86000000,-272000000,744000000
changeInInventory,107000000,110000000,60000000,25000000,-58000000,74000000,268000000,-32000000,107000000,254000000,112000000,138000000,52000000,26000000,248000000,723000000,404000000,-464000000,332000000,-122000000
profitLoss,38000000,16000000,35000000,120000000,170000000,162000000,157000000,390000000,1778000000,555000000,710000000,923000000,974000000,786000000,447000000,66000000,21000000,-139000000,27000000,299000000
cashflowFromInvestment,-88000000,-173000000,-7000000,57000000,-26000000,-73000000,-36000000,-549000000,-294000000,-722000000,119000000,-83000000,0,3158000000,-928000000,-1298000000,1067000000,-1237000000,-438000000,102000000
cashflowFromFinancing,0,286000000,-38000000,-98000000,-107000000,2000000,238000000,-269000000,35000000,-8000000,-211000000,-949000000,-727000000,-1948000000,114000000,-1233000000,-197000000,-259000000,75000000,-803000000
proceedsFromRepaymentsOfShortTermDebt,None,None,None,None,None,None,0,0,0,None,None,0,0,None,0,-312000000,312000000,0,0,0
paymentsForRepurchaseOfCommonStock,None,None,None,None,None,None,None,None,None,0,256000000,748000000,758000000,1914000000,921000000,617000000,250000000,None,0,511000000
paymentsForRepurchaseOfEquity,None,None,None,None,None,None,None,None,None,0,256000000,748000000,758000000,1914000000,921000000,617000000,250000000,0,0,511000000
paymentsForRepurchaseOfPreferredStock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
dividendPayout,None,None,None,None,None,None,None,78000000,115000000,None,None,None,None,None,None,None,None,None,None,None
dividendPayoutCommonStock,None,None,None,None,None,None,None,78000000,115000000,None,None,None,None,None,None,None,None,None,None,None
dividendPayoutPreferredStock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
proceedsFromIssuanceOfCommonStock,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,None
proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,0,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,0,0,0,None
proceedsFromIssuanceOfPreferredStock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
proceedsFromRepurchaseOfEquity,26000000,450000000,34000000,3000000,36000000,3000000,39000000,3000000,40000000,2000000,-207000000,-744000000,-709000000,-1912000000,-845000000,-616000000,-162000000,0,0,-507000000
proceedsFromSaleOfTreasuryStock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changeInCashAndCashEquivalents,38000000,-100000000,22000000,102000000,170000000,-136000000,157000000,390000000,1778000000,168000000,710000000,923000000,95000000,2205000000,447000000,66000000,None,-1010000000,16000000,None
changeInExchangeRate,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
