,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,466.6,617.77,481.44,456.34,607.82,563.55,539.08,331.45,"2,093",600.53,489.99,663.94,908.7,773.04,826.41,672.08,901.3,635.2,459.7,432.2,428.6,434,401.8,397.1,401,378.2,368.3,370.7,280,277.7,253.3,313.5,317.4,377.1,304.8,288.9,234,271.2,256.6,281
Short-Term Investments,878.18,"1,142",801.67,666.12,"1,351",969,"1,462",676.45,353.28,1.27,0.85,5.71,394.1,457.21,488.2,427.51,"1,295",14.5,4.5,4,2.3,3.1,3.3,5.2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0
Cash & Cash Equivalents,"1,345","1,760","1,283","1,122","1,959","1,533","2,002","1,008","2,446",601.79,490.84,669.64,"1,303","1,230","1,315","1,100","2,197",649.7,464.2,436.2,430.9,437.1,405.1,402.3,403,380.2,370.3,372.7,282,279.7,255.3,315.5,319.4,379.1,306.8,288.9,234,271.2,256.6,281
Cash Growth,-14.81%,82.96%,11.39%,-14.15%,45.66%,-12.92%,55.99%,-10.21%,24.87%,-60.73%,-75.48%,-33.56%,-46.74%,104.43%,167.83%,64.21%,68.61%,-47.19%,-64.69%,-60.33%,-80.38%,-32.72%,-12.73%,-7.77%,-6.47%,-13.02%,-8.59%,-7.36%,-30.02%,-26.43%,-31.06%,-15.35%,13.26%,35.54%,20.17%,-8.43%,-26.74%,-28.46%,-16.36%,-2.73%
Receivables,242.41,286.7,287.47,242.6,273.94,277.03,281.06,248.01,290.18,435.51,451.04,475.09,478.4,528.95,545.42,553.14,563.7,789.4,668.8,544.8,880.6,936.8,848.6,807.5,934,894.3,903.7,893.8,997.7,"1,001",985.6,930.1,"1,073","1,145","1,133","1,175","1,305","1,465","1,706","1,398"
Inventory,262.73,264.51,275.75,276.14,279.46,303.69,363.76,319.52,306.82,518.43,424.69,419.62,417.2,426.84,456.94,487.07,476.2,"1,105",836.7,702.5,711.7,733.1,734.2,708.8,685.7,657.2,661.4,666.1,665,683.8,713.6,768.2,854.4,911.8,"1,030","1,165","1,325","1,336","1,331","1,311"
Other Current Assets,119.48,139.29,132.64,142.28,152.36,142.34,132.52,57.29,53.68,117.25,124.17,112.4,106.6,112.72,126.46,113.65,119.8,274.5,206.5,194.1,191.6,171.5,189.9,185.4,194.5,203.3,186.7,219.9,200.5,192.9,194.6,186.7,206.2,207.3,205.7,204.4,205.1,197,232.7,229.4
Total Current Assets,"1,969","2,450","1,979","1,783","2,665","2,256","2,779","1,633","3,097","1,673","1,491","1,677","2,305","2,299","2,443","2,253","3,356","2,818","2,176","1,878","2,215","2,279","2,178","2,104","2,217","2,135","2,122","2,153","2,145","2,157","2,149","2,201","2,453","2,643","2,676","2,834","3,069","3,270","3,526","3,220"
"Property, Plant & Equipment",531.97,569.91,585.1,577.12,581.57,595.25,631.6,622.84,609.4,732.82,717,698.7,683.3,694,722.78,754.78,767.9,"1,078","1,052","1,040",996.7,963,937,909.7,876.1,844,822.1,827.4,854.7,892.2,923.7,929.9,967.9,994.9,"1,088","1,114","1,178","1,186","1,207","1,208"
Long-Term Investments,798.71,527.54,841.28,"1,107",383.33,898.02,584.91,"1,390",118.55,0,0,30.01,107.5,420.46,529.25,885.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
