,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"28,019","26,962","31,072","29,025","22,070","19,400","19,220","14,370","13,870","16,597","19,035","16,980","19,722","15,260","13,947","14,904","15,084","15,948","20,606","21,452","11,998","18,252","19,343","18,415","20,357","10,164","15,914","12,571","16,211","21,722","26,933","24,189","22,929","33,155","32,975","33,745","43,724","40,520","41,744","46,980","45,592"
Market Cap Growth,54.90%,10.24%,36.13%,9.28%,-21.23%,-28.05%,-38.14%,-50.49%,-37.15%,-14.44%,-0.96%,18.16%,42.19%,-8.06%,-26.73%,-12.23%,-23.52%,4.51%,47.74%,43.94%,-20.46%,14.45%,-6.13%,-14.16%,69.67%,-44.31%,-17.73%,-31.73%,-20.37%,113.73%,69.24%,92.41%,41.44%,52.63%,22.44%,39.51%,90.69%,22.21%,26.59%,39.22%,-
Enterprise Value,"32,003","31,250","34,944","30,901","25,613","23,874","24,246","17,909","17,746","19,632","22,492","20,788","23,796","19,359","18,188","19,092","17,214","18,790","24,137","25,142","15,976","23,602","24,630","23,966","26,744","17,014","23,164","20,231","23,547","28,877","33,447","30,980","29,357","40,408","39,909","40,431","50,388","47,640","48,782","54,265","52,877"
PE Ratio,5.55,6.48,8.49,6.83,9.53,12.58,436.82,-11.56,-4.54,-5.22,-6.30,-5.49,-3.19,-2.55,-2.31,-2.35,-3.66,-4.09,-5.75,-7.15,-36.58,-99.74,-411.56,-89.39,-49.41,-3.54,-4.99,-3.91,-5.24,-53.24,-167.28,122.79,41.02,45.79,22.52,18.10,20.86,20.01,28.26,32.05,31.12
PS Ratio,2.00,2.16,2.61,2.43,1.93,1.87,2.20,1.87,2.11,2.76,3.57,3.51,4.08,2.99,2.77,2.72,2.80,2.89,3.50,3.53,1.86,2.73,2.84,2.84,3.13,1.62,2.93,2.47,3.37,4.06,4.41,3.59,3.02,4.13,3.50,3.13,3.78,3.48,3.80,4.41,4.28
PB Ratio,1.13,1.12,1.28,1.20,0.99,0.90,0.91,0.67,0.72,0.81,0.95,0.86,1.36,1.08,1.01,1.14,1.37,1.50,2.07,2.22,1.25,1.95,2.08,2.07,2.33,1.41,2.49,2.13,3.02,3.87,4.91,4.31,3.64,5.26,4.62,4.46,5.57,4.98,5.05,5.44,5.28
P/FCF Ratio,-33.40,-207.40,-153.82,-397.60,-29.15,-11.80,-10.53,-5.79,-5.93,-7.74,-9.10,-10.57,-13.55,-18.68,-19.53,-15.82,-15.21,-13.98,-23.05,-36.61,-75.94,-45.52,-68.59,-42.73,-17.15,-9.02,-10.67,-8.30,-18.76,-76.22,58.81,27.96,20.06,141.09,50.65,29.34,35.87,23.53,40.57,119.54,116.01
P/OCF Ratio,5.50,4.96,6.10,5.62,4.95,5.19,5.54,5.91,7.00,11.18,18.27,15.55,24.81,12.67,11.90,16.06,15.96,19.79,19.33,15.31,6.19,9.28,8.72,8.23,12.40,5.50,11.05,11.10,12.16,14.69,13.48,9.77,7.93,15.47,11.50,9.40,11.09,8.55,9.93,12.20,11.84
Debt / Equity Ratio,0.23,0.23,0.25,0.25,0.27,0.28,0.28,0.31,0.34,0.32,0.33,0.37,0.47,0.48,0.49,0.51,0.63,0.62,0.65,0.69,0.69,0.82,0.81,0.83,0.91,1.24,1.39,1.51,1.69,1.61,1.63,1.64,1.45,1.37,1.27,1.20,1.16,1.13,1.12,1.08,1.08
Quick Ratio,0.75,0.68,0.87,1.35,0.84,0.84,0.69,1.61,1.36,1.90,1.84,1.64,1.63,1.63,1.55,1.56,2.41,2.48,2.05,2.14,1.68,1.50,1.40,1.27,1.08,1.48,1.43,1.39,1.60,1.70,1.36,1.28,1.28,1.26,1.51,1.63,1.52,1.43,1.35,1.16,1.16
