,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,393,257,445,550,"1,025",383,219,581,"1,391","1,612","1,825",891,"1,118",663,660,636,896,"1,001",792,919,825,511,718,513,705,858,249,"1,391","1,501",724,142,627,"3,884","2,394","2,585","1,322","1,032","1,192",91,98
Short-Term Investments,0,0,0,0,0,0,0,497,498,"1,393","1,974","1,733","1,441","1,546","1,539","1,357","1,213",722,391,557,615,792,344,151,187,42,85,67,123,177,152,144,193,871,673,506,172,119,137,176
Cash & Cash Equivalents,393,257,445,550,"1,025",383,219,"1,078","1,889","3,005","3,799","2,624","2,559","2,209","2,199","1,993","2,109","1,723","1,183","1,476","1,440","1,303","1,062",664,892,900,334,"1,458","1,624",901,294,771,"4,077","3,265","3,258","1,828","1,204","1,311",228,274
Cash Growth,71.32%,-40.27%,-36.03%,-26.09%,160.81%,49.03%,-50.79%,96.00%,84.29%,684.60%,1634.70%,143.41%,35.47%,-26.49%,-42.12%,-24.05%,-17.58%,-22.00%,-46.20%,-25.94%,-31.72%,-24.38%,-10.23%,-55.01%,-38.06%,-30.93%,-68.55%,119.58%,82.06%,0.11%,-11.98%,-47.12%,151.05%,262.38%,1008.16%,137.09%,-70.47%,-59.85%,-93.00%,-85.01%
Receivables,434,439,465,490,440,343,390,413,385,351,434,447,518,427,491,649,645,826,853,876,814,877,789,853,"1,035",555,566,662,695,"1,273","1,670","1,680","1,685","2,397","2,344","1,938","1,853","1,392","1,513","1,850"
Inventory,220,231,221,237,241,266,269,238,155,153,165,159,181,200,192,187,212,218,236,269,242,253,249,246,205,188,170,191,224,327,350,340,369,493,606,420,424,487,448,496
Other Current Assets,683,615,249,214,653,702,427,674,765,572,301,224,40,104,182,72,41,57,187,39,84,72,75,160,59,426,125,109,52,51,45,50,42,94,113,97,245,281,153,165
Total Current Assets,"1,730","1,542","1,380","1,491","2,359","1,694","1,305","2,403","3,194","4,081","4,699","3,454","3,298","2,940","3,064","2,901","3,007","2,824","2,459","2,660","2,580","2,505","2,175","1,923","2,191","2,069","1,195","2,420","2,595","2,552","2,359","2,841","6,173","6,249","6,321","4,283","3,726","3,471","2,342","2,785"
"Property, Plant & Equipment","9,850","10,215","10,704","11,130","11,781","11,846","11,961","12,042","11,545","11,665","11,717","12,183","12,370","12,259","12,618","13,030","13,528","14,029","14,295","14,795","14,839","15,473","15,369","15,647","16,357","16,504","16,283","16,152","16,220","27,381","34,006","34,289","30,224","30,237","30,557","30,989","31,628","32,225","32,740","33,163"
Long-Term Investments,225,239,229,221,239,259,277,0,0,21,23,319,420,168,187,151,66,93,313,193,125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,274,274,274,272,272,272,272,272,272,272,272,272,272,272,270,270,270,269,269,267,264,264,262,261,261,261,261,261,261,261,261,261,243,243,243,243,243,242,242,242
Other Long-Term Assets,215,195,123,158,258,276,187,248,143,132,97,97,99,110,132,113,132,108,113,109,95,102,300,247,279,217,167,144,153,157,158,158,171,131,180,231,143,171,170,170
Total Long-Term Assets,"10,564","10,923","11,330","11,781","12,550","12,653","12,697","12,562","11,960","12,090","12,109","12,871","13,161","12,809","13,207","13,564","13,996","14,499","14,990","15,364","15,323","15,850","15,931","16,155","16,897","16,982","16,711","16,557","16,634","27,799","34,425","34,708","30,638","30,611","30,980","31,463","32,014","32,638","33,152","33,575"
Total Assets,"12,294","12,465","12,710","13,272","14,909","14,347","14,002","14,965","15,154","16,171","16,808","16,325","16,459","15,749","16,271","16,465","17,003","17,323","17,449","18,024","17,903","18,355","18,106","18,078","19,088","19,051","17,906","18,977","19,229","30,351","36,784","37,549","36,811","36,860","37,301","35,746","35,740","36,109","35,494","36,360"
Accounts Payable,"1,060",971,"1,145","1,330","1,320",878,829,849,883,728,741,783,875,802,944,"1,105","1,282","1,270","1,523","1,555","1,624","1,717","1,572","1,417","1,411","1,073",852,"1,008","1,030","1,793","2,451","2,395","2,559","2,724","2,690","2,479","2,637","2,346","2,380","2,670"
Current Debt,0,0,0,0,0,0,0,0,448,936,939,485,485,0,449,449,449,449,0,0,0,594,590,589,586,627,249,239,240,125,123,359,365,357,"1,240","1,114",904,952,456,200
Other Current Liabilities,190,267,320,109,99,284,204,298,131,119,151,109,206,150,165,161,397,531,739,670,194,221,363,454,499,380,483,441,636,"1,325","1,699","1,781","1,149",975,819,577,346,637,363,413
