,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"1,128",980,"1,098",506,-810,"1,022","1,366","1,239","1,517","1,354","1,610","1,598","1,391","1,711","1,915","1,631",52,"2,783","1,983","2,747","-1,826","2,456",741,"1,884","2,801","3,010",-738,"2,308",36,"3,553",766,"3,179","4,044","4,490",924,"3,949","2,473",239,"2,024","1,778"
Depreciation & Amortization,200,199,202,192,193,158,190,227,261,268,289,304,328,374,379,379,369,445,443,435,442,503,502,503,509,559,"1,555","2,292","2,065","2,215","2,200","2,127","1,979","2,053","2,052","2,205","2,157","2,127","2,260","2,235"
Share-Based Compensation,37,106,48,44,43,119,55,55,53,138,71,69,75,141,76,71,77,191,85,75,70,189,87,75,79,219,236,162,136,269,159,135,129,306,107,126,132,313,179,130
Other Operating Activities,-120,-661,369,"1,044",-4,286,221,634,132,368,-52,-517,-253,-124,-367,"1,190","2,086",-774,355,"1,267","4,706",-131,"1,147","2,093",-114,27,"2,036","1,068","2,617","-1,160","1,765","2,494","-1,077","-1,941","1,922","1,322","2,666","1,514","1,856","3,431"
Operating Cash Flow,"1,245",624,"1,717","1,786",-578,"1,585","1,832","2,155","1,963","2,128","1,918","1,454","1,541","2,102","2,003","3,271","2,584","2,645","2,866","4,524","3,392","3,017","2,477","4,555","3,275","3,815","3,089","5,830","4,854","4,877","4,890","7,935","5,075","4,908","5,005","7,602","7,428","4,193","6,319","7,574"
Operating Cash Flow Growth,32.31%,-47.43%,-15.71%,-0.67%,-,154.01%,6.70%,20.66%,-,34.26%,4.69%,-32.53%,-21.50%,-1.22%,4.43%,124.97%,67.68%,25.83%,43.09%,38.31%,31.27%,14.06%,-13.57%,0.69%,-3.45%,26.45%,24.71%,27.99%,48.21%,27.84%,58.30%,36.11%,4.55%,0.64%,2.35%,-4.20%,46.36%,-14.57%,26.25%,-0.37%
Capital Expenditures,-151,-137,-142,-180,-153,-145,-115,-127,-145,-121,-131,-113,-114,-95,-126,-126,-182,-119,-114,-282,-123,-107,-128,-154,-163,-125,-177,-217,-279,-188,-195,-217,-187,-162,-143,-177,-213,-175,-178,-219
Acquisitions,-47,0,-17,-555,-50,-736,"-11,546",0,-170,-28,"-2,559",-62,-108,-63,-37,-80,-128,-372,-29,-140,-195,-320,-120,-36,-659,-12,"-38,318",-880,-400,-198,-147,-492,"-1,065",-185,-209,-100,-300,-353,-160,-157
Change in Investments,321,-660,-200,"1,151",17,8,-850,872,18,"-1,309","-1,608",-24,-15,-526,481,97,511,44,830,-541,35,400,108,"1,568",40,13,"1,384",20,47,-5,14,6,-36,"-1,398",37,"1,393",60,3,-2,-3
Other Investing Activities,-,-,-,"-2,700","2,700",-,-,-,-,-,-,-,118,-,-,-,-,-,-,-,-,-,-,-,167,-5,"1,459",-72,5,49,86,88,143,154,445,170,5,26,-1,10
Investing Cash Flow,123,-797,-359,"-2,284","2,514",-873,"-12,511",745,-297,"-1,458","-4,298",-199,-119,-684,318,-109,201,-447,687,-963,-283,-27,-140,"1,378",-615,-129,"-35,652","-1,149",-627,-342,-242,-615,"-1,145","-1,591",130,"1,286",-448,-499,-341,-369
