,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"2,402","2,682","2,380","1,917","1,524","1,170","1,452","1,220","1,490","3,318","3,175","3,499","4,096","3,154","3,668","3,523","2,786","2,383","3,126","3,879","2,329","5,083","5,571","6,268","8,080","8,615","14,531","19,384","17,141","16,229","16,065","17,576","17,505","18,324","19,532","16,253","16,048","15,296","15,932","16,398"
Short-Term Investments,189.11,11.71,17.33,17.95,20.69,20.59,25.22,0,23.98,24.53,23.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,131,508,591,"1,575","5,932","6,354","7,779","10,145","12,696"
Cash & Cash Equivalents,"2,591","2,694","2,397","1,935","1,545","1,191","1,478","1,220","1,514","3,342","3,199","3,499","4,096","3,154","3,668","3,523","2,786","2,383","3,126","3,879","2,329","5,083","5,571","6,268","8,080","8,615","14,531","19,384","17,141","16,229","16,095","17,707","18,013","18,915","21,107","22,185","22,402","23,075","26,077","29,094"
Cash Growth,997.12%,257.05%,197.97%,126.23%,-40.39%,-55.79%,-38.36%,-36.98%,-2.01%,180.63%,116.50%,186.89%,170.59%,-5.63%,14.67%,0.70%,-31.98%,-24.44%,-14.78%,10.10%,-16.40%,113.27%,78.21%,61.59%,246.91%,69.49%,160.83%,209.25%,112.14%,88.38%,10.76%,-8.65%,5.09%,16.55%,31.14%,25.29%,24.37%,21.99%,23.55%,31.14%
Receivables,72.38,96.61,156.89,226.6,200.05,138.65,119.96,168.97,318.06,178.59,326.9,499.14,440.35,453.54,607.73,515.38,652.85,569.87,"1,155",949,"1,047","1,147","1,128","1,324","1,274","1,485","1,757","1,886","1,890","2,129","1,962","1,913","2,311","2,081","2,192","2,952","2,993","3,447","2,520","3,508"
Inventory,450.73,596.93,752.49,953.68,"1,055","1,212","1,294","1,278","1,302","1,610","1,605","2,067","2,220","2,438","2,471","2,264","2,566","3,325","3,314","3,113","3,837","3,382","3,581","3,552","4,494","4,018","4,218","4,101","4,132","4,733","5,199","5,757","6,691","8,108","10,327","12,839","14,375","14,356","13,721","13,626"
Other Current Assets,41.77,54.29,56.38,64.76,121.91,86.66,107.5,115.67,105.97,73.06,41.98,194.47,271.67,313.5,321.41,268.37,379.38,422.03,325.23,366,464.91,569.75,660,959,"1,045","1,218","1,238","1,346","1,542","1,602","1,746","1,723","2,035","2,118","2,364","2,941","3,227","2,997","2,708","3,388"
Total Current Assets,"3,156","3,442","3,363","3,180","2,921","2,629","2,999","2,782","3,240","5,204","5,172","6,260","7,028","6,359","7,069","6,571","6,384","6,700","7,920","8,307","7,678","10,182","10,940","12,103","14,893","15,336","21,744","26,717","24,705","24,693","25,002","27,100","29,050","31,222","35,990","40,917","42,997","43,875","45,026","49,616"
"Property, Plant & Equipment","1,301","1,567","2,022","2,596","3,136","3,766","4,465","5,195","5,837","6,527","7,258","15,037","16,555","18,219","19,517","20,492","19,181","19,591","19,734","19,691","19,318","19,601","19,845","20,199","20,468","20,876","21,990","23,375","24,844","27,030","29,248","31,176","32,639","33,684","34,563","36,635","38,669","41,041","42,793","45,123"
Long-Term Investments,0,0,0,0,0,0,0,31.52,0,0,0,774.47,816.57,831.11,872.42,898.37,883.6,834.83,819.73,820,766.86,765.86,653,0,0,0,0,0,"1,331","1,311","1,260","1,260","1,261",218,218,184,184,184,184,184
