,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"5,638","6,015","6,182","6,153","5,614","5,429","5,562","5,208","4,829","4,770","5,174","5,168","5,132","5,250","5,408","5,450","5,475","5,672","5,928","5,757","5,384","5,596","5,516","5,212","5,229","4,244","4,919","5,141","5,001","5,504","5,566","5,733","5,860","6,269","6,566","6,180","6,056","5,963","5,941","6,159"
Revenue Growth (YoY),6.58%,9.96%,10.93%,9.29%,-0.43%,-9.74%,-10.03%,-15.36%,-13.98%,-12.14%,-6.98%,-0.77%,6.27%,10.06%,4.52%,5.46%,6.68%,8.04%,9.62%,5.63%,-1.66%,-1.34%,-6.95%,-9.47%,-2.88%,-24.16%,-10.82%,-1.36%,-4.36%,29.69%,13.15%,11.52%,17.18%,13.90%,17.97%,7.80%,3.34%,-4.88%,-9.52%,-0.34%
Cost of Revenue,"1,840","1,875","1,842","1,774","1,518","1,453","1,375","1,318","1,178","1,202","1,240","1,264","1,302","1,304","1,340","1,196","1,454","1,538","1,563","1,491","1,365","1,393","1,314","1,273","1,182",899,"1,026","1,044","1,113","1,175","1,271","1,365","1,490","1,792","1,773","1,724","1,654","1,562","1,605","1,633"
Gross Profit,"3,798","4,140","4,340","4,379","4,096","3,976","4,187","3,890","3,651","3,568","3,934","3,904","3,830","3,946","4,068","4,254","4,021","4,134","4,365","4,266","4,019","4,203","4,202","3,939","4,047","3,345","3,893","4,097","3,888","4,329","4,295","4,368","4,370","4,477","4,793","4,456","4,402","4,401","4,336","4,526"
"Selling, General & Admin","1,254","1,246","1,287","1,289","1,369","1,305","1,267","1,220","1,213","1,160","1,191","1,215","1,262","1,204","1,237","1,236","1,273","1,241","1,262","1,280","1,205","1,145","1,134","1,049","1,059",905,"1,008","1,021","1,026","1,022","1,040","1,070","1,101","1,092","1,278","1,174","1,179","1,269","1,201","1,169"
Other Operating Expenses,690,698,723,717,750,722,712,752,751,748,783,753,780,744,758,771,809,794,834,776,854,798,834,790,845,786,854,"1,070",869,834,823,858,892,890,882,870,929,928,958,950
Operating Expenses,"1,944","1,944","2,010","2,006","2,119","2,027","1,979","1,972","1,964","1,908","1,974","1,968","2,042","1,948","1,995","2,007","2,082","2,035","2,096","2,056","2,059","1,943","1,968","1,839","1,904","1,691","1,862","2,091","1,895","1,856","1,863","1,928","1,993","1,982","2,160","2,044","2,108","2,197","2,159","2,119"
Operating Income,"1,854","2,196","2,330","2,373","1,977","1,949","2,208","1,918","1,687","1,660","1,960","1,936","1,788","1,998","2,073","2,247","1,939","2,099","2,269","2,210","1,960","2,260","2,234","2,100","2,143","1,654","2,031","2,006","1,993","2,473","2,432","2,440","2,377","2,495","2,633","2,412","2,294","2,204","2,177","2,407"
Interest Expense / Income,133,138,144,146,148,153,157,164,167,173,184,174,172,179,180,188,186,203,241,240,247,259,266,278,278,289,295,279,290,282,290,295,307,316,315,333,336,339,334,331
Other Expense / Income,-38,-22,-20,-71,-26,-142,-30,-28,-46,-77,-29,-69,-72,-50,-90,-33,42,-42,-48,-46,-77,-57,-53,-56,-53,-131,-37,-66,-51,-125,-38,-83,-47,-163,-124,-92,-184,-93,-106,-108
Pretax Income,"1,759","2,080","2,206","2,298","1,855","1,938","2,081","1,782","1,566","1,564","1,805","1,831","1,688","1,869","1,983","2,092","1,711","1,938","2,076","2,016","1,790","2,058","2,021","1,878","1,918","1,496","1,773","1,793","1,754","2,316","2,180","2,228","2,117","2,342","2,442","2,171","2,142","1,958","1,949","2,184"
Income Tax,671,789,836,867,704,734,781,665,587,585,674,687,616,701,789,"-5,186",401,429,483,462,399,488,466,475,444,364,410,413,413,518,507,517,487,507,547,533,512,389,421,532
Net Income,"1,088","1,291","1,370","1,431","1,151","1,204","1,300","1,117",979,979,"1,131","1,144","1,072","1,168","1,194","7,278","1,310","1,509","1,593","1,554","1,391","1,570","1,555","1,403","1,474","1,132","1,363","1,380","1,341","1,798","1,673","1,711","1,630","1,835","1,895","1,638","1,630","1,569","1,528","1,652"
Net Income Growth,13.69%,16.73%,19.03%,21.89%,5.79%,-6.74%,-5.11%,-21.94%,-14.94%,-18.69%,-13.00%,2.42%,9.50%,19.31%,5.57%,536.19%,22.20%,29.20%,33.42%,-78.65%,6.18%,4.04%,-2.39%,-9.72%,5.97%,-27.90%,-12.35%,-1.64%,-9.02%,58.83%,22.74%,23.99%,21.55%,2.06%,13.27%,-4.27%,0%,-14.50%,-19.37%,0.85%
Shares Outstanding (Basic),908,902,893,897,879,872,863,866,844,837,829,832,812,804,795,798,776,761,737,751,717,706,699,704,684,678,675,677,668,659,649,654,632,626,620,623,611,609,609,609
Shares Outstanding (Diluted),913,905,897,901,883,875,866,869,847,840,832,835,815,807,798,802,780,764,741,754,720,708,702,706,686,679,677,679,669,660,650,655,634,627,622,624,612,610,610,610
Shares Change,-3.03%,-3.24%,-3.39%,-3.26%,-3.25%,-3.29%,-3.47%,-3.52%,-4.09%,-4.01%,-3.88%,-3.91%,-3.77%,-3.92%,-4.16%,-4.03%,-4.32%,-5.39%,-7.11%,-5.91%,-7.71%,-7.29%,-5.26%,-6.39%,-4.63%,-4.07%,-3.58%,-3.82%,-2.48%,-2.81%,-3.92%,-3.49%,-5.32%,-5.04%,-4.43%,-4.79%,-3.49%,-2.76%,-1.88%,-2.21%
EPS (Basic),1.20,1.43,1.53,1.61,1.31,1.38,1.51,1.31,1.16,1.17,1.36,1.40,1.32,1.45,1.50,9.15,1.69,1.98,2.16,2.12,1.94,2.23,2.22,2.02,2.15,1.67,2.02,2.06,2.01,2.73,2.58,2.66,2.58,2.93,3.05,2.68,2.67,2.58,2.51,2.71
EPS (Diluted),1.19,1.43,1.53,1.60,1.30,1.38,1.50,1.31,1.16,1.17,1.36,1.38,1.32,1.45,1.50,9.09,1.68,1.98,2.15,2.10,1.93,2.22,2.22,2.01,2.15,1.67,2.01,2.05,2.00,2.72,2.57,2.66,2.57,2.93,3.05,2.66,2.67,2.57,2.51,2.70
