,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31,2017-06-30,2017-09-29,2017-12-29,2018-03-30,2018-06-29,2018-09-28,2018-12-28,2019-03-29,2019-06-28,2019-09-27,2020-01-03,2020-04-03,2020-07-03,2020-10-02,2021-01-01,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-30,2023-03-31,2023-06-30,2023-09-29,2023-12-29
Revenue,"1,312","1,306","1,276","1,169","1,246","1,257","1,302",907,"1,312","1,288","1,868","2,575","2,580","2,571","2,503","2,516","2,443","2,529","2,575","2,647","2,577","2,728","2,835","2,954","2,889","2,914","3,242","3,252","3,315","3,448","3,483","3,491","3,494","3,597","3,608","3,697","3,699","3,838","3,921","3,980"
Revenue Growth (YoY),-17.85%,-10.36%,-9.76%,-9.45%,-5.03%,-3.75%,2.04%,-22.41%,5.30%,2.47%,43.47%,183.90%,96.65%,99.61%,33.99%,-2.29%,-5.31%,-1.63%,2.88%,5.21%,5.49%,7.87%,10.10%,11.60%,12.11%,6.82%,14.36%,10.09%,14.75%,18.33%,7.43%,7.35%,5.40%,4.32%,3.59%,5.90%,5.87%,6.70%,8.68%,7.65%
Cost of Revenue,"1,141","1,119","1,115","1,017","1,093","1,113","1,138",802,"1,154","1,141","1,630","2,178","2,233","2,190","2,136","2,179","2,086","2,152","2,174","2,278","2,221","2,348","2,450","2,527","2,494","2,531","2,774","2,761","2,848","2,950","2,942","2,983","2,982","3,059","3,095","3,176","3,204","3,271","3,334","3,385"
Gross Profit,171,187,161,152,153,144,164,105,158,147,238,397,347,381,367,337,357,377,401,369,356,380,385,427,395,383,468,491,467,498,541,508,512,538,513,521,495,567,587,595
"Selling, General & Admin",84,87,72,70,75,51,53,22,60,56,88,218,181,186,194,176,178,174,194,182,166,175,177,171,197,195,200,187,159,224,233,226,236,262,232,221,233,237,239,233
Other Operating Expenses,0,510,17,45,40,29,17,-41,9,16,49,37,32,22,27,68,24,8,8,5,2,1,-35,-3,12,-54,7,9,5,9,8,18,3,8,4,42,3,6,692,10
Operating Expenses,84,597,89,115,115,80,70,-19,69,72,137,255,213,208,221,244,202,182,202,187,168,176,142,168,209,141,207,196,164,233,241,244,239,270,236,263,236,243,931,243
Operating Income,87,-410,72,37,38,64,94,124,89,75,101,142,134,173,146,93,155,195,199,182,188,204,243,259,186,242,261,295,303,265,300,264,273,268,277,258,259,324,-344,352
Interest Expense / Income,20,19,18,18,14,14,15,10,14,15,28,29,36,34,35,35,34,35,35,34,38,33,28,34,48,41,44,46,45,46,47,46,48,50,50,51,54,56,53,49
Other Expense / Income,6,-,4,-23,-17,-2,-1,-67,-3,-,-1,9,-8,4,-8,23,-4,-4,-6,-2,-96,-6,2,-2,8,10,3,4,-4,-3,-4,-2,5,-6,8,-8,-,-3,-6,-6
Pretax Income,61,-429,50,42,41,52,80,181,78,60,74,104,106,135,119,35,125,164,170,150,246,177,213,227,130,191,214,245,262,222,257,220,220,224,219,215,205,271,-391,309
Income Tax,24,9,16,-2,0,15,31,66,25,19,-17,45,34,37,37,-79,23,20,23,-38,57,41,52,46,15,38,51,48,57,53,52,46,45,53,57,38,43,64,8,80
Net Income,37,-438,34,44,41,37,49,115,53,41,91,59,72,98,82,114,102,144,147,188,189,136,161,181,115,153,163,197,205,169,205,174,175,171,162,177,162,207,-399,229
Net Income Growth,-54.32%,-,-,0%,10.81%,-,44.12%,161.36%,29.27%,10.81%,85.71%,-48.70%,35.85%,139.02%,-9.89%,93.22%,41.67%,46.94%,79.27%,64.91%,85.29%,-5.56%,9.52%,-3.72%,-39.15%,12.50%,1.24%,8.84%,78.26%,10.46%,25.77%,-11.68%,-14.63%,1.18%,-20.98%,1.72%,-7.43%,21.05%,-,29.38%
Shares Outstanding (Basic),77,74,73,74,73,73,72,72,72,73,112,150,150,151,151,151,151,152,150,150,146,144,144,142,141,142,142,142,142,141,142,140,141,137,137,137,137,137,137,138
Shares Outstanding (Diluted),78,74,74,-,75,74,73,-,74,74,114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shares Change,-8.75%,-13.58%,-13.63%,-13.50%,-3.85%,-,-1.35%,-2.66%,-1.33%,-,56.16%,108.57%,103.18%,104.10%,32.64%,0.61%,0.74%,0.50%,-0.48%,-1.01%,-3.50%,-4.99%,-4.44%,-5.47%,-3.26%,-1.50%,-1.12%,0.53%,0.35%,-0.44%,-0.44%,-1.39%,-0.98%,-3.36%,-3.55%,-2.60%,-2.54%,0.37%,0.59%,0.60%
EPS (Basic),0.48,-5.92,0.47,0.53,0.56,0.51,0.68,1.57,0.74,0.56,0.81,0.21,0.48,0.65,0.54,0.74,0.67,0.95,0.97,1.26,1.30,0.94,1.13,1.28,0.81,1.08,1.15,1.38,1.44,1.20,1.45,1.23,1.26,1.25,1.18,1.29,1.18,1.51,-2.91,1.67
EPS (Diluted),0.47,-5.92,0.46,0.53,0.55,0.50,0.67,1.55,0.72,0.55,0.80,0.22,0.47,0.64,0.53,0.73,0.66,0.94,0.96,1.25,1.29,0.93,1.11,1.27,0.80,1.06,1.13,1.37,1.42,1.18,1.43,1.22,1.25,1.24,1.17,1.28,1.17,1.50,-2.91,1.66
EPS Growth,-48.91%,-,-,-3.64%,17.02%,-,45.65%,192.45%,30.91%,10.00%,19.40%,-85.81%,-34.72%,16.36%,-33.75%,231.82%,40.43%,46.87%,81.13%,71.23%,95.45%,-1.06%,15.63%,1.60%,-37.98%,13.98%,1.80%,7.87%,77.50%,11.32%,26.55%,-10.95%,-11.97%,5.08%,-18.18%,4.92%,-6.40%,20.97%,-,29.69%
Free Cash Flow,-14,110,167,119,-32,151,266,42,-15,69,257,112,-78,157,248,126,7,258,346,84,354,170,328,115,328,376,572,-113,213,-4,541,179,65,30,702,72,-137,124,745,226
