,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"2,635","3,274","3,035","2,891","2,183","1,807","1,576","1,902","2,082","2,116","1,905","1,714","2,646","2,546","2,489","2,939","2,807","2,034","1,449","1,953","2,219","1,827","1,506","1,682","2,358","2,886","3,803","3,560","3,486","2,897","2,809","2,483","2,531","2,326","2,024","2,103","3,783","3,939","3,748","2,880"
Short-Term Investments,174.4,218.88,242.15,250.73,240.14,163.97,128.44,125.03,115.3,178.54,210.47,226,173.44,133.41,136.2,156.87,166.77,29.21,59.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.2,791.68
Cash & Cash Equivalents,"2,809","3,492","3,277","3,142","2,423","1,971","1,705","2,027","2,197","2,294","2,116","1,940","2,819","2,680","2,625","3,096","2,973","2,063","1,509","1,953","2,219","1,827","1,506","1,682","2,358","2,886","3,803","3,560","3,486","2,897","2,809","2,483","2,531","2,326","2,024","2,103","3,783","3,939","4,036","3,671"
Cash Growth,50.71%,62.19%,50.71%,28.98%,-13.74%,-43.57%,-47.98%,-35.48%,-9.32%,16.41%,24.10%,-4.31%,28.30%,16.80%,24.08%,59.59%,5.46%,-23.02%,-42.53%,-36.91%,-25.36%,-11.44%,-0.15%,-13.86%,6.26%,57.98%,152.43%,111.60%,47.84%,0.39%,-26.13%,-30.24%,-27.40%,-19.70%,-27.96%,-15.32%,49.46%,69.31%,99.43%,74.60%
Receivables,241.93,230.69,218.91,206.47,237.96,290.76,267.96,204.65,187.89,188.48,173.55,177.59,218.97,186,196.18,224.13,224.13,228.23,230.11,232.67,276.64,259.8,296.7,286.61,346.43,380.77,296.32,178.83,200.16,215.34,245.96,221.93,199.46,187.01,186.38,210.03,216.03,227.33,229.79,249.37
Inventory,74.74,71.87,70.13,69.98,72.22,69.91,66.58,66.58,74.49,72.6,74.79,88.73,91.54,86.47,84.51,82.9,71.64,67.58,66.77,63.08,66.63,67.37,81.77,80.49,88.52,86.18,84.78,73.63,66.29,65.25,66.1,64.04,69.97,72.24,69.08,68.31,70.09,69.18,70.98,75.07
Other Current Assets,-157.23,44.13,51.88,52.27,48.87,51.46,48.38,49.88,45.95,50.23,50.56,-148.78,-139.52,129.23,134.47,153.96,154.61,89.61,82.94,87.57,78.78,87.86,82.49,61.86,63.1,62.51,52.7,57.28,60.32,71.91,93.95,86.76,75.42,79.94,92.02,-57.6,-39.53,17.8,14.99,35.48
Total Current Assets,"2,969","3,839","3,618","3,470","2,782","2,383","2,088","2,348","2,506","2,605","2,415","2,057","2,990","3,081","3,040","3,557","3,424","2,448","1,888","2,336","2,641","2,242","1,967","2,111","2,856","3,415","4,236","3,869","3,813","3,250","3,215","2,856","2,876","2,666","2,371","2,323","4,030","4,253","4,352","4,031"
"Property, Plant & Equipment","4,934","5,036","5,216","5,461","5,856","6,246","6,618","7,090","7,477","7,633","7,775","8,270","8,260","8,274","8,322","8,387","8,499","8,888","9,054","9,221","9,386","9,806","10,093","10,065","10,077","9,986","9,855","9,719","9,595","9,441","9,312","9,238","9,137","9,035","8,953","8,847","8,749","8,676","8,609","8,557"
Long-Term Investments,84.14,40.01,12.62,4.07,14.42,91.8,120.64,126.36,136.98,73.37,92.82,77.55,128.02,164.37,176.43,163.37,160.68,100.49,72.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
