,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,213.88,226.9,203.91,191.41,109.35,-44.6,56.46,96.21,87.22,75.22,70.39,-17.44,113.8,100.82,74.92,79.77,491.68,-204.31,155.76,156.12,464.87,104.87,94.55,-3.5,-72.94,-402.04,-637.56,-758.14,-269.5,-280.98,-131.37,-166.25,-177.19,-183.32,-130.05,-142.89,32.41,12.33,105.18,-116.68
Depreciation & Amortization,91.99,76.66,78.35,79.03,80.08,82.87,81.91,80.65,77.2,77.97,79.75,106.47,140.54,139.82,137.69,137.98,136.88,136.36,137.87,137.46,138.91,136.56,140.27,173,175.05,178.75,179.27,183.49,184,185.12,183.31,177.11,170.42,184.56,162.97,172.5,172.29,168.81,169.96,171.97
Share-Based Compensation,2.78,1.5,4.4,10.3,13.67,10.36,10.24,9.18,7.91,10.62,10.42,8.21,13.73,8.21,10.58,10.5,14.68,7.3,9.63,11.83,6.28,10.34,9.83,10.28,9.93,9.36,21.08,10.05,21.75,24.35,25.11,25.58,20.21,13.9,14.6,20.07,19.06,14.71,18.29,16.14
Other Operating Activities,86.66,-95.83,82.22,115.31,-78.91,-63.64,52.73,-26.86,54.98,-48.44,94.01,213.66,21.63,165.74,165.79,245.7,-44.17,7,-196.3,139.18,-146.46,12.09,0.94,90.66,9.15,37.43,5.73,391.51,-227.6,-182.4,-49.95,-26.47,-19.2,-132.52,-87.58,-45.27,-142,-26.36,67.82,204.38
Operating Cash Flow,395.31,209.22,368.87,396.04,124.19,-15.01,201.34,159.18,227.31,115.37,254.57,310.9,289.7,414.58,388.97,473.95,599.07,-53.65,106.95,444.59,463.6,263.86,245.59,270.44,121.19,-176.5,-431.49,-173.09,-291.35,-253.91,27.1,9.98,-5.76,-117.39,-40.07,4.41,81.77,169.49,361.25,275.81
Operating Cash Flow Growth,101.19%,-50.29%,-24.71%,6.88%,-68.58%,-,-45.42%,-59.81%,83.03%,-,26.44%,95.31%,27.45%,259.34%,52.79%,52.45%,106.79%,-,-72.50%,-6.20%,-22.61%,-,129.63%,-39.17%,-73.86%,-,-,-,-,-,-,-,-,-,-,-55.76%,-,-,-,6149.97%
Capital Expenditures,-189.7,-175.06,-237.49,-290.2,-485.8,-518.63,-445.11,-458.02,-462.23,-272.01,-274.35,-404.41,-286.28,-125.43,-246.93,-257.62,-298.69,-546.48,-395.51,-312.27,-348.13,-311.28,-325.72,-247.33,-184.96,-139.32,-52.37,-69.41,-29.02,-48.77,-77.02,-107.04,-113.86,-97.24,-98.17,-88.76,-68.33,-132.21,-126.03,-134.12
Acquisitions,0,0,0,0,0,0,0,0,1.9,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,"1,700",0,0,0
Change in Investments,0.39,-1.64,3.05,-0.85,-0.73,-1.74,4.62,-3.38,-5.06,-0.24,-51.8,-1.02,1.14,3.44,-15.21,-8.01,-9.19,138.37,55.2,131.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286.52,-500
Other Investing Activities,2.31,194.63,-37.69,-20.26,-62.33,-1.22,-2.42,-0.03,-0.24,-1.19,-6.9,-4.02,12.12,-0.46,-12.7,-0.25,13.41,-,-,-,54.21,0.4,0.04,0.15,0.1,2.16,1.57,-,16.02,0.13,3.37,0.19,0.58,0.03,-,0.46,0.99,0.26,0.23,-
Investing Cash Flow,-187,17.94,-272.13,-311.3,-548.86,-521.6,-442.9,-461.43,-465.63,-272.72,-333.05,-409.46,-273.02,-122.46,-274.83,-265.87,-294.47,-408.11,-340.31,-180.48,-293.92,-310.88,-325.69,-247.18,-184.86,-137.15,-50.8,-69.41,-8.4,-48.64,-73.65,-106.86,-113.28,-97.22,-98.17,-88.3,"1,633",-131.95,-412.31,-634.12
Dividends Paid,-403.29,-126.41,-307.93,-256.04,-252.56,-346.81,-50.11,-50.58,-51.6,-50.57,-162.22,-50.89,-61.54,-51.33,-128.23,-90.52,-50.67,-51.46,-218.57,-80.67,-219.09,-80.77,-189.72,-189.65,-106.38,-107.43,-0.65,-0.21,-0.5,-0.3,-0.09,-0.54,-0.62,-1.16,-0.13,-0.03,-0.13,-0.18,-28.53,-28.01
Share Issuance / Repurchase,1.37,0.29,4.14,-0,5.37,-6.33,0.03,0.36,1.77,-6.29,0,0,-4.24,-8.49,26.55,22.11,4.27,4.33,920.96,7.41,-155.03,-1.34,-21.75,-27.92,-1.28,-5.46,-2.91,-1.1,-2,837.54,-0.21,-6.44,-2.84,-11.67,-137.64,-29.32,-8.88,-10.83,0.71,-58.93
Debt Issued / Paid,600.01,736.49,-23.01,29.35,-23.25,513.93,76.72,677.9,486.51,249.03,53.51,-42.78,764.47,-331.16,-39.05,313.39,-564.2,-335.12,"-1,049.54",608.95,484.07,-261,-28.59,372.9,847.64,951.88,"1,401",23.25,246.77,"-1,120.53",-44.44,-213.37,183.38,-17.05,-19.66,194.67,-17.88,144.29,-107.54,-415.13
Other Financing Activities,-12.45,2.42,-10.46,0.07,-14.12,-164.23,60.94,86.25,-18.48,-7.34,-16.95,-199.94,418.38,-,-27.71,-3.67,174.37,75,-3.85,-301.16,-10.49,-,-2.73,-1,-9.4,-1,-,-21.35,-17.51,-2.15,0.34,-5.36,-12.35,40.75,-4.35,-4.98,-6.24,-12.28,-4.44,-6.98
Financing Cash Flow,185.64,612.8,-337.25,-226.62,-284.55,-3.43,87.57,713.93,418.19,184.82,-125.66,-293.6,"1,117",-390.98,-168.45,241.3,-436.22,-307.25,-351,234.53,99.46,-343.11,-242.79,154.33,730.58,838,"1,398",0.59,226.77,-285.44,-44.41,-225.72,167.57,10.87,-161.78,160.35,-33.12,121,-139.81,-509.05
Exchange Rate Effect,-0.06,-1.38,2,-2.34,0.5,-0.21,0.3,0.3,0.02,-0.31,-0.79,0.65,-0.67,-0.79,-3.15,0.48,-0.44,-3.95,-0.35,5.39,-2.82,-2.4,2.46,-1.67,9.1,3.27,1.08,-0.93,-0.38,-1.13,2.77,-3.33,-0.61,-0.93,-2.67,2.47,-0.98,-2.57,-0.3,-0.86
Net Cash Flow,393.89,838.58,-238.51,-144.23,-708.71,-540.26,-153.69,411.99,179.88,27.16,-204.93,-391.52,"1,133",-99.64,-57.47,449.87,-132.07,-772.96,-584.71,504.03,266.32,-392.53,-320.43,175.93,676,527.61,916.69,-242.84,-73.36,-589.11,-88.19,-325.93,47.91,-204.65,-302.68,78.93,"1,680",155.98,-191.17,-868.21
Free Cash Flow,205.61,34.17,131.38,105.84,-361.62,-533.64,-243.76,-298.84,-234.92,-156.64,-19.78,-93.52,3.43,289.15,142.04,216.34,300.38,-600.13,-288.56,132.32,115.47,-47.42,-80.14,23.11,-63.77,-315.82,-483.85,-242.5,-320.37,-302.68,-49.92,-97.07,-119.62,-214.63,-138.24,-84.34,13.43,37.28,235.22,141.69
Free Cash Flow Growth,65.82%,-90.57%,-65.34%,-55.05%,-,-,-,-,-,-,-,-,-,-,-,-,8665.10%,-,-,-38.84%,-61.56%,-,-,-82.54%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Free Cash Flow Margin,13.53%,2.26%,9.30%,7.73%,-31.78%,-48.86%,-23.43%,-30.00%,-24.81%,-15.70%,-1.87%,-8.43%,0.29%,20.31%,9.64%,13.94%,18.52%,-34.98%,-17.97%,7.74%,6.84%,-2.87%,-4.83%,1.40%,-3.86%,-33.11%,-564.60%,-65.46%,-46.70%,-41.09%,-5.04%,-9.76%,-11.48%,-22.51%,-15.21%,-9.48%,1.34%,2.62%,14.74%,8.47%
Free Cash Flow Per Share,2.04,0.34,1.30,1.05,-3.58,-5.28,-2.41,-2.95,-2.32,-1.54,-0.20,-0.92,0.03,2.84,1.39,2.12,2.93,-5.85,-2.68,1.22,1.07,-0.44,-0.75,0.22,-0.60,-2.96,-4.53,-2.27,-3.00,-2.73,-0.44,-0.85,-1.04,-1.87,-1.21,-0.75,0.12,0.33,2.08,1.26
