,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"34,429","33,663","34,914","34,408","27,859","21,330","25,118","22,579","18,777","15,714","19,584","19,649","20,712","21,772","22,254","23,562","26,392","26,439","31,015","30,849","28,730","24,263","28,933","27,249","27,879","22,102","10,397","15,809","16,604","20,806","27,748","29,520","35,903","38,542","51,641","44,454","41,746","36,439","34,509","38,404"
Revenue Growth (YoY),1.75%,0.56%,2.59%,-4.78%,-19.08%,-36.64%,-28.06%,-34.38%,-32.60%,-26.33%,-22.03%,-12.98%,10.31%,38.55%,13.63%,19.91%,27.42%,21.44%,39.37%,30.93%,8.86%,-8.23%,-6.71%,-11.67%,-2.96%,-8.91%,-64.07%,-41.98%,-40.44%,-5.86%,166.88%,86.73%,116.23%,85.24%,86.11%,50.59%,16.27%,-5.46%,-33.18%,-13.61%
Cost of Revenue,"32,251","31,731","33,245","32,128","25,424","19,247","22,437","19,779","19,226","14,244","17,667","18,553","19,915","21,040","21,205","21,948","25,282","25,377","29,480","29,398","27,184","23,730","27,810","26,130","25,876","24,187","8,424","16,207","16,834","21,214","27,039","28,602","33,993","36,923","45,162","40,431","37,071","32,132","31,528","34,634"
Gross Profit,"2,178","1,932","1,669","2,280","2,435","2,083","2,681","2,800",-449,"1,470","1,917","1,096",797,732,"1,049","1,614","1,110","1,062","1,535","1,451","1,546",533,"1,123","1,119","2,003","-2,085","1,973",-398,-230,-408,709,918,"1,910","1,619","6,479","4,023","4,675","4,307","2,981","3,770"
"Selling, General & Admin",179,160,170,180,214,147,178,179,206,156,159,192,202,192,175,225,237,238,248,209,230,209,199,217,243,177,169,186,224,208,176,195,286,205,233,214,282,244,209,250
Other Operating Expenses,437,421,414,430,425,441,425,482,"-1,301",485,527,12,13,12,14,57,30,23,34,23,17,16,16,21,21,15,15,37,16,50,24,30,30,30,27,17,98,20,13,17
Operating Expenses,616,581,584,610,639,588,603,661,"-1,095",641,686,204,215,204,189,282,267,261,282,232,247,225,215,238,264,192,184,223,240,258,200,225,316,235,260,231,380,264,222,267
Operating Income,"1,562","1,351","1,085","1,670","1,796","1,495","2,078","2,139",646,829,"1,231",892,582,528,860,"1,332",843,801,"1,253","1,219","1,299",308,908,881,"1,739","-2,277","1,789",-621,-470,-666,509,693,"1,594","1,384","6,219","3,792","4,295","4,043","2,759","3,503"
Interest Expense / Income,102,100,98,98,101,101,113,112,107,108,111,115,112,121,119,114,114,121,124,111,114,112,112,111,119,125,142,143,153,149,150,152,152,145,142,138,137,146,148,149
Other Expense / Income,-343,-6,56,-8,56,-20,6,-7,86,9,15,20,-10,-10,-3,-1,-7,62,35,-24,28,4,24,-4,234,65,55,37,25,37,28,13,264,82,42,21,27,-50,72,-81
