,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"1,288",828,588,"1,059","1,155",964,"1,351","1,377",298,495,814,613,367,305,548,841,"2,371",469,845,856,952,141,612,609,"1,060","-1,851","1,253",-464,-359,-704,162,463,"1,009",905,"4,693","2,817","3,113","3,067","1,944","2,622"
Depreciation & Amortization,437,421,414,430,425,441,425,482,494,485,471,470,468,500,499,497,490,498,523,517,531,551,566,567,571,582,578,614,577,578,588,641,598,606,602,632,633,660,669,682
Other Operating Activities,804,"-1,005",132,377,-583,28,553,-497,-305,-340,"1,034",-220,163,183,750,-301,"-1,201",-829,691,-877,195,185,339,253,77,"1,220","-1,095",15,-122,74,"1,258",345,847,-923,550,"-1,404",350,-557,"-1,101",4
Operating Cash Flow,"2,529",244,"1,134","1,866",997,"1,433","2,329","1,362",487,640,"2,319",863,998,988,"1,797","1,037","1,660",138,"2,059",496,"1,678",877,"1,517","1,429","1,708",-49,736,165,96,-52,"2,008","1,449","2,454",588,"5,845","2,045","4,096","3,170","1,512","3,308"
Operating Cash Flow Growth,682.97%,-84.25%,-10.36%,744.34%,-60.58%,487.30%,105.38%,-27.01%,-51.15%,-55.34%,-0.43%,-36.64%,104.93%,54.37%,-22.51%,20.16%,66.33%,-86.03%,14.58%,-52.17%,1.08%,535.51%,-26.32%,188.10%,1.79%,-,-51.48%,-88.45%,-94.38%,-,172.83%,778.18%,2456.25%,-,191.09%,41.13%,66.91%,439.12%,-74.13%,61.76%
Capital Expenditures,-431,-388,-566,-499,-700,-458,-370,-358,-432,-316,-294,-302,-366,-279,-293,-341,-905,-384,-434,-957,"-1,047",-669,-725,-523,-715,-674,-471,-373,-395,-417,-36,-254,-439,-624,-381,-378,-469,-434,-426,-333
Acquisitions,-76,0,0,0,-14,0,0,0,-141,-2,2,0,-4,-189,-105,-151,-117,-140,-686,-176,-112,-76,-94,-108,-28,-93,-113,-144,-227,-165,-242,-331,-313,-219,-240,-224,-171,-90,-32,-61
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-74,86
Other Investing Activities,-32,-170,-242,-121,-144,-255,-131,-107,-235,-163,-158,-151,-252,-246,-62,-74,380,-228,-260,497,-1,-2,11,-4,-68,10,2,4,49,2,22,9,5,2,2,-8,-95,4,3,4
Investing Cash Flow,-539,-558,-808,-620,-858,-713,-501,-465,-808,-481,-450,-453,-622,-714,-460,-566,-642,-752,"-1,380",-636,"-1,160",-747,-808,-635,-811,-757,-582,-513,-573,-580,-256,-576,-747,-841,-619,-610,-735,-549,-529,-304
