,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"75,809","81,104","80,104","83,803","97,025","112,813","116,132","110,623","112,124","122,542","134,254","133,335","152,329","156,001","178,682","189,360","213,641","207,080","235,767","256,056","239,662","237,255","231,893","205,950","278,521","236,555","279,725","296,286","332,732","351,725","377,896","368,436","472,941","479,830","481,873","472,406","495,373","440,854","447,491","467,034","482,395"
Market Cap Growth,36.82%,38.32%,19.93%,15.10%,27.99%,39.10%,44.98%,32.00%,15.56%,8.62%,15.60%,20.53%,35.86%,27.30%,33.09%,42.02%,40.25%,32.74%,31.95%,35.22%,12.18%,14.57%,-1.64%,-19.57%,16.21%,-0.30%,20.63%,43.86%,19.46%,48.69%,35.10%,24.35%,42.14%,36.42%,27.51%,28.22%,4.74%,-8.12%,-7.14%,-1.14%,-
Enterprise Value,"80,699","85,706","85,771","89,253","102,233","117,836","121,538","129,532","128,180","140,372","153,623","147,940","168,919","167,664","189,671","195,746","226,742","217,702","246,120","272,824","258,860","256,932","253,954","231,975","301,878","260,851","296,772","315,483","352,342","370,972","399,353","387,226","490,588","494,772","501,283","474,524","520,998","461,108","463,178","482,690","498,051"
PE Ratio,13.48,14.66,14.55,15.14,17.27,19.01,19.01,18.12,19.29,20.39,21.72,20.35,21.71,20.59,22.04,21.96,20.24,18.45,19.88,20.38,20.00,18.80,17.85,15.44,20.13,17.20,16.36,17.71,21.60,20.83,26.04,23.88,27.36,27.50,26.40,24.31,24.62,21.29,21.20,21.54,22.64
PS Ratio,0.62,0.66,0.64,0.65,0.74,0.84,0.84,0.75,0.71,0.74,0.76,0.74,0.82,0.83,0.93,0.96,1.06,1.00,1.10,1.16,1.06,1.02,0.98,0.86,1.15,0.96,1.13,1.17,1.29,1.34,1.39,1.32,1.64,1.61,1.57,1.50,1.53,1.31,1.28,1.30,1.34
PB Ratio,2.36,2.49,2.43,2.57,2.99,3.54,3.52,3.34,3.31,3.48,3.69,3.54,3.98,3.72,4.14,4.18,4.47,4.36,4.88,5.12,4.64,4.59,4.37,3.75,4.83,4.15,4.40,4.54,5.08,5.30,5.48,5.24,6.59,6.59,6.62,6.33,6.37,5.42,5.43,5.53,5.71
P/FCF Ratio,13.34,13.50,15.00,16.43,14.87,15.31,15.41,15.40,13.70,14.98,15.51,10.25,18.83,12.84,14.18,14.69,18.46,15.32,15.42,29.76,17.56,28.14,22.37,16.25,16.99,14.61,13.79,14.70,16.53,15.24,20.41,16.09,23.78,24.97,23.56,15.08,21.17,12.89,11.72,17.67,18.25
P/OCF Ratio,10.84,11.04,11.63,12.53,12.05,12.66,12.82,12.78,11.51,12.52,13.02,9.06,15.55,11.20,12.39,12.83,15.71,13.35,13.59,23.84,15.25,22.43,18.63,14.05,15.09,13.02,12.54,13.30,15.01,13.94,18.19,14.61,21.17,22.16,20.96,13.91,18.90,11.85,10.82,15.71,16.23
Debt / Equity Ratio,0.52,0.52,0.51,0.54,0.54,0.58,0.55,0.96,0.94,0.96,0.91,0.88,0.86,0.81,0.74,0.65,0.66,0.75,0.73,0.67,0.71,0.74,0.80,0.82,0.71,0.91,0.72,0.67,0.66,0.70,0.70,0.67,0.64,0.65,0.71,0.65,0.74,0.87,0.80,0.75,0.75
Quick Ratio,0.68,0.65,0.67,0.68,0.72,0.68,0.70,0.68,0.68,0.66,0.64,0.66,0.65,0.67,0.68,0.66,0.68,0.64,0.68,0.62,0.67,0.66,0.62,0.64,0.63,0.66,0.76,0.75,0.68,0.68,0.71,0.71,0.72,0.72,0.71,0.77,0.70,0.75,0.74,0.75,0.75
