,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"31,117","31,708","32,574","32,759","33,433","35,756","36,263","41,489","43,599","44,527","46,485","46,293","47,535","48,723","50,053","50,322","52,061","55,188","56,086","56,556","58,417","60,308","60,595","60,351","60,901","64,421","62,138","65,115","65,467","70,196","71,321","72,337","73,743","80,149","80,332","80,894","82,787","91,931","92,903","92,361"
Revenue Growth (YoY),8.16%,4.51%,7.12%,6.97%,7.44%,12.77%,11.32%,26.65%,30.41%,24.53%,28.19%,11.58%,9.03%,9.42%,7.68%,8.70%,9.52%,13.27%,12.05%,12.39%,12.21%,9.28%,8.04%,6.71%,4.25%,6.82%,2.55%,7.89%,7.50%,8.96%,14.78%,11.09%,12.64%,14.18%,12.63%,11.83%,12.26%,14.70%,15.65%,14.18%
Cost of Revenue,"23,682","24,100","24,452","24,047","24,860","26,904","27,251","31,841","34,085","34,307","35,978","35,165","36,004","37,755","38,438","38,269","39,686","42,047","42,898","42,876","44,580","46,320","46,782","45,668","45,787","48,687","42,179","49,571","49,704","52,476","54,206","55,104","56,159","61,010","60,689","60,941","61,905","69,250","70,016","68,973"
Gross Profit,"7,435","7,608","8,122","8,712","8,573","8,852","9,012","9,648","9,514","10,220","10,507","11,128","11,531","10,968","11,615","12,053","12,375","13,141","13,188","13,680","13,837","13,988","13,813","14,683","15,114","15,734","19,959","15,544","15,763","17,720","17,115","17,233","17,584","19,139","19,643","19,953","20,882","22,681","22,887","23,388"
"Selling, General & Admin","4,633","5,194","5,206","5,436","5,427","5,834","5,738","6,178","6,562","6,758","6,793","7,033","7,817","7,022","7,328","7,387","7,820","8,506","8,386","8,479","8,703","8,517","8,415","8,960","9,301","10,015","10,001","10,174","11,514","10,223","10,359","10,725","11,272","11,401","11,709","11,663","13,009","13,625","13,809","13,855"
Other Operating Expenses,350,360,364,373,381,378,379,452,484,502,511,515,527,533,556,578,578,582,598,611,637,639,654,709,718,723,717,719,732,758,778,796,771,788,802,828,982,970,"1,021","1,007"
Operating Expenses,"4,983","5,554","5,570","5,809","5,808","6,212","6,117","6,630","7,046","7,260","7,304","7,548","8,344","7,555","7,884","7,965","8,398","9,088","8,984","9,090","9,340","9,156","9,069","9,669","10,019","10,738","10,718","10,893","12,246","10,981","11,137","11,521","12,043","12,189","12,511","12,491","13,991","14,595","14,830","14,862"
Operating Income,"2,452","2,054","2,552","2,903","2,765","2,640","2,895","3,018","2,468","2,960","3,203","3,580","3,187","3,413","3,731","4,088","3,977","4,053","4,204","4,590","4,497","4,832","4,744","5,014","5,095","4,996","9,241","4,651","3,517","6,739","5,978","5,712","5,541","6,950","7,132","7,462","6,891","8,086","8,057","8,526"
Interest Expense / Income,176,160,155,152,151,150,151,229,260,259,271,269,268,283,301,294,308,329,344,353,374,400,418,449,437,437,430,395,401,397,410,422,431,433,467,516,676,754,828,834
Other Expense / Income,-,-,-,-,-,-,-,21,34,16,6,10,24,19,66,76,104,88,88,96,124,90,92,91,127,83,59,84,140,116,106,105,120,121,129,122,147,163,183,197
