,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,186.72,211.22,248.87,229.56,365.03,271.89,296.67,311.47,362.92,366.65
Depreciation & Amortization,107.77,119,129.65,139.79,151.99,160.63,171.81,175.75,177.62,190.73
Share-Based Compensation,10.09,10.11,10.72,11.13,11.76,12.59,16.88,20.75,24.78,28.61
Other Operating Activities,37.08,33.46,-22.81,-23.15,-116.64,-13.98,25.18,-45.83,-60.69,-204.42
Operating Cash Flow,341.66,373.79,366.42,357.32,412.14,431.13,510.53,462.13,504.63,381.56
Operating Cash Flow Growth,10.51%,9.40%,-1.97%,-2.48%,15.34%,4.61%,18.42%,-9.48%,9.20%,-24.39%
Capital Expenditures,-103.89,-145.12,-161.72,-130.61,-136.48,-164.59,-159.67,-145.14,-182.85,-177.36
Acquisitions,-27.89,8.14,25.76,5.63,-137.21,-19.98,-30.38,-2.3,0,-229.63
Change in Investments,0,0,0,0,-5,0,-1.15,-8.3,-5,-1
Other Investing Activities,-,-,-,-16.61,-13.14,-6.07,-6.71,-6.51,-8.49,-1.69
Investing Cash Flow,-131.78,-136.98,-135.96,-141.59,-291.83,-190.64,-197.91,-162.25,-196.34,-409.67
Dividends Paid,-71.25,-76.41,-84.12,-91.71,-105.02,-118.75,-127.42,-133.8,-139.07,-147.24
Share Issuance / Repurchase,-170.81,-117.17,-169.25,-123.89,-41.29,-45.59,-61.72,-420.6,-182.14,-12.63
Debt Issued / Paid,-22.16,39.22,-52.5,49.8,-50,0,-0.03,99.89,14.87,159.94
Other Financing Activities,-3.19,-4.51,-2.59,-5.48,-7.33,-13.97,-3.74,-7.72,-4.15,-8.51
Financing Cash Flow,-267.41,-158.87,-308.46,-171.28,-203.64,-178.31,-192.91,-462.23,-310.49,-8.43
Net Cash Flow,-57.53,77.94,-78,44.46,-83.33,62.19,119.72,-162.35,-2.21,-36.54
Free Cash Flow,237.77,228.67,204.7,226.71,275.67,266.54,350.86,316.99,321.78,204.2
Free Cash Flow Growth,12.10%,-3.83%,-10.48%,10.75%,21.59%,-3.31%,31.63%,-9.66%,1.51%,-36.54%
Free Cash Flow Margin,20.27%,18.20%,15.11%,16.33%,18.74%,17.17%,20.67%,18.03%,16.56%,9.83%
Free Cash Flow Per Share,2.80,2.81,2.58,2.91,3.57,3.45,4.57,4.20,4.39,2.80
