,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,695","1,044","1,033","1,225","1,388",991.2,"1,699","1,848","2,195","1,602","1,713","1,963","2,305","1,632","1,658","2,055","2,287","1,673","1,644","2,077","2,377","1,590","1,608","1,948","2,109","1,549","1,651","1,933","2,691","1,676","1,747","2,202","2,908","2,128","2,003","2,558","2,888","1,830","1,957","2,218"
Revenue Growth (YoY),32.92%,3.10%,-1.89%,3.97%,-18.12%,-5.03%,64.40%,50.87%,58.14%,61.62%,0.81%,6.21%,5.00%,1.84%,-3.21%,4.69%,-0.78%,2.51%,-0.83%,1.06%,3.98%,-4.92%,-2.17%,-6.23%,-11.31%,-2.61%,2.67%,-0.72%,27.64%,8.23%,5.78%,13.89%,8.05%,26.95%,14.69%,16.19%,-0.69%,-14.00%,-2.28%,-13.32%
Cost of Revenue,"1,186",674.4,656.8,855.1,894.6,690,"1,127","1,238","1,370","1,030","1,072","1,360","1,443","1,022","1,014","1,391","1,484","1,085","1,077","1,522","1,560",995.5,"1,014","1,294","1,190",917.6,981.5,"1,262","1,746",989.7,"1,034","1,547","1,838","1,384","1,259","1,816","1,844","1,029","1,104","1,315"
Gross Profit,509.5,369.3,376.5,370,493.3,301.2,572.2,610,824.4,571.7,640.3,603,861.5,609.9,643.1,664.2,802.5,587.1,566.5,555,817.2,594.7,594.5,653.1,918.2,631.1,669.5,671.2,945.9,686.5,712.1,655,"1,070",743.9,743.6,742.7,"1,044",801,853.4,902.5
Other Operating Expenses,1.1,8.1,2.9,1.3,3,26.1,11.1,18.7,32.7,32.4,7.5,8.2,15.7,13.1,16.4,19.4,7.5,31.4,26.1,5.3,30.9,23.6,21.8,25.9,5.6,28.6,25.7,19.6,32.8,39.7,25.2,35.5,338.9,335.7,339.4,362.3,375.1,48.3,41.8,"1,876"
Operating Expenses,127.7,128.6,130.4,126.5,134.5,135.4,226.5,229.8,235.1,239.6,241.3,241.3,244.2,247.7,249.5,252.1,257.4,256.3,263.8,265.2,274.4,280.1,283.6,290,291.6,292.3,299.3,300.7,316.6,317.7,322.1,328.2,338.9,335.7,339.4,362.3,375.1,375.7,381.4,"1,876"
Operating Income,381.8,240.7,246.1,243.5,358.8,165.8,345.7,380.2,589.3,332.1,399,361.7,617.3,362.2,393.6,412.1,545.1,330.8,302.7,289.8,542.8,314.6,310.9,363.1,626.6,338.8,370.2,370.5,629.3,368.8,390,326.8,731.4,408.2,404.2,380.4,669.3,425.3,472,341.4
Interest Expense,62.3,59,60.4,59.8,59.7,62.1,103.8,107,100.9,100.1,99.1,102.6,104.7,101.9,103.8,105.3,106.7,108.5,112,117.9,124.4,124.1,125.8,127.2,129.4,124.4,122,117.9,119.5,120,118,113.6,117.6,119.8,127.5,150.2,172.2,178.7,182.5,193.5
Other Expense / Income,-18.4,-25.6,-20.9,-14.5,-19.1,-40.4,-51.1,-44.4,-71.2,-63.3,-45.8,-47,-57.6,-54.9,-55.6,-50.8,-40.3,-60.1,-59.8,-46.8,-67,-60.7,-60.8,-41.8,-45.6,-81.3,-65.8,-23.9,-75.5,-81.6,-69.1,-31.8,-79.5,-62.8,-99,-81.8,-84.8,-91.9,-87.2,-92.2
Pretax Income,337.9,207.3,206.6,198.2,318.2,144.1,293,317.6,559.6,295.3,345.7,306.1,570.2,315.2,345.4,357.6,478.7,282.4,250.5,218.7,485.4,251,245.6,277.7,542.6,295.9,314,276.8,585.2,329.8,339.5,244.3,695.1,351.2,375.1,311.2,581.7,338.5,376,240.1
Income Tax,130.3,74.3,80.3,76.8,122.4,63.2,110.5,137.7,213.1,113.6,128.4,111.4,213.3,115.8,129.7,-75.3,88.3,51.1,17,13.4,65,15.2,11.3,33.5,90,53.8,46.9,37.2,74.9,54.1,50.8,20.5,127.1,63.4,73.4,59,74.1,48.5,60.4,21.6
Net Income,207.6,133,126.3,121.4,195.8,80.9,182.5,179.9,346.5,181.7,217.3,194.7,356.9,199.4,215.7,432.9,390.4,231.3,233.5,205.3,420.4,236,234.6,244.2,452.8,241.9,267.1,239.3,510.4,276.3,290.3,224.5,566.2,287.8,302.3,253,507.8,290,316.3,218.5
Net Income Growth,17.55%,11.76%,-8.15%,-15.87%,-5.68%,-39.17%,44.50%,48.19%,76.97%,124.60%,19.07%,8.23%,3.00%,9.74%,-0.74%,122.34%,9.39%,16.00%,8.25%,-52.58%,7.68%,2.03%,0.47%,18.95%,7.71%,2.50%,13.85%,-2.01%,12.72%,14.22%,8.69%,-6.18%,10.93%,4.16%,4.13%,12.69%,-10.31%,0.76%,4.63%,-13.64%
Shares Outstanding (Basic),226,226,226,226,226,228,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
Shares Outstanding (Diluted),228,228,227,227,227,229,317,317,317,317,317,317,317,317,318,317,317,317,317,317,317,317,317,317,317,317,317,317,316,316,316,316,316,316,316,316,316,316,316,316
