,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,27.6,33.4,88.7,61.9,65.2,214.4,22.2,49.8,34.7,32.1,25,37.5,45.7,36.5,18.1,38.9,48.1,29.8,14.5,84.5,30.6,37.9,20,37.5,15.4,13.3,13.1,24.8,26.1,35,26,16.3,33.8,30.3,28.5,28.9,35.7,54.7,45.9,42.9
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,837","1,876","1,909",0,0,0,0
Cash & Cash Equivalents,27.6,33.4,88.7,61.9,65.2,214.4,22.2,49.8,34.7,32.1,25,37.5,45.7,36.5,18.1,38.9,48.1,29.8,14.5,84.5,30.6,37.9,20,37.5,15.4,13.3,13.1,24.8,26.1,35,26,16.3,33.8,30.3,28.5,28.9,35.7,54.7,45.9,42.9
Cash Growth,11.74%,59.05%,379.46%,138.08%,136.23%,541.92%,-74.97%,-19.55%,-46.78%,-85.03%,12.61%,-24.70%,31.70%,13.71%,-27.60%,3.73%,5.25%,-18.36%,-19.89%,117.22%,-36.38%,27.18%,37.93%,-55.62%,-49.67%,-64.91%,-34.50%,-33.87%,69.48%,163.16%,98.47%,-34.27%,29.50%,-13.43%,9.62%,77.30%,5.62%,80.53%,61.05%,48.44%
Receivables,895,579.7,498.1,643.4,658.9,956.6,844.7,"1,029","1,088",914.9,871.5,"1,242","1,191","1,004",948,"1,351","1,357","1,086","1,017","1,281","1,430","1,004",911.8,"1,177","1,177",957.9,911.8,"1,203","1,677","1,396","1,243","1,506","1,636","1,582","1,322","1,818","1,781","1,315","1,243","1,503"
Inventory,234.9,304.3,379.3,400.6,289.7,562.5,719.8,687,470.7,494.5,654.3,587.6,417.1,510,672.2,539,376,466.6,608.5,548.2,330.1,461.4,593.3,549.8,391.1,467.7,573.4,528.6,353.5,452.7,645.7,635.8,368.8,572.2,924.6,807.1,523.5,603.7,749.9,775.2
Other Current Assets,387.5,368.1,308.4,429.5,312.6,543.3,595.2,441.4,302.9,324.4,266.9,301.9,201.1,228.9,185,284.9,199.9,227.9,199.4,334,217.5,335.1,247.9,329.8,261.9,274.5,228.9,326.8,299.3,394.1,494,498.9,524.3,"-1,379.1","-1,379.8","-1,375.9",498.7,484.1,404.6,0
Total Current Assets,"1,545","1,286","1,275","1,535","1,326","2,277","2,182","2,207","1,896","1,766","1,818","2,169","1,855","1,780","1,823","2,214","1,981","1,810","1,840","2,248","2,008","1,839","1,773","2,094","1,845","1,713","1,727","2,083","2,356","2,278","2,409","2,657","2,563","2,643","2,771","3,188","2,839","2,458","2,444","2,321"
"Property, Plant & Equipment","10,942","11,024","11,135","11,258","11,316","18,529","18,785","19,190","19,259","19,399","19,612","19,916","19,990","20,524","20,883","21,347","21,466","21,078","21,664","22,001","22,193","22,536","23,035","23,620","23,797","24,172","24,552","25,707","25,994","26,266","26,623","26,982","27,110","27,626","28,575","29,114","30,379","31,010","31,468","31,582"
Long-Term Investments,445.4,452.1,455.9,456.9,464.1,"1,170","1,096","1,467","1,510","1,513","1,545","1,444","1,513","1,544","1,561","1,553","1,599","1,597","1,614","1,665","1,671","1,697","1,720","1,721","1,718","1,745","1,750","1,764","1,774","1,782","1,791","1,789","1,818","1,837","1,876","1,909","1,922","1,956","1,984",0
Goodwill,441.9,441.9,441.9,441.9,441.9,"3,387","3,389","3,024","2,999","3,046","3,046","3,046","3,046","3,054","3,054","3,054","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053","3,053"
Intangible Assets,0,0,0,0,0,0,14.7,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.6,608.2,594.8
Other Long-Term Assets,"1,427","1,416","1,418","1,472","1,587","3,252","3,317","3,469","3,440","3,451","3,423","3,549","3,612","3,658","3,693","3,423","3,687","4,399","4,393","4,509","4,812","4,811","4,796","4,465","4,419","4,359","4,340","4,421","4,424","4,416","4,525","4,507","4,431","4,448","4,486","4,609","4,604","4,543","4,494","4,919"
Total Long-Term Assets,"13,256","13,334","13,450","13,628","13,809","26,338","26,588","27,148","27,208","27,409","27,626","27,955","28,161","28,780","29,190","29,377","29,805","30,127","30,723","31,228","31,729","32,096","32,604","32,858","32,987","33,329","33,695","34,945","35,245","35,517","35,992","36,332","36,412","36,965","37,990","38,684","39,957","40,562","40,998","40,148"
Total Assets,"14,801","14,620","14,725","15,163","15,136","28,615","28,770","29,355","29,105","29,175","29,444","30,123","30,017","30,560","31,013","31,591","31,786","31,938","32,562","33,476","33,737","33,934","34,377","34,952","34,832","35,042","35,422","37,028","37,601","37,795","38,401","38,989","38,975","39,607","40,761","41,872","42,796","43,019","43,442","43,940"
Accounts Payable,435,288.5,315,363.3,291.9,777.1,777.6,815.4,584.4,620.5,663.5,861.5,582.3,724.1,743.9,859.9,592.8,681,690.4,876.4,674.1,715.6,769,908.1,597.9,696.6,751.3,880.7,656,744.6,872.8,"1,006",693.7,"1,078","1,158","1,198",680,748.5,867.7,896.6
Deferred Revenue,651.9,639.7,627.2,328.1,604.7,596.2,588.1,579.4,576.1,572.3,569.5,566.2,561,554.6,549.2,543.3,538.1,531.8,525.9,520.4,514.5,508.7,502.8,497.1,428.5,423.7,417.8,412.2,406.4,400.7,394.9,389.2,383.8,378.7,374.2,370.7,367,363.5,360.4,356.4
Current Debt,766,455.2,523.5,"1,042",989.8,"1,435","1,268","1,253","1,049","1,024",878.8,"1,017",828.4,"1,483","1,703","2,287","2,158","1,664","2,158","1,805","1,511","2,029","1,379","1,524","1,522","2,107","1,367","2,563","2,367","1,918","2,006","2,066","1,613","1,804","1,427","2,528","2,069","2,468","2,262","3,285"
Other Current Liabilities,-428.3,-402.6,-400.1,-64.4,-326.1,132.3,33.6,61.5,20.5,-79.3,-86.3,-13.5,82.9,25.4,30.2,179.4,316.8,176.9,228.5,129.8,190.1,108.5,167.6,253.5,299.8,257.8,303.7,292.5,285.1,310.5,419.3,291.7,573.5,557.4,410.8,513.9,649.4,517.1,583.4,0
Total Current Liabilities,"1,425",980.8,"1,066","1,669","1,560","2,940","2,667","2,709","2,230","2,137","2,026","2,432","2,055","2,787","3,026","3,869","3,606","3,053","3,603","3,332","2,890","3,362","2,818","3,183","2,848","3,485","2,840","4,148","3,715","3,374","3,693","3,753","3,264","3,818","3,370","4,611","3,766","4,097","4,074","4,538"
Long-Term Debt,"4,349","4,588","4,570","4,186","4,169","8,548","8,727","9,124","8,956","8,902","9,088","9,158","9,144","8,800","8,786","8,747","8,618","9,209","9,119","9,994","10,327","9,921","10,897","11,211","11,195","10,722","11,653","11,728","12,318","12,696","12,678","13,524","13,514","13,523","14,911","14,766","15,827","15,608","15,957","15,513"
Other Long-Term Liabilities,"4,675","4,654","4,661","4,858","4,865","8,588","8,664","8,837","9,070","9,272","9,408","9,573","9,662","9,789","9,975","9,483","9,864","9,919","9,998","10,307","10,408","10,503","10,475","10,304","10,305","10,343","10,370","10,489","10,600","10,695","10,924","10,599","10,751","10,775","10,885","10,878","11,215","11,283","11,311",0
Total Long-Term Liabilities,"9,024","9,242","9,231","9,045","9,034","17,136","17,391","17,961","18,026","18,174","18,496","18,731","18,806","18,589","18,761","18,229","18,482","19,128","19,117","20,301","20,735","20,424","21,372","21,515","21,500","21,065","22,023","22,218","22,918","23,391","23,602","24,122","24,266","24,299","25,795","25,645","27,042","26,891","27,268","15,513"
Total Liabilities,"10,448","10,222","10,296","10,713","10,595","20,076","20,058","20,670","20,256","20,311","20,522","21,163","20,861","21,376","21,787","22,099","22,087","22,181","22,720","23,633","23,625","23,786","24,191","24,697","24,348","24,549","24,863","26,366","26,633","26,765","27,294","27,875","27,530","28,117","29,165","30,256","30,808","30,988","31,341","20,051"
Total Debt,"5,115","5,043","5,093","5,228","5,159","9,982","9,995","10,377","10,005","9,926","9,967","10,176","9,972","10,283","10,489","11,033","10,776","10,873","11,277","11,799","11,838","11,950","12,276","12,735","12,716","12,828","13,020","14,291","14,685","14,614","14,684","15,590","15,128","15,327","16,337","17,295","17,897","18,076","18,219","18,798"
Debt Growth,-1.09%,-1.77%,-0.21%,-0.28%,0.86%,97.96%,96.24%,98.48%,93.93%,-0.57%,-0.28%,-1.94%,-0.33%,3.60%,5.23%,8.43%,8.06%,5.74%,7.51%,6.94%,9.86%,9.91%,8.86%,7.93%,7.42%,7.35%,6.06%,12.22%,15.48%,13.92%,12.78%,9.09%,3.01%,4.88%,11.26%,10.93%,18.30%,17.94%,11.52%,8.69%
Common Stock,-30.4,-30.4,-30.4,2.3,-30.4,-81.5,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Retained Earnings,"4,322","4,367","4,398","4,420","4,511","8,457","4,265","4,300","4,490","4,515","4,576","4,614","4,822","4,857","4,908","5,177","5,393","5,449","5,508","5,538","5,772","5,822","5,870","5,928","6,181","6,223","6,290","6,330","6,626","6,688","6,765","6,775","7,111","7,170","7,242","7,265","7,527","7,570","7,640","7,613"
Comprehensive Income,"-4,323.8","-4,384.4","-4,449.2","-4,583.4","-4,560.8","-7,857.4",11.2,4.6,4.3,4.4,3.7,2.9,2.7,2.5,2.4,2.9,4.6,2.5,2.4,-2.6,-4,-6.6,-7.1,-4.1,-7.1,-7.3,-6.4,-6.8,-5.7,-4.6,-3.6,-3.2,-3.2,-3.2,-3.2,-6.8,-6.9,-6.9,-7,-7.7
Shareholders' Equity,"4,352","4,398","4,429","4,450","4,541","8,538","8,711","8,685","8,849","8,864","8,922","8,960","9,156","9,183","9,226","9,492","9,698","9,756","9,806","9,819","10,015","10,047","10,081","10,144","10,375","10,414","10,481","10,500","10,798","10,861","10,939","10,944","11,274","11,321","11,386","11,407","11,667","11,712","11,783","23,889"
Total Liabilities and Equity,"14,801","14,620","14,725","15,163","15,136","28,615","28,770","29,355","29,105","29,175","29,444","30,123","30,017","30,560","31,013","31,591","31,786","31,938","32,562","33,476","33,737","33,934","34,377","34,952","34,832","35,042","35,422","37,028","37,601","37,795","38,401","38,989","38,975","39,607","40,761","41,872","42,796","43,019","43,442","43,940"
Net Cash / Debt,"-5,087.2","-5,009.3","-5,004.4","-5,166.2","-5,093.8","-9,767.9","-9,972.3","-10,327","-9,969.9","-9,893.6","-9,941.9","-10,138.1","-9,926.3","-10,246.4","-10,470.5","-10,994.4","-10,727.6","-10,843","-11,262.2","-11,714.6","-11,807.3","-11,912.3","-12,256.3","-12,697.5","-12,700.8","-12,814.8","-13,006.6","-14,266","-14,659","-14,578.8","-14,657.7","-15,573.8","-15,093.9","-13,459.4","-14,433","-15,356.4","-17,861","-18,021.4","-18,172.8","-18,755"
Net Cash Per Share,-22.34,-22.01,-22.01,-22.72,-22.41,-42.64,-31.45,-32.57,-31.44,-31.21,-31.37,-32.01,-31.29,-32.28,-32.98,-34.66,-33.85,-34.22,-35.54,-36.97,-37.28,-37.61,-38.69,-40.09,-40.10,-40.49,-41.10,-45.07,-46.36,-46.09,-46.34,-49.25,-47.74,-42.57,-45.65,-48.61,-56.54,-57.05,-57.55,-59.39
Working Capital,120.4,304.7,208.9,-133.3,-233.9,-663.5,-484.9,-502.2,-333.4,-371.2,-207.8,-262.9,-199.3,"-1,007.6","-1,202.8","-1,655.8","-1,625.1","-1,242.8","-1,762.8","-1,084.1",-881.6,"-1,523.3","-1,045.4","-1,089.1","-1,002.4","-1,771.2","-1,112.8","-2,065.1","-1,359.4","-1,095.8","-1,283.7","-1,096.3",-701.8,"-1,175.3",-598.7,"-1,423.3",-927.3,"-1,639.3","-1,630.1","-2,216.8"
Book Value Per Share,19.28,19.50,19.64,19.73,20.14,37.53,27.59,27.51,28.03,28.09,28.27,28.39,29.01,29.10,29.23,30.08,30.74,30.92,31.08,31.12,31.74,31.85,31.96,32.16,32.89,33.02,33.23,33.29,34.23,34.44,34.68,34.70,35.74,35.89,36.10,36.17,36.99,37.13,37.36,75.74
