,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-03-27,2016-06-26,2016-09-25,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-03-28,2021-06-27,2021-09-26,2021-12-31,2022-03-27,2022-06-26,2022-09-25,2022-12-31,2023-04-02,2023-07-02,2023-10-01
Revenue,450.54,438.55,468.11,457.17,476.01,429.43,452.05,443.71,484.5,424.89,473.55,455.65,513.93,487.88,528.61,534.7,595.11,587.23,609.87,609.67,641.62,613.58,652.51,648.32,680.95,630.64,567.03,628.3,711.18,633.93,713.47,700.25,761.91,641.72,704.54,686.79,758,710.93,743.26,746.39
Revenue Growth (YoY),7.51%,6.47%,11.44%,10.48%,5.65%,-2.08%,-3.43%,-2.94%,1.78%,-1.06%,4.76%,2.69%,6.07%,14.82%,11.63%,17.35%,15.79%,20.36%,15.37%,14.02%,7.82%,4.49%,6.99%,6.34%,6.13%,2.78%,-13.10%,-3.09%,4.44%,0.52%,25.83%,11.45%,7.13%,1.23%,-1.25%,-1.92%,-0.51%,10.79%,5.50%,8.68%
Cost of Revenue,225.6,217.39,224.02,221.01,234.99,206.79,218.81,215.5,224.19,199.75,217.15,214.05,240.88,232.32,238.33,239.48,264.38,255.96,265.09,267.1,357.42,289.61,300.27,293.24,303.23,297.02,288.66,298.98,327.63,289.4,315.92,312.46,342.18,295.48,315.71,312.83,335.93,319.55,335.44,330.08
Gross Profit,224.94,221.16,244.09,236.17,241.02,222.64,233.24,228.21,260.32,225.15,256.4,241.6,273.05,255.56,290.28,295.23,330.73,331.27,344.78,342.57,284.2,323.97,352.24,355.08,377.72,333.62,278.37,329.32,383.55,344.53,397.56,387.79,419.73,346.23,388.83,373.96,422.07,391.38,407.82,416.31
"Selling, General & Admin",143.76,140.3,146.84,138.25,153.27,139.7,142.23,138.84,148.22,136.35,142.98,139.8,144.18,163.97,158.93,163.77,213.29,215.34,229.92,214.89,136.91,206.92,215.5,209.29,220.05,147.8,191.19,171.67,232.91,203.15,224.16,205.19,227.58,203.93,216.83,209.62,233.38,232.72,223.31,213.19
Research & Development,17.88,14.06,14.87,14.87,17.24,12.88,13.44,12.57,13.22,12.35,15.47,15.07,15.69,17.83,20.28,21.19,25.47,26.03,26.02,26.37,27.8,27.15,27.6,27.98,31.13,27.4,29.36,29.22,33.77,29.95,33.28,31.82,35.8,36.36,36.93,37.77,42.76,41.47,39.45,37.58
Other Operating Expenses,9.25,7.78,7.62,1.11,1.36,4.45,0.58,0.25,2.13,8.95,-0.5,0.25,46.16,12.95,0.87,-0.09,1.07,3.06,55.35,19.21,0.22,14.66,1.69,0.18,5.69,1.35,19.01,-3.66,21.8,8,11.49,0.96,1.29,2.41,-0.08,0.63,17.35,2.22,1.51,0.23
Operating Expenses,170.88,162.14,169.34,154.23,171.86,157.03,156.25,151.66,163.57,157.65,157.96,155.12,206.02,194.74,180.08,184.87,239.83,244.43,311.29,260.47,164.93,248.73,244.78,237.45,256.87,176.54,239.56,197.23,288.47,241.09,268.94,237.97,264.67,242.7,253.68,248.01,293.48,276.41,264.26,251
Operating Income,54.06,59.02,74.75,81.94,69.16,65.61,76.99,76.55,96.75,67.5,98.44,86.49,67.03,60.82,110.2,110.35,90.9,86.84,33.49,82.11,119.27,75.24,107.46,117.62,120.86,157.09,38.81,132.09,95.08,103.43,128.62,149.82,155.07,103.54,135.16,125.94,128.59,114.97,143.56,165.31
Interest Expense / Income,14.34,15.4,16.06,17.18,16.81,17.17,16.21,14.31,13.64,13.78,11.91,12.89,16.36,17.73,19.89,21.26,23.66,25.94,26.65,27.17,23.26,22.69,20.76,19.55,17.28,15.44,15.68,16.65,18.72,16.8,16.17,11.99,12.01,10.42,11.42,13.38,19.05,18.34,17.76,23.19
