,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"4,551","4,585","5,497","6,324","6,001","4,572","4,971","5,749","6,231","5,084","5,237","5,615","6,175","5,814","5,582","6,247","7,038","6,081","6,724","6,580","6,488","4,061","4,023","4,607","4,829","4,406","5,466","6,507","8,664","6,267","6,416","7,361","9,323","7,262","6,481","6,797","7,416","5,644","6,834","7,316"
Cash & Cash Equivalents,"4,551","4,585","5,497","6,324","6,001","4,572","4,971","5,749","6,231","5,084","5,237","5,615","6,175","5,814","5,582","6,247","7,038","6,081","6,724","6,580","6,488","4,061","4,023","4,607","4,829","4,406","5,466","6,507","8,664","6,267","6,416","7,361","9,323","7,262","6,481","6,797","7,416","5,644","6,834","7,316"
Cash Growth,-7.18%,8.34%,44.92%,55.00%,31.86%,-0.28%,-9.57%,-9.09%,3.83%,11.20%,5.35%,-2.33%,-0.90%,14.36%,6.59%,11.26%,13.98%,4.59%,20.46%,5.33%,-7.81%,-33.22%,-40.17%,-29.98%,-25.57%,8.50%,35.87%,41.24%,79.42%,42.24%,17.38%,13.12%,7.61%,15.88%,1.01%,-7.66%,-20.45%,-22.28%,5.45%,7.64%
Receivables,"2,247","2,868","4,207","2,631","2,120","2,836","2,347","2,542","2,237","2,526","2,885","2,601","2,115","3,227","2,984","3,183","2,699","2,677","2,567","2,682","2,657","2,771","2,863","3,026","3,179","3,095","2,990","3,706","3,535","3,825","3,790","4,015","3,789","3,801","3,471","3,361","3,264","3,580","3,806","3,886"
"Property, Plant & Equipment",525,508,496,468,467,537,545,543,581,581,576,564,559,546,549,571,592,589,581,588,643,656,659,669,715,714,697,693,"1,330",671,741,"2,501","2,383","2,434","2,443","2,456","2,547","2,540","2,509","2,487"
Goodwill and Intangibles,"30,481","30,434","30,389","30,344","30,305","30,404","30,364","30,325","30,495","30,466","30,540","30,511","30,481","30,451","30,622","30,626","30,609","30,595","30,582","31,380","31,365","31,348","32,988","32,959","32,931","32,903","32,873","32,844","32,814","33,864","33,876","33,836","33,804","33,764","33,723","33,683","33,643","33,604","33,566","33,807"
Total Assets,"219,873","216,297","231,693","222,812","239,792","242,714","237,008","222,216","225,261","222,958","222,055","226,739","220,177","230,586","217,488","220,567","220,241","216,017","195,549","174,862","159,573","165,008","163,347","163,872","168,622","149,020","157,342","165,118","176,982","173,859","176,962","169,636","152,648","143,327","125,966","115,430","117,628","121,398","122,644","118,585"
Accounts Payable,"1,084","1,615","3,091","1,576","1,035","1,714","1,284","1,343","1,068","1,385","1,615","1,354",880,"2,000","1,520","1,652","1,161","1,421","1,216","1,403","1,292","1,225","1,277","1,252","1,167",982,914,988,"1,028","1,196","1,238","1,402","1,397","1,451","1,324","1,601","1,294","1,183","1,156","1,217"
Total Liabilities,"193,203","189,596","204,627","195,528","212,272","215,058","208,878","193,735","196,217","193,972","192,900","197,178","190,833","201,071","187,601","190,150","187,977","183,434","162,679","141,789","126,033","132,637","130,687","130,268","133,693","114,510","123,308","129,102","139,326","136,019","138,572","131,270","113,755","104,468","87,661","77,313","78,843","82,333","82,748","77,954"
Total Debt,"7,308","8,180","8,635","8,826","8,311","8,902","4,947","4,950","4,930","4,968","4,950","4,961","4,915","5,619","4,970","5,000","5,014","5,036","4,994","5,035","4,979","5,100","6,106","6,118","4,955","5,933","7,190","7,227","8,019","7,232","6,491","8,420","9,318","9,272","8,450","8,364","8,489","8,492","9,718","9,664"
Debt Growth,-10.76%,2.01%,21.91%,25.98%,13.72%,8.83%,-42.71%,-43.92%,-40.68%,-44.19%,0.06%,0.22%,-0.30%,13.10%,0.40%,0.79%,2.01%,-10.38%,0.48%,0.70%,-0.70%,1.27%,22.27%,21.51%,-0.48%,16.33%,17.75%,18.13%,61.84%,21.89%,-9.72%,16.51%,16.20%,28.21%,30.18%,-0.67%,-8.90%,-8.41%,15.01%,15.54%
Common Stock,"18,265","17,909","17,767","17,615","17,494","17,201","17,063","17,011","16,918","16,597","16,444","16,319","16,154","15,760","15,607","15,450","15,291","14,750","14,567","14,179","13,783","12,153","12,290","12,318","12,456","11,951","10,979","11,134","11,286","10,919","10,801","10,671","10,555","9,826","9,502","9,286","8,969","8,450","8,233","8,017"
Retained Earnings,"8,230","8,604","9,113","9,660","10,145","10,613","11,052","11,533","12,033","12,271","12,684","13,183","13,660","14,073","14,523","15,065","16,939","17,529","18,138","18,852","19,282","19,779","20,267","20,873","21,662","21,872","22,532","23,340","24,334","24,872","25,620","26,672","27,688","28,338","28,678","29,348","29,876","30,237","30,855","31,711"
Comprehensive Income,-35,-35,1,-169,-273,-439,-339,-408,-448,-474,-560,-598,-716,-677,-575,-473,-432,-301,-575,-616,-691,-623,-664,-784,-571,-810,-781,-601,-337,-411,-388,-526,-550,-675,"-1,091","-1,472","-1,101",-975,-880,"-1,101"
Shareholders' Equity,"26,460","26,478","26,881","27,106","27,366","27,375","27,776","28,136","28,503","28,394","28,568","28,904","29,098","29,156","29,555","30,042","31,798","31,978","32,130","32,415","32,374","31,309","31,893","32,407","33,547","33,013","32,730","33,873","35,283","35,380","36,033","36,817","37,693","37,489","37,089","37,162","37,744","37,712","38,208","38,627"
Net Cash / Debt,"-2,757","-3,595","-3,138","-2,502","-2,310","-4,330",24,799,"1,301",116,287,654,"1,260",195,612,"1,247","2,024","1,045","1,730","1,545","1,509","-1,039","-2,083","-1,511",-126,"-1,527","-1,724",-720,645,-965,-75,"-1,059",5,"-2,010","-1,969","-1,567","-1,073","-2,848","-2,884","-2,348"
