,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Revenue,"1,704","1,689","1,809","2,067","2,255","2,194","2,121","2,362","2,590","2,629"
Revenue Growth (YoY),10.44%,-0.90%,7.13%,14.26%,9.08%,-2.68%,-3.33%,11.37%,9.65%,1.48%
Cost of Revenue,758.92,774.7,815.5,927.69,"1,018","1,002",990.63,"1,038","1,164","1,203"
Gross Profit,945.1,913.96,993.5,"1,139","1,236","1,192","1,130","1,324","1,427","1,425"
"Selling, General & Admin",575.44,584.82,605.07,672.89,733.75,708.99,693.55,708.95,724.18,752.64
Other Operating Expenses,2.55,11.41,0,0,0,0,87.37,0,0,0
Operating Expenses,577.99,596.23,605.07,672.89,733.75,708.99,780.92,708.95,724.18,752.64
Operating Income,367.11,317.73,388.43,466.4,502.58,483.11,349.55,615.13,702.36,672.76
Interest Expense / Income,15.04,18.1,21.32,36.6,49.58,47.15,32.16,25.49,22.41,59.51
Other Expense / Income,-0.44,-1.24,-1.39,9.51,4.48,4.86,15.9,15.46,30.67,-2.08
Pretax Income,352.51,300.86,368.49,420.29,448.52,431.1,301.49,574.18,649.28,615.34
Income Tax,105.74,89.75,96.65,124.49,71.14,94.01,51.95,119.81,136.18,127.85
Net Income,246.77,211.11,271.84,295.8,377.38,337.09,249.54,454.37,513.1,487.49
Net Income Growth,11.25%,-14.45%,28.77%,8.81%,27.58%,-10.67%,-25.97%,82.08%,12.93%,-4.99%
Shares Outstanding (Basic),64,61,57,58,58,57,58,58,58,57
Shares Outstanding (Diluted),64,61,58,58,59,58,58,59,58,58
Shares Change,-0.97%,-4.87%,-5.92%,1.17%,1.25%,-1.24%,0.47%,0.45%,-0.83%,-1.06%
EPS (Basic),3.88,3.48,4.76,5.14,6.51,5.87,4.32,7.82,8.90,8.54
EPS (Diluted),3.84,3.45,4.73,5.08,6.40,5.79,4.27,7.74,8.81,8.46
EPS Growth,12.28%,-10.16%,37.10%,7.40%,25.98%,-9.53%,-26.25%,81.26%,13.82%,-3.97%
Free Cash Flow,244.9,200.46,275.08,289.2,415.31,319.93,452.73,507.79,461.98,606.8
Free Cash Flow Per Share,3.85,3.31,4.82,5.03,7.16,5.57,7.84,8.74,8.02,10.63
Dividend Per Share,0.760,0.900,0.990,1.110,1.250,1.430,1.530,1.680,2.180,2.630
Dividend Growth,20.63%,18.42%,10.00%,12.12%,12.61%,14.40%,6.99%,9.80%,29.76%,20.64%
Gross Margin,55.46%,54.12%,54.92%,55.12%,54.83%,54.33%,53.30%,56.05%,55.07%,54.23%
Operating Margin,21.54%,18.82%,21.47%,22.56%,22.29%,22.02%,16.48%,26.04%,27.12%,25.59%
Profit Margin,14.48%,12.50%,15.03%,14.31%,16.74%,15.36%,11.76%,19.23%,19.81%,18.55%
Free Cash Flow Margin,14.37%,11.87%,15.21%,13.99%,18.42%,14.58%,21.34%,21.50%,17.84%,23.08%
Effective Tax Rate,30.00%,29.83%,26.23%,29.62%,15.86%,21.81%,17.23%,20.87%,20.97%,20.78%
EBITDA,427.3,384.16,460.12,547.75,606.5,588.49,446.95,703.55,771.62,786.74
EBITDA Margin,25.08%,22.75%,25.44%,26.50%,26.90%,26.82%,21.07%,29.78%,29.79%,29.93%
Depreciation & Amortization,59.75,65.19,70.3,90.85,108.41,110.24,113.3,103.88,99.92,111.9
EBIT,367.55,318.97,389.82,456.89,498.1,478.25,333.65,599.67,671.69,674.84
EBIT Margin,21.57%,18.89%,21.55%,22.10%,22.09%,21.80%,15.73%,25.39%,25.93%,25.67%
