,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,191,185.71,161.99,154.32,124.9,126.4,163.7,186.9,184.2,162.3,213.6,279.8,239.3,254,321,370.5,216.9,102.4,199.6,293.8,361.5,442.4,569.4,738.3,679.5,764,853.3,949.1,974.6,983.4,972.2,"1,703",618.7,628.6,667.3,648.7,320,367.7,477.1,573.2
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9,92.3,86.9,101.2,105.6,102.5,101.7,88.3,86.1,81.3,82.3,77.7,85.2,95.6,101.9,104
Cash & Cash Equivalents,191,185.71,161.99,154.32,124.9,126.4,163.7,186.9,184.2,162.3,213.6,279.8,239.3,254,321,370.5,216.9,102.4,199.6,293.8,361.5,442.4,569.4,738.3,767.4,856.3,940.2,"1,050","1,080","1,086","1,074","1,791",704.8,709.9,749.6,726.4,405.2,463.3,579,677.2
Cash Growth,-7.90%,-30.72%,-56.23%,-61.09%,-34.61%,-31.94%,1.05%,21.11%,47.48%,28.40%,30.48%,49.71%,29.91%,56.50%,50.28%,32.42%,-9.36%,-59.69%,-37.82%,-20.70%,66.67%,332.03%,185.27%,151.29%,112.28%,93.56%,65.12%,42.26%,40.76%,26.81%,14.22%,70.54%,-34.75%,-34.63%,-30.20%,-59.45%,-42.51%,-34.74%,-22.76%,-6.77%
Receivables,643.1,696.34,704.22,717.95,646.1,676.7,708,683.5,636.5,631.4,663.4,713.2,689.2,733.3,755.2,831.3,830.7,860.2,920,986.2,901.9,930.3,947,932.3,845.6,879.5,817.3,864.6,832.4,908.6,981.4,"1,067","1,071","1,141","1,212","1,113","1,032","1,031","1,024","1,045"
Inventory,594.3,607.31,611.34,616.96,664.9,687.6,667.5,695.9,676.8,692.5,671.3,690.6,723.6,744.5,734.4,736.6,762.5,766.4,763.7,780.6,795.6,831.7,815.7,806.3,794.1,809.9,834.5,777.6,787.9,799.6,827.2,880.1,902.5,941.2,954.2,994.9,977.3,"1,003",992.2,986.1
Other Current Assets,102.6,71.99,96.7,108.48,67,124.1,118.2,113,57,42.7,61.6,63.4,44.2,47.3,52.8,63.4,105,103.6,73.3,54.1,56.1,58,70.6,54.4,71.3,67.9,67,51.2,49.8,62.8,78.6,66.8,54.4,77.6,74.6,73.4,94,87.3,75.5,64.8
Total Current Assets,"1,531","1,561","1,574","1,598","1,503","1,615","1,657","1,679","1,555","1,529","1,610","1,747","1,696","1,779","1,863","2,002","1,915","1,833","1,957","2,115","2,115","2,262","2,403","2,531","2,478","2,614","2,659","2,744","2,750","2,857","2,961","3,805","2,733","2,869","2,990","2,908","2,508","2,585","2,671","2,773"
"Property, Plant & Equipment","2,806","2,801","2,817","2,818","2,858","2,864","2,853","2,843","2,832","2,818","2,810","2,879","2,896","2,887","2,873","2,882","2,925","2,961","3,027","3,065","3,109","3,327","3,345","3,343","3,386","3,374","3,344","3,363","3,428","3,444","3,474","3,591","3,767","3,935","4,037","4,100","4,198","4,185","4,173","4,142"
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1,57.1,36.3,45.2,42.7,47,49.9,57.8,60,68.5,61.2,67.1,64.9,56.9,50.6,49.3
