,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,228.07,90.1,99.6,104.4,98.5,90.8,114,127.8,104.2,103.7,115.9,119.3,110.7,117.4,143.2,139.1,268.9,140.1,186.6,206.7,204.6,186.8,193.6,179.8,136.2,141.7,56.7,139.1,123.6,166.5,207.3,250.7,216.5,254.2,301.5,262.5,211.6,190.1,202.7,183.2
Depreciation & Amortization,80.49,86,103.1,107.4,85.1,93.4,86.8,87.7,88.6,88.7,87.6,88,93.7,92.5,93.7,97.5,107.7,108.1,104.1,101.4,97.3,94.8,95.9,97.9,98.9,100.3,108.2,100.5,100.9,100.8,104.7,105.6,106.4,109.7,114.3,114,118.8,129.5,127.9,129.4
Share-Based Compensation,4.84,3.6,4,4,4,4.2,4.9,4.6,4.5,5.6,4.7,4.7,4.7,4.6,5.6,5.2,5.2,5.1,5.6,6.7,6.1,6.9,11.7,5.9,5.9,10.1,7.7,6,6.2,11.6,8.5,6.8,8.6,12.3,9.3,7.1,6.9,15.3,9.5,7.7
Other Operating Activities,-125.37,-30.4,-21.9,6.8,-8.2,-80.1,-9.5,17.4,29.3,-7,-23,5.3,4.3,-50.4,-21,-44.1,-109,-50.8,34.7,-13.8,37.6,-52.5,1.2,56.2,88.2,-15.4,54.2,52.6,40.4,-87.3,-92.3,-79.5,59.2,-50.9,-106.1,47,82.8,-54.5,19.8,19.2
Operating Cash Flow,188.03,149.3,184.8,222.6,179.4,108.3,196.2,237.5,226.6,191,185.2,217.3,213.4,164.1,221.5,197.7,272.8,202.5,331,301,345.6,236,302.4,339.8,329.2,236.7,226.8,298.2,271.1,191.6,228.2,283.6,390.7,325.3,319,430.6,420.1,280.4,359.9,339.5
Operating Cash Flow Growth,23.39%,55.90%,-1.32%,62.33%,-4.59%,-27.46%,6.17%,6.69%,26.31%,76.36%,-5.61%,-8.51%,-5.83%,-14.08%,19.60%,-9.02%,27.84%,23.40%,49.44%,52.25%,26.69%,16.54%,-8.64%,12.89%,-4.75%,0.30%,-25.00%,-12.24%,-17.65%,-19.05%,0.62%,-4.90%,44.12%,69.78%,39.79%,51.83%,7.52%,-13.80%,12.82%,-21.16%
Capital Expenditures,-103.99,-50.9,-97.3,-106.7,-165.3,-55.6,-86.3,-76,-96.6,-52.9,-68.9,-66.3,-86.2,-57.8,-81.6,-86.8,-116.8,-108,-165.9,-130.4,-147.1,-78.8,-92.1,-92.9,-135.7,-70.5,-80.7,-102.3,-167.7,-85.1,-131.4,-149.7,-238.9,-213.2,-184.3,-179.6,-247.1,-112.4,-126.4,-89.8
Acquisitions,"-1,174.5",0,-20.3,0,-0.2,0,23,0,1.5,0,0.3,-385.9,-99.3,1.7,1.2,1.5,-261.6,0.1,0.4,0,-55.3,0,1.2,0.2,2.7,0.1,4.2,0.1,0.2,0.7,1.7,0.2,-189.6,0.2,0.2,1.4,0.4,0.3,0.1,1.1
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.1,-3.9,27.1,-23.8,-2.5,-1.8,-2.7,4.9,-0.9,-5.8,5.5,-2.4,-4.7,-1.7,0.1,0.1
Other Investing Activities,-0.39,-2.7,-0.1,-5.6,-2,-2,-3,-2.9,-0.2,-2.6,-3.6,-2.8,-1.4,-1.7,-2.7,-1.4,-3.1,0.7,-0.8,-1.4,-0.5,-1.3,-1.8,-2.8,0.8,-2.7,-2.4,-1.1,-0.2,-1.3,-0.3,-0.2,-,-2.4,1.7,-3.2,-0.4,-1.6,-0.6,-0.3
