,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"26,312","24,848","23,824","26,867","29,861","31,950","31,413","31,324","30,644","32,505","32,984","35,417","39,144","40,350","42,555","46,119","49,700","55,054","55,888","57,970","64,117","58,886","69,486","75,680","71,930","61,972","58,285","60,002","65,354","73,320","76,372","69,450","82,108","85,486","73,573","63,667","60,492","68,893","66,652","72,029","76,411"
Market Cap Growth,55.76%,21.30%,-6.05%,8.78%,13.49%,28.58%,31.85%,16.59%,2.62%,1.74%,5.00%,13.07%,27.74%,24.14%,29.02%,30.22%,26.97%,36.44%,31.33%,25.70%,29.01%,6.96%,24.33%,30.55%,12.19%,5.24%,-16.12%,-20.72%,-9.14%,18.31%,31.03%,15.75%,25.64%,16.59%,-3.67%,-8.33%,-26.33%,-19.41%,-9.41%,13.13%,-
Enterprise Value,"26,631","25,830","24,822","27,814","30,528","33,028","32,427","32,058","31,108","33,506","33,972","36,142","39,422","41,207","43,341","46,633","49,939","56,412","58,127","59,900","67,070","62,092","72,540","78,262","74,038","64,582","60,232","62,019","67,064","75,722","78,625","71,325","82,603","86,768","75,035","64,882","61,114","70,662","68,089","73,049","77,432"
PE Ratio,26.94,24.66,24.81,26.50,26.49,26.83,26.36,24.83,24.57,25.31,24.62,24.39,25.52,25.77,25.61,30.80,12.23,12.92,12.67,12.84,32.68,31.65,38.43,37.24,33.99,25.98,24.54,27.90,31.04,38.32,39.77,28.52,31.37,31.15,25.47,24.18,22.77,24.36,22.66,23.92,25.30
PS Ratio,8.96,8.30,8.19,9.08,9.59,10.05,9.62,9.34,9.21,9.51,9.41,10.13,10.89,11.24,11.79,12.61,13.64,14.40,14.12,14.59,14.88,13.44,15.13,15.24,14.78,11.89,11.38,12.19,13.38,15.89,16.56,14.97,17.51,17.87,15.20,12.84,12.05,13.47,12.73,13.47,14.29
PB Ratio,1.24,1.17,1.11,1.25,1.43,1.52,1.48,1.47,1.49,1.56,1.57,1.67,1.92,1.96,2.05,2.21,2.22,2.42,2.42,2.49,2.47,2.25,2.63,2.83,2.75,2.33,2.17,2.22,2.48,2.76,2.85,2.55,3.00,3.08,2.63,2.25,2.25,2.52,2.40,2.56,2.71
P/FCF Ratio,19.53,18.74,21.28,21.74,25.77,26.81,24.34,20.65,21.61,21.10,21.77,23.04,23.87,24.76,25.45,27.00,29.77,27.85,24.93,25.19,27.59,27.55,34.28,33.96,29.64,24.58,18.98,23.25,25.95,30.83,40.46,31.22,35.48,33.98,27.70,23.67,20.39,22.38,21.45,21.75,23.08
P/OCF Ratio,20.55,19.60,22.34,22.95,23.12,24.07,22.21,19.06,20.00,19.78,20.51,21.81,22.60,23.44,24.16,25.76,28.38,26.77,24.14,24.25,26.27,25.77,31.08,30.72,26.91,22.45,17.80,21.62,24.07,28.63,36.82,29.01,34.18,32.89,27.08,23.21,19.79,21.81,20.88,21.24,22.53
Debt / Equity Ratio,1.14,1.12,1.03,1.60,2.04,2.28,2.09,2.41,1.84,1.91,1.82,1.59,1.96,2.27,2.39,2.36,2.07,1.81,1.74,1.77,1.69,1.45,1.38,1.68,1.56,3.91,3.09,3.39,3.43,4.78,5.41,5.59,5.89,6.17,5.07,5.08,5.16,4.80,4.19,3.22,3.22
Quick Ratio,1.04,1.05,1.06,1.04,1.02,1.04,1.03,1.03,1.02,1.03,1.04,1.05,1.02,1.03,1.03,1.04,1.02,1.02,1.04,1.04,1.00,1.03,1.04,1.03,1.02,1.01,1.02,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.02,1.01,1.01,1.02,1.03,1.03
Current Ratio,1.05,1.06,1.07,1.05,1.02,1.04,1.04,1.04,1.03,1.04,1.04,1.06,1.03,1.03,1.04,1.05,1.03,1.04,1.08,1.09,1.01,1.04,1.05,1.04,1.03,1.01,1.02,1.02,1.01,1.02,1.02,1.01,1.01,1.01,1.02,1.02,1.01,1.01,1.02,1.03,1.03
