,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,267.05,237.36,233.95,191.61,705.88,187.29,177.87,228.66,234.03,170.97,177.79,231.95,454.59,242.43,286.82,465.85,"1,704",256.4,231.57,357.42,779.63,751.58,109.29,508.2,498.69,306.7,145.7,401.19,246.81,216.5,256.87,223.5,758.5,606.3,560.6,373.6,819.8,343.9,157.7,240.1
Short-Term Investments,"1,450","1,308","1,241","1,233","1,165","1,698","1,713","1,687","1,662","1,736","1,580","1,566","1,332","1,566","2,079","1,949",652.74,914.88,947.4,912.25,473.37,473.36,"1,121",709.86,639.94,887.87,"1,005",765.71,934.37,906.49,941.55,982.3,451.1,390.6,419.6,606.8,195.2,591.7,785.8,686.3
Cash & Cash Equivalents,"1,717","1,545","1,475","1,425","1,871","1,885","1,891","1,915","1,896","1,907","1,758","1,798","1,786","1,808","2,366","2,415","2,356","1,171","1,179","1,270","1,253","1,225","1,230","1,218","1,139","1,195","1,150","1,167","1,181","1,123","1,198","1,206","1,210",996.9,980.2,980.4,"1,015",935.6,943.5,926.4
Cash Growth,9.91%,-22.63%,-18.38%,-17.33%,8.97%,21.96%,28.23%,34.45%,1.31%,1.18%,-7.05%,-6.14%,-5.77%,-5.17%,34.59%,34.31%,31.91%,-35.23%,-50.16%,-47.42%,-46.83%,4.58%,4.33%,-4.06%,-9.13%,-2.48%,-6.48%,-4.20%,3.74%,-5.99%,4.18%,3.33%,2.41%,-11.23%,-18.21%,-18.69%,-16.09%,-6.15%,-3.74%,-5.51%
Receivables,15.44,13.81,16.08,13.45,14.66,14.42,14.71,12.64,16.19,15.09,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Current Assets,57.55,37.76,32.19,41.66,54.01,31.28,35.47,39.86,34.04,22.57,21.49,44.44,30.85,35.65,40.29,31.4,52.07,57.64,57.02,47.37,62.28,70.44,68.14,60.53,46.86,55.08,55.77,51.03,54.37,66.08,65.99,62.9,58.1,65.3,68.3,58.3,58.1,61.8,63.5,61.9
Total Current Assets,"1,790","1,597","1,523","1,480","1,940","1,931","1,941","1,968","1,946","1,945","1,795","1,842","1,817","1,844","2,406","2,446","2,409","1,229","1,236","1,317","1,315","1,295","1,298","1,279","1,185","1,250","1,206","1,218","1,236","1,189","1,264","1,269","1,268","1,062","1,049","1,039","1,073",997.4,"1,007",988.3
"Property, Plant & Equipment",329.71,323.78,318.81,319.03,311.87,304.36,297.3,295.57,286.2,277.94,270.17,266.13,262.35,261.87,265.31,263.51,257.54,256.06,256.27,253.91,252.24,250.82,250.16,250.28,247.76,250.29,248.59,245.57,241.14,247.69,249.09,251.2,244.9,240.1,235.2,232,224.9,222.8,238.2,233.2
Goodwill and Intangibles,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.53,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
Other Long-Term Assets,436.91,349.28,313.1,49.81,303.33,283.27,286.34,41.72,38.89,39.05,180.32,173.58,183.42,185.76,184.51,179,186.73,374.08,339.85,291.04,299.65,291.17,285.9,272.61,268.08,267.66,257.07,250.87,253.69,252.09,248.68,411.4,408.1,407.7,408.2,410.2,406.5,404.5,398.2,475
