,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,470.91,141.6,565.4,519.6,236.8,363.9,422.1,"1,357",276.6,642.5
Depreciation & Amortization,132.22,137.1,125.1,115.7,126.9,125.5,142.3,171.6,182,196.4
Share-Based Compensation,49.35,38.8,41.6,35.5,57.1,55.9,57.9,66.7,62.6,75.1
Other Operating Activities,-258.66,-87.6,-623.5,-140.4,221.7,849.4,701,-818.4,75.7,224.1
Operating Cash Flow,393.82,229.9,108.6,530.4,656.7,"1,413","1,342",781.7,596.9,"1,138"
Operating Cash Flow Growth,-61.67%,-41.62%,-52.76%,388.40%,23.81%,115.23%,-5.05%,-41.75%,-23.64%,90.67%
Capital Expenditures,-83.6,-114.9,-85.2,-35.9,-82.8,-110.3,-121.2,-187.4,-186.3,-202.5
Acquisitions,-149.19,33,810.7,-129.1,"-1,050.1",-7.6,-509.9,"1,299",-67.7,-0.3
Change in Investments,318.74,242.7,-5,-380.9,"-1,072.2",-226.5,108.8,-812,-8.7,-437.3
Other Investing Activities,-22.05,103.5,5.1,4.7,2.6,-275.4,-212.9,-142,0.6,2.4
Investing Cash Flow,63.89,264.3,725.6,-541.2,"-2,202.5",-619.8,-735.2,157.6,-262.1,-637.7
Dividends Paid,-77.5,-94.2,-125.3,-119,-133.8,-151.4,-154.6,-157.6,-150.2,-152.3
Share Issuance / Repurchase,-215.18,-292.9,-863.1,-388.9,-123.6,-252.1,-307.3,-854.9,-592.3,-197.3
Debt Issued / Paid,-467.33,0,-123.4,450.8,"1,824",235.5,242.5,-72.6,-75.9,-51.8
Other Financing Activities,-16.19,-75.3,31.5,30.4,271.5,-11.2,-45.4,-4.7,-,-2.5
Financing Cash Flow,-776.2,-462.4,"-1,080.3",-26.7,"1,838",-179.2,-264.8,"-1,089.8",-818.4,-403.9
Exchange Rate Effect,-28.13,-56.2,-16.1,2.3,-35,-1.3,19.5,-23.3,-34.5,-5.8
Net Cash Flow,-398.53,-30.3,-256.3,-35.2,257.2,613.1,361.5,-173.8,-518.1,90.7
Free Cash Flow,310.21,115,23.4,494.5,573.9,"1,303","1,221",594.3,410.6,935.6
Free Cash Flow Growth,-68.24%,-62.93%,-79.65%,2013.25%,16.06%,127.06%,-6.32%,-51.32%,-30.91%,127.86%
Free Cash Flow Margin,2.99%,1.11%,0.31%,7.71%,7.12%,13.62%,12.72%,5.83%,4.03%,8.40%
Free Cash Flow Per Share,4.30,1.69,0.38,8.99,9.69,21.04,20.31,10.05,7.55,17.50
